Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S009566    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;194406;Maragall / Escultor Llimona                       ;0334B0334B;Divendres;2017;11;Novembre;17;14;Tarda;No és causa del  vianant;0;1;0;1;1;430529,61;4586772,11;2.167.197;4.142.758
2017S003808    ;8;Nou Barris;46;el Turó de la Peira;342707;Travau                                            ;0049 0049;Dissabte;2017;4;Abril;29;4;Nit;No és causa del  vianant;0;0;0;0;11;430560,32;4587205,56;2.167.768;41.431.571
2017S010205    ;8;Nou Barris;46;el Turó de la Peira;342707;Travau / Canfranc                                 ;0055 0055;Dijous;2017;12;Desembre;7;16;Tarda;No és causa del  vianant;0;2;0;2;1;430526,08;4587192,71;2.167.298;41.431.535
2017S001558    ;8;Nou Barris;46;el Turó de la Peira;352653;PG FABRA I PUIG / Vilapicina                      ;0029 0029;Divendres;2017;2;Febrer;24;20;Tarda;No és causa del  vianant;0;1;0;1;2;430308,19;4587177,1;2.171.943;41.430.349
2017S003524    ;8;Nou Barris;46;el Turó de la Peira;701681;Rosario Pi                                        ;0012X0012X;Dijous;2017;4;Abril;20;12;Matí;Altres;0;1;0;1;1;430898,24;4587199,38;2.171.813;41.431.545
2017S004708    ;8;Nou Barris;45;Porta;351901;Valldaura                                         ;0276 0278;Diumenge;2017;5;Maig;28;12;Matí;No és causa del  vianant;0;1;0;1;1;431806,6;4588044,41;2.182.588;41.439.233
2017S009877    ;8;Nou Barris;45;Porta;700021;Pintor Alsamora                                   ;0029X0029X;Dissabte;2017;11;Novembre;25;20;Tarda;No és causa del  vianant;0;2;0;2;2;431699,75;4587483,4;2.180.093;41.434.577
2017S007779    ;8;Nou Barris;45;Porta;282650;Rio de Janeiro / Valldaura                        ;0081 0081;Dimecres;2017;9;Setembre;20;12;Matí;No és causa del  vianant;0;1;0;1;2;431695,64;4588011,16;218.174;41.439.262
2017S009462    ;8;Nou Barris;45;Porta;190100;Maladeta                                          ;0110 0110;Dimecres;2017;11;Novembre;15;11;Matí;No és causa del  vianant;0;1;0;1;2;431026,29;4587470,59;2.173.315;41.433.998
2017S009489    ;8;Nou Barris;45;Porta;100209;Deià / Andratx                                    ;0026 0026;Dimecres;2017;11;Novembre;15;15;Tarda;No és causa del  vianant;0;1;0;1;2;431118,19;4587495;2.174.309;41.434.192
2017S004858    ;8;Nou Barris;45;Porta;141501;Garrofers                                         ;0049X0049X;Divendres;2017;6;Juny;2;13;Matí;No és causa del  vianant;0;1;0;1;1;431387,3;4587874,67;2.177.589;41.437.669
2017S006841    ;8;Nou Barris;46;el Turó de la Peira;103003;Doctor Pi i Molist / Alcúdia                      ;0077 0077;Dimarts;2017;8;Agost;8;13;Matí;No és causa del  vianant;0;3;0;3;2;430970,75;4587473,25;2.172.779;4.143.405
2017S004523    ;8;Nou Barris;45;Porta;256401;Pintor Alsamora / Rio de Janeiro                  ;0013X0013X;Dilluns;2017;5;Maig;22;12;Matí;No és causa del  vianant;0;0;1;1;2;431539,02;4587569,51;2.179.735;41.434.866
2017S005971    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana / Cardenal Tedeschini                   ;0319 0319;Diumenge;2017;7;Juliol;9;15;Tarda;No és causa del  vianant;0;0;0;0;1;432056,03;4586496,16;2.186.229;41.425.541
2017S006141    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana                                         ;0325 0325;Divendres;2017;7;Juliol;14;13;Matí;No és causa del  vianant;0;1;0;1;2;432054,25;4586547,75;2.185.776;41.425.694
2017S001666    ;9;Sant Andreu;62;el Congrés i els Indians;69903;FELIP II                                          ;0008B0008B;Dimarts;2017;2;Febrer;28;22;Nit;No és causa del  vianant;0;1;0;1;2;431709,46;4586014,97;2.183.694;41.422.648
2017S009946    ;9;Sant Andreu;62;el Congrés i els Indians;78405;Cienfuegos                                        ;0025 0025;Dimecres;2017;11;Novembre;29;11;Matí;No és causa del  vianant;0;1;0;1;2;431816,69;4586365,18;2.182.899;4.142.411
2017S008082    ;9;Sant Andreu;61;la Sagrera;250609;Meridiana / Pegàs                                 ;0001 0001;Dissabte;2017;9;Setembre;30;16;Tarda;No és causa del  vianant;0;1;0;1;1;432125,13;4586559,74;2.186.229;41.425.541
2017S003249    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana                                         ;0276 0276;Dissabte;2017;4;Abril;8;14;Tarda;No és causa del  vianant;0;3;0;3;2;432175,8;4586026,36;2.187.234;41.421.089
2017S010725    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana                                         ;0276 0276;Dijous;2017;12;Desembre;28;14;Tarda;No és causa del  vianant;0;1;0;1;2;432175,8;4586026,36;2.187.234;41.421.089
2017S005216    ;9;Sant Andreu;61;la Sagrera;121402;Felip II / Clot                                   ;0006 0006;Dimecres;2017;6;Juny;14;16;Tarda;No és causa del  vianant;0;1;0;1;2;432564,66;4585531,94;2.191.268;41.417.078
2017S003477    ;9;Sant Andreu;61;la Sagrera;121402;Felip II / Clot                                   ;0006 0006;Dimecres;2017;4;Abril;19;7;Matí;No és causa del  vianant;0;1;0;1;2;432564,66;4585531,94;2.191.268;41.417.078
2017S006341    ;9;Sant Andreu;61;la Sagrera;121402;Felip II / Clot                                   ;0006 0006;Dijous;2017;7;Juliol;20;14;Tarda;No és causa del  vianant;0;1;0;1;1;432564,66;4585531,94;2.191.268;41.417.078
2017S004068    ;9;Sant Andreu;61;la Sagrera;238308;Pacífic / Monlau                                  ;0015 0015;Dilluns;2017;5;Maig;8;14;Tarda;No és causa del  vianant;0;0;0;0;1;432431,62;4586540,97;2.190.381;41.425.749
2017S010008    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana                                         ;0350 0350;Dijous;2017;11;Novembre;30;19;Tarda;No és causa del  vianant;0;1;0;1;2;431995,89;4586786,38;2.184.996;41.427.919
2017S000332    ;9;Sant Andreu;60;Sant Andreu;78700;SANT ADRIÀ                                        ;0052 0054;Divendres;2017;1;Gener;13;15;Tarda;No és causa del  vianant;0;1;0;1;2;432621,99;4587917,86;218.994;41.434.007
2017S008024    ;9;Sant Andreu;60;Sant Andreu;279804;Residència                                        ;0005 0005;Divendres;2017;9;Setembre;29;3;Nit;No és causa del  vianant;0;1;0;1;2;432538,63;4588101,98;2.191.344;41.439.814
2017S006868    ;9;Sant Andreu;60;Sant Andreu;701334;Fernando Pessoa                                   ;0029 0029;Dimecres;2017;8;Agost;9;13;Matí;No és causa del  vianant;0;1;0;1;2;432672;4588302,45;2.192.918;4.144.163
2017S003140    ;9;Sant Andreu;60;Sant Andreu;15052;Andana de l'Estació                               ;0026B0026B;Dimecres;2017;4;Abril;5;10;Matí;No és causa del  vianant;0;1;0;1;1;432763,33;4588408,26;2.193.999;41.442.591
2017S009441    ;9;Sant Andreu;60;Sant Andreu;242509;Palomar                                           ;0058 0060;Dimarts;2017;11;Novembre;14;16;Tarda;No és causa del  vianant;0;1;0;1;2;432608;4588358,68;219.202;41.442.281
2017S009119    ;9;Sant Andreu;60;Sant Andreu;235809;Malats / Orfila                                   ;0002 0002;Dissabte;2017;11;Novembre;4;16;Tarda;No és causa del  vianant;0;2;0;2;2;432501,36;4587702,92;2.191.416;41.436.041
2017S003842    ;9;Sant Andreu;60;Sant Andreu;295709;Josep Soldevila / Sant Adrià                      ;0038B0038B;Diumenge;2017;4;Abril;30;14;Tarda;No és causa del  vianant;0;0;0;0;1;432710,8;4587519,53;219.322;41.434.537
2017S008705    ;9;Sant Andreu;60;Sant Andreu;296202;Gran de Sant Andreu                               ;0316 0320;Dissabte;2017;10;Octubre;21;12;Matí;No és causa del  vianant;0;1;0;1;2;432384,92;4587824,07;2.189.467;41.437.385
2017S005719    ;9;Sant Andreu;63;Navas;115603;Espronceda / Sant Antoni Maria Claret             ;0389 0389;Divendres;2017;6;Juny;30;21;Tarda;No és causa del  vianant;0;0;0;0;2;432015,91;4585876,87;2.185.672;41.419.629
2017S006968    ;9;Sant Andreu;63;Navas;209900;Meridiana                                         ;0248 0248;Dilluns;2017;8;Agost;14;11;Matí;No és causa del  vianant;0;1;0;1;2;432171;4585606,45;2.186.449;41.417.095
2017S002247    ;9;Sant Andreu;60;Sant Andreu;322007;MALLORCA / Biscaia                                ;0086 0090;Dilluns;2017;3;Març;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;432784,14;4587142,87;2.190.113;41.414.542
2017S009603    ;9;Sant Andreu;63;Navas;297001;Sant Antoni Maria Claret / Las Navas de Tolosa    ;0287 0287;Dissabte;2017;11;Novembre;18;20;Tarda;No és causa del  vianant;0;1;0;1;2;431860,5;4585708,07;2.183.348;41.417.942
2017S007495    ;9;Sant Andreu;63;Navas;209900;Meridiana                                         ;0270 0272;Dissabte;2017;9;Setembre;9;5;Nit;No és causa del  vianant;0;1;0;1;2;432174,03;4585878,73;2.187.229;41.419.759
2017S000720    ;9;Sant Andreu;63;Navas;121402;AV MERIDIANA                                      ;0021 0021;Divendres;2017;1;Gener;27;12;Matí;No és causa del  vianant;0;0;0;0;2;432452,94;4585612,72;2.187.224;414.168
2017S005394    ;9;Sant Andreu;63;Navas;194406;Teodor Llorente                                   ;0094 0096;Dimarts;2017;6;Juny;20;10;Matí;No és causa del  vianant;0;1;0;1;2;431644,15;4585834,93;2.180.192;4.141.911
2017S009019    ;9;Sant Andreu;63;Navas;169908;Josep Estivill                                    ;0030 0030;Dimarts;2017;10;Octubre;31;23;Nit;No és causa del  vianant;0;0;0;0;2;432206,33;4585642,03;2.187.336;41.417.399
2017S007787    ;9;Sant Andreu;60;Sant Andreu;52004;Segre / Borriana                                  ;0126 0126;Dimecres;2017;9;Setembre;20;16;Tarda;No és causa del  vianant;0;1;0;1;2;432784,76;4587123,48;2.194.601;41.431.096
2017S008819    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana / Pintor Alsamora                       ;0444 0448;Dimecres;2017;10;Octubre;25;9;Matí;No és causa del  vianant;0;1;0;1;2;431902,54;4587438,4;2.183.658;41.434.136
2017S010130    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana                                         ;0586 0590;Dilluns;2017;12;Desembre;4;21;Tarda;No és causa del  vianant;0;1;0;1;2;432171,95;4588462,92;2.186.914;41.443.033
2017S005088    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana                                         ;0658 0658;Dissabte;2017;6;Juny;10;11;Matí;No és causa del  vianant;0;1;0;1;2;432252,14;4588854,1;218.783;41.446.563
2017S002556    ;9;Sant Andreu;60;Sant Andreu;196809;GRAN SANT ANDREU                                  ;0017 0017;Dijous;2017;3;Març;30;17;Tarda;No és causa del  vianant;0;0;0;0;1;432274,24;4587820,22;218.851;41.439.448
2017S002361    ;9;Sant Andreu;60;Sant Andreu;149809;VIA FAVÈNCIA / Ctra Ribes                         ;0012 0012;Divendres;2017;3;Març;24;11;Matí;No és causa del  vianant;0;1;0;1;3;432266,12;4588092,12;2.188.536;41.446.756
2017S007541    ;9;Sant Andreu;60;Sant Andreu;701268;B-20 (Besòs)                                      ;1580000;Dimarts;2017;9;Setembre;12;6;Matí;No és causa del  vianant;0;1;0;1;3;432518,24;4588881,27;2.187.422;41.447.051
2017S006239    ;9;Sant Andreu;60;Sant Andreu;701268;Dalt (Llobregat)                                  ;1600000;Dilluns;2017;7;Juliol;17;18;Tarda;No és causa del  vianant;0;1;0;1;2;432720,11;4588904,3;2.193.426;41.447.055
2017S002349    ;9;Sant Andreu;58;Baró de Viver;81206;RDA LITORAL(LLOBRE                                ;0040 0040;Dijous;2017;3;Març;23;21;Tarda;No és causa del  vianant;0;1;0;1;2;433311,48;4588912,51;220.493;41.444.642
2017S007413    ;9;Sant Andreu;57;la Trinitat Vella;314100;B-20 (Besòs)                                      ;0091X0091X;Dimarts;2017;9;Setembre;5;20;Tarda;No és causa del  vianant;0;1;0;1;1;432985,58;4588984,61;2.191.975;41.447.098
2017S003334    ;9;Sant Andreu;57;la Trinitat Vella;314100;B-20 (Besòs)                                      ;0091X0091X;Dimecres;2017;4;Abril;12;13;Matí;No és causa del  vianant;0;2;0;2;3;432985,58;4588984,61;2.143.685;41.427.872
2017S004923    ;9;Sant Andreu;57;la Trinitat Vella;34400;Dalt (Llobregat)                                  ;0082I0082I;Dilluns;2017;6;Juny;5;6;Matí;No és causa del  vianant;0;0;0;0;1;432759,15;4589299,82;2.193.426;41.447.055
2017S008348    ;9;Sant Andreu;57;la Trinitat Vella;701267;Favència / Ribes                                  ;1570000;Dimarts;2017;10;Octubre;10;8;Matí;No és causa del  vianant;0;2;0;2;2;432418,11;4588904,25;2.189.605;41.446.954
2017S003741    ;9;Sant Andreu;57;la Trinitat Vella;701267;Dalt (Besòs)                                      ;1590000;Dijous;2017;4;Abril;27;12;Matí;No és causa del  vianant;0;2;0;2;4;432617,25;4588906,94;214.429;41.428.936
2017S004181    ;9;Sant Andreu;57;la Trinitat Vella;701267;Dalt (Besòs)                                      ;1600000;Dijous;2017;5;Maig;11;12;Matí;No és causa del  vianant;0;1;0;1;2;432708,2;4588934,51;2.193.281;41.447.326
2017S005154    ;9;Sant Andreu;59;el Bon Pastor;123306;Ferran Junoy                                      ;0003 0003;Dilluns;2017;6;Juny;12;18;Tarda;No és causa del  vianant;0;1;0;1;3;432808,83;4587750,02;219.549;41.438.108
2017S001325    ;9;Sant Andreu;59;el Bon Pastor;63850;POTOSÍ                                            ;0012 0012;Divendres;2017;2;Febrer;17;11;Matí;No és causa del  vianant;0;1;0;1;2;433544,71;4588272,28;2.200.724;41.442.801
2017S005120    ;9;Sant Andreu;58;Baró de Viver;701631;Litoral (Llobregat)                               ;0003X0003X;Diumenge;2017;6;Juny;11;23;Nit;No és causa del  vianant;0;1;0;1;2;433390,85;4589015,7;22.018;41.392.004
2017S001350    ;9;Sant Andreu;58;Baró de Viver;35253;NUS TRINITAT                                      ;0656 0656;Divendres;2017;2;Febrer;17;16;Tarda;No és causa del  vianant;0;1;0;1;2;433299,55;4588799,68;2.195.784;41.447.682
2017S001017    ;9;Sant Andreu;58;Baró de Viver;57609;RDA DALT(LLOBREGAT                                ;0010 0010;Dimarts;2017;2;Febrer;7;13;Matí;No és causa del  vianant;0;1;0;1;2;433152,59;4588884,83;2.193.426;41.447.055
2017S009372    ;9;Sant Andreu;57;la Trinitat Vella;281409;C-17 (Puigcerdà)                                  ;700000;Diumenge;2017;11;Novembre;12;8;Matí;Altres;0;0;1;1;2;432371,39;4589812,03;218.883;41.454.594
2017S007047    ;9;Sant Andreu;60;Sant Andreu;56708;Camil Fabra / Dublín                              ;0025 0027;Dijous;2017;8;Agost;17;16;Tarda;No és causa del  vianant;0;0;0;0;1;432193,32;4586881,09;218.729;41.428.625
2017S005487    ;9;Sant Andreu;59;el Bon Pastor;134007;Fra Juníper Serra                                 ;0077 0077;Divendres;2017;6;Juny;23;8;Matí;No és causa del  vianant;0;1;0;1;2;433433,25;4587415,95;2.202.127;41.433.709
2017S009098    ;9;Sant Andreu;59;el Bon Pastor;295709;Sant Adrià / Ferran Junoy                         ;0040U0040U;Divendres;2017;11;Novembre;3;20;Tarda;No és causa del  vianant;0;2;0;2;2;432808,76;4587583,04;2.194.653;41.435.309
2017S000819    ;9;Sant Andreu;59;el Bon Pastor;10955;PG ENRIC SANCHIS                                  ;0014 0014;Dimarts;2017;1;Gener;31;6;Matí;No és causa del  vianant;0;1;0;1;1;433833,28;4586838,28;2.204.954;41.435.678
2017S004387    ;9;Sant Andreu;59;el Bon Pastor;318906;Santander                                         ;0073 0073;Dimecres;2017;5;Maig;17;17;Tarda;Creuar per fora pas de vianants;0;0;0;0;1;433618,3;4587070,36;220.438;41.430.612
2017S007446    ;9;Sant Andreu;59;el Bon Pastor;318906;Santander                                         ;0083 0083;Dijous;2017;9;Setembre;7;11;Matí;No és causa del  vianant;0;1;0;1;2;433678,89;4587163,82;22.052;41.431.586
2017S002444    ;9;Sant Andreu;59;el Bon Pastor;128208;ESTADELLA / Llinars del Vallès                    ;0076 0078;Dilluns;2017;3;Març;27;11;Matí;No és causa del  vianant;0;1;0;1;2;433710,54;4587498,59;2.207.089;41.435.505
2017S003082    ;9;Sant Andreu;59;el Bon Pastor;295709;Sant Adrià                                        ;0043 0053;Dilluns;2017;4;Abril;3;20;Tarda;No és causa del  vianant;0;1;0;1;1;432951,52;4587637,72;2.196.337;41.435.667
2017S003984    ;9;Sant Andreu;59;el Bon Pastor;18902;Arbeca                                            ;0047 0047;Divendres;2017;5;Maig;5;12;Matí;No és causa del  vianant;0;2;0;2;2;433936,76;4587972,67;2.208.092;41.438.765
2017S005351    ;9;Sant Andreu;59;el Bon Pastor;701265;Monterrey                                         ;110000;Dilluns;2017;6;Juny;19;8;Matí;No és causa del  vianant;0;1;0;1;2;433753,25;4588556,56;2.206.013;41.443.445
2017S001377    ;9;Sant Andreu;59;el Bon Pastor;701265;RDA LITORAL(LLOBRE                                ;110000;Dissabte;2017;2;Febrer;18;19;Tarda;No és causa del  vianant;0;4;0;4;3;433753,25;4588556,56;2.203.828;41.445.821
2017S008439    ;9;Sant Andreu;59;el Bon Pastor;701265;Litoral (Besòs)                                   ;140000;Divendres;2017;10;Octubre;13;18;Tarda;No és causa del  vianant;0;2;0;2;2;433892,17;4588287,89;2.207.175;41.442.209
2017S000346    ;9;Sant Andreu;59;el Bon Pastor;34603;CIUTAT D'ASUNCIÓN / Sant Adrià                    ;0019 0019;Divendres;2017;1;Gener;13;15;Tarda;No és causa del  vianant;0;1;0;1;1;433743,97;4587807,15;2.201.066;41.435.718
2017S003426    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil                                         ;0015 0015;Dissabte;2017;4;Abril;15;19;Tarda;No és causa del  vianant;0;1;0;1;2;433848,24;4588294;2.206.892;41.441.853
2017S007534    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí                                            ;0001 0001;Dilluns;2017;9;Setembre;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;433272,08;4588446,53;2.200.084;41.442.978
2017S005001    ;-1;Desconegut;-1;Desconegut;-1;Trinitat                                          ;Desconegut;Dijous;2017;6;Juny;8;6;Matí;No és causa del  vianant;0;1;0;1;1;432929,91;4589159,71;2.195.909;41.449.373
2017S007168    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana                                         ;0197 0197;Divendres;2017;8;Agost;25;12;Matí;No és causa del  vianant;0;1;0;1;2;432115,94;4585343,3;2.186.595;41.415.064
2017S010628    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Las Navas de Tolosa / Meridiana                   ;0293 0293;Diumenge;2017;12;Desembre;24;0;Nit;No és causa del  vianant;0;2;0;2;2;432113,76;4585394,94;218.689;41.415.288
2017S008563    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Meridiana / Las Navas de Tolosa                   ;0293 0293;Dimecres;2017;10;Octubre;18;7;Matí;No és causa del  vianant;0;1;0;1;2;432113,76;4585394,94;218.689;41.415.288
2017S009990    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Las Navas de Tolosa / Josep Estivill              ;0321 0321;Dijous;2017;11;Novembre;30;13;Matí;No és causa del  vianant;0;1;0;1;2;432013,01;4585497,44;2.185.477;41.416.348
2017S001273    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;NAVAS DE TOLOSA / Besalú                          ;0321 0321;Dimecres;2017;2;Febrer;15;14;Tarda;No és causa del  vianant;0;1;0;1;2;432013,01;4585497,44;2.185.477;41.416.348
2017S007487    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Las Navas de Tolosa / Indústria                   ;0343 0343;Divendres;2017;9;Setembre;8;13;Matí;No és causa del  vianant;0;0;0;0;1;431946,45;4585565,44;2.184.414;41.417.157
2017S010767    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Indústria / Las Navas de Tolosa                   ;0345 0345;Dissabte;2017;12;Desembre;30;14;Tarda;No és causa del  vianant;0;1;0;1;3;431908,14;4585604,56;2.184.414;41.417.157
2017S004769    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria                                         ;0209 0209;Dimecres;2017;5;Maig;31;8;Matí;No és causa del  vianant;0;0;0;0;4;431314,7;4584991,14;2.177.179;41.411.796
2017S008297    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Indústria / Independència                         ;0377 0377;Diumenge;2017;10;Octubre;8;9;Matí;No és causa del  vianant;0;4;0;4;2;431378,26;4585010,37;2.177.733;414.121
2017S000635    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;INDEPENDÈNCIA                                     ;0379 0381B;Dimarts;2017;1;Gener;24;12;Matí;No és causa del  vianant;0;1;0;1;2;431345,13;4585047,08;2.177.505;41.412.402
2017S002153    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;74302;INDEPENDÈNCIA / Còrsega                           ;0036 0036;Divendres;2017;3;Març;17;13;Matí;No és causa del  vianant;0;1;0;1;2;431504,26;4585145,25;2.178.871;41.411.217
2017S001202    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;INDÚSTRIA / Sant Quintí                           ;0252 0252;Dilluns;2017;2;Febrer;13;19;Tarda;No és causa del  vianant;0;1;0;1;2;431447,19;4585099,12;2.178.781;4.141.293
2017S004838    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser / Xifré                                    ;0064 0064;Dijous;2017;6;Juny;1;16;Tarda;No és causa del  vianant;0;3;0;3;2;431585,78;4584964,87;2.180.183;41.411.438
2017S006041    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València / Independència                          ;0564 0566;Dimarts;2017;7;Juliol;11;20;Tarda;No és causa del  vianant;0;1;0;1;1;431827,97;4584521,58;2.183.407;41.407.785
2017S009733    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó                                             ;0537 0537;Dijous;2017;11;Novembre;23;8;Matí;No és causa del  vianant;0;1;0;1;2;431877,03;4584413,1;2.184.103;41.406.326
2017S009818    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;18505;Aragó                                             ;0555 0555;Dissabte;2017;11;Novembre;25;17;Tarda;No és causa del  vianant;0;1;0;1;2;431940,62;4584488,01;2.184.593;41.407.213
2017S003139    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca                                          ;0533 0533;Dimecres;2017;4;Abril;5;10;Matí;No és causa del  vianant;0;1;0;1;2;431784,11;4584697,17;218.285;4.140.892
2017S005983    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana / Aragó                                 ;0117B0117B;Dilluns;2017;7;Juliol;10;7;Matí;No és causa del  vianant;0;1;0;1;2;432100,43;4584633,9;2.186.855;41.408.523
2017S007522    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;286300;Meridiana / Aragó                                 ;0001 0001;Diumenge;2017;9;Setembre;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;432097,42;4584637,51;2.186.855;41.408.523
2017S009665    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser                                            ;0124 0124;Dimarts;2017;11;Novembre;21;11;Matí;No és causa del  vianant;0;1;0;1;1;431665,97;4585139,54;2.181.234;41.413.058
2017S006682    ;10;Sant Martí;65;el Clot;1604;Meridiana / Aragó                                 ;0016 0016;Dimecres;2017;8;Agost;2;8;Matí;Desobeir el senyal del semàfor;0;2;0;2;2;432170,35;4584619,76;2.186.855;41.408.523
2017S000365    ;10;Sant Martí;65;el Clot;161101;BADAJOZ / Pl Glòries Catalan                      ;0261B0261B;Dissabte;2017;1;Gener;14;17;Tarda;No és causa del  vianant;0;0;0;0;2;431960,88;4584412,8;2.188.682;41.403.765
2017S008384    ;10;Sant Martí;65;el Clot;169409;Badajoz / Glòries Catalanes                       ;0823 0823;Dimecres;2017;10;Octubre;11;9;Matí;No és causa del  vianant;0;1;0;1;2;432229,7;4584197,87;2.188.682;41.403.765
2017S007352    ;10;Sant Martí;65;el Clot;209900;Independència / Meridiana                         ;0081 0083;Dissabte;2017;9;Setembre;2;18;Tarda;No és causa del  vianant;0;2;0;2;1;432102,88;4584254,53;2.186.854;41.405.403
2017S008042    ;10;Sant Martí;72;Sant Martí de Provençals;169409;C-31                                              ;1029 1031;Divendres;2017;9;Setembre;29;15;Tarda;No és causa del  vianant;0;1;0;1;3;433265,69;4585247,23;2.201.567;41.414.188
2017S004855    ;10;Sant Martí;72;Sant Martí de Provençals;15201;Andrade                                           ;0076 0078;Divendres;2017;6;Juny;2;12;Matí;No és causa del  vianant;0;1;0;1;2;433029,29;4585137,23;2.197.674;41.413.248
2017S006604    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa                                         ;0060 0060;Dissabte;2017;7;Juliol;29;14;Tarda;No és causa del  vianant;0;1;0;1;2;432977,18;4585446,75;2.196.887;41.415.935
2017S004051    ;10;Sant Martí;65;el Clot;209900;Meridiana                                         ;0094 0094;Divendres;2017;5;Maig;5;8;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;432156,23;4584503,34;2.187.172;41.407.432
2017S009419    ;10;Sant Martí;72;Sant Martí de Provençals;268604;Pont del Treball Digne                            ;0013 0013;Dilluns;2017;11;Novembre;13;15;Tarda;No és causa del  vianant;0;1;0;1;3;432990,87;4586107,18;219.737;41.421.808
2017S006434    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda                                       ;0163 0163;Diumenge;2017;7;Juliol;23;20;Tarda;No és causa del  vianant;0;1;0;1;2;433007,44;4585053,54;2.197.293;41.412.396
2017S006960    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda                                       ;0177B0177B;Diumenge;2017;8;Agost;13;17;Tarda;No és causa del  vianant;0;1;0;1;3;432922,98;4585142,93;2.196.339;41.413.514
2017S001507    ;10;Sant Martí;65;el Clot;89004;CONSELL DE CENT / Av Meridiana                    ;0617 0617;Dijous;2017;2;Febrer;23;18;Tarda;No és causa del  vianant;0;1;0;1;2;432048,11;4584393,14;2.186.853;41.406.763
2017S010781    ;10;Sant Martí;72;Sant Martí de Provençals;115603;Espronceda / Andrade                              ;0234 0234;Diumenge;2017;12;Desembre;31;18;Tarda;No és causa del  vianant;0;1;0;1;2;432863,88;4585044,47;2.195.821;41.412.008
2017S001494    ;10;Sant Martí;72;Sant Martí de Provençals;153205;RBLA GUIPÚSCOA                                    ;0021 0021;Dijous;2017;2;Febrer;23;9;Matí;No és causa del  vianant;0;2;0;2;3;432718,55;4585252,38;2.194.071;41.414.359
2017S010663    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Bac de Roda / Guipúscoa                           ;0027 0027;Dimarts;2017;12;Desembre;26;9;Matí;No és causa del  vianant;0;1;0;1;1;432752,43;4585285,75;2.194.697;4.141.453
2017S004257    ;10;Sant Martí;65;el Clot;89004;Independència / Consell de Cent                   ;0606B0606B;Dissabte;2017;5;Maig;13;12;Matí;No és causa del  vianant;0;1;0;1;2;432023,59;4584333,67;2.185.657;41.406.065
2017S003177    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana                                         ;0121 0121;Dijous;2017;4;Abril;6;8;Matí;No és causa del  vianant;0;1;0;1;2;432106,55;4584675,17;2.186.557;41.408.913
