Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2018S006271    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0444 0448;Dimarts;2018;8;Agost;14;20;Tarda;Gir indegut o sense precaució;431890.58 ;4587477.65;218.365.757.887.525;414.341.356.306.032
2018S000483    ;9;Sant Andreu;60;Sant Andreu;235605;Ignasi Iglésias;0077 0077;Divendres;2018;1;Gener;19;10;Matí;Altres;432115.79 ;4587433.96;218.635.782.014.412;414.337.612.154.369
2018S008270    ;9;Sant Andreu;60;Sant Andreu;57507;Campeny;0035 0037;Dilluns;2018;10;Octubre;29;17;Tarda;Manca precaució efectuar marxa enrera;432090.56 ;4588143.87;218.597.601.498.317;414.401.529.926.709
2018S005386    ;9;Sant Andreu;60;Sant Andreu;326609;Sòcrates;0064 0064;Dijous;2018;7;Juliol;12;9;Matí;Manca precaució efectuar marxa enrera;432094;4587232.41;218.611.970.230.879;414.319.440.795.839
2018S003400    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0546 0546;Dimecres;2018;5;Maig;2;18;Tarda;No respectar distàncies;432121.09 ;4588255.57;218.632.887.303.633;414.411.616.190.555
2018S004110    ;9;Sant Andreu;60;Sant Andreu;119003;Fabra i Puig;0100 0100;Diumenge;2018;5;Maig;27;23;Nit;Canvi de carril sense precaució;432005.93 ;4587059.89;218.508.513.367.141;414.303.827.929.100
2018S000656    ;9;Sant Andreu;60;Sant Andreu;262200;Pons i Gallarza;0037 0037;Dijous;2018;1;Gener;25;12;Matí;Manca precaució efectuar marxa enrera;432234.75 ;4587617.23;218.776.096.595.389;414.354.219.217.025
2018S000981    ;9;Sant Andreu;57;la Trinitat Vella;34400;Bàrcino;0080I0080I;Dimarts;2018;2;Febrer;6;2;Nit;No determinada;432929.91 ;4589159.71;219.590.946.501.949;414.493.729.365.796
2018S004711    ;9;Sant Andreu;59;el Bon Pastor;701266;Litoral (Llobregat);120000;Dimarts;2018;6;Juny;19;22;Nit;Desobeir semàfor;433752.23 ;4588498.69;220.582.596.481.831;414.434.876.956.338
2018S007943    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0006 0006B;Divendres;2018;10;Octubre;19;13;Matí;Altres;433329.6  ;4588427.29;220.077.503.906.086;414.428.096.005.506
2018S009025    ;9;Sant Andreu;59;el Bon Pastor;80101;Ciutat d'Asunción;0018 0018;Dilluns;2018;11;Novembre;26;6;Matí;Avançament defectuós/improcedent;433293.16 ;4588028.53;220.038.293.182.095;414.392.150.682.002
2018S008269    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0016 0016;Dilluns;2018;10;Octubre;29;17;Tarda;Manca d'atenció a la conducció;433455.66 ;4588470.94;220.227.912.840.991;414.432.132.102.495
2018S005839    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0018 0018;Dissabte;2018;7;Juliol;28;16;Tarda;Manca d'atenció a la conducció;433499.34 ;4588462.36;220.280.291.422.858;414.431.395.556.195
2018S006631    ;9;Sant Andreu;57;la Trinitat Vella;701501;B-20 (Llobregat);1650000;Diumenge;2018;9;Setembre;2;17;Tarda;No respectar distàncies;432838.99 ;4589349.79;219.479.991.137.450;414.510.773.113.224
2018S008560    ;9;Sant Andreu;57;la Trinitat Vella;701502;B-20 (Besòs);1630000;Dijous;2018;11;Novembre;8;20;Tarda;Canvi de carril sense precaució;432719.94 ;4588904.37;219.342.440.726.121;414.470.555.897.210
2018S005944    ;9;Sant Andreu;58;Baró de Viver;701497;B-10 (Llobregat);40000;Dimecres;2018;8;Agost;1;14;Tarda;No respectar distàncies;433055.35 ;4589197.34;219.740.692.011.664;414.497.223.386.985
2018S007603    ;9;Sant Andreu;59;el Bon Pastor;63850;Caracas;0002 0002;Diumenge;2018;10;Octubre;7;21;Tarda;Altres;433589.89 ;4588074.08;220.392.949.864.149;414.396.499.425.118
2018S007432    ;9;Sant Andreu;59;el Bon Pastor;134109;Celestí Boada Salvador;0009U0010U;Dimarts;2018;10;Octubre;2;17;Tarda;No respectat pas de vianants;433566.98 ;4588074.63;220.365.522.515.298;414.396.529.992.247
2018S001654    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0032 0032;Dijous;2018;3;Març;1;16;Tarda;Altres;433659.64 ;4588471.95;220.472.061.595.903;414.432.392.040.826
2018S006205    ;9;Sant Andreu;59;el Bon Pastor;264308;Potosí;0042 0042;Diumenge;2018;8;Agost;12;0;Nit;Desobeir altres senyals;433752.23 ;4588498.69;220.582.596.481.831;414.434.876.956.338
2018S007683    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0023B0023B;Dimarts;2018;10;Octubre;9;6;Matí;No respectar distàncies;433587.74 ;4588759.27;220.382.836.871.629;414.458.210.531.472
2018S000471    ;9;Sant Andreu;58;Baró de Viver;314100;Santa Coloma;0090 0090;Dijous;2018;1;Gener;18;18;Tarda;Canvi de carril sense precaució;433116.41 ;4588997.52;219.816.001.800.218;414.479.277.229.244
2018S001343    ;9;Sant Andreu;59;el Bon Pastor;63850;Caracas;0016 0016;Dilluns;2018;2;Febrer;19;11;Matí;Avançament defectuós/improcedent;433522.3  ;4588329.04;220.309.242.475.253;414.419.406.881.961
2018S005916    ;9;Sant Andreu;59;el Bon Pastor;63850;Caracas;0021 0021;Dimarts;2018;7;Juliol;31;15;Tarda;Envair calçada contrària;433500.41 ;4588373.37;220.282.552.695.112;414.423.381.398.802
2018S002463    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0047D0047D;Dijous;2018;3;Març;29;14;Tarda;No respectar distàncies;433587.74 ;4588759.27;220.382.836.871.629;414.458.210.531.472
2018S000932    ;9;Sant Andreu;58;Baró de Viver;314100;Santa Coloma;0114X0114X;Diumenge;2018;2;Febrer;4;6;Matí;Manca d'atenció a la conducció;433363.25 ;4582786.07;220.179.986.378.437;413.920.035.260.374
2018S006547    ;9;Sant Andreu;57;la Trinitat Vella;120807;Favència;0419 0441;Dimecres;2018;8;Agost;29;3;Nit;Desobeir semàfor;432477.29 ;4588892.56;219.052.109.596.194;414.469.288.282.710
2018S007487    ;9;Sant Andreu;59;el Bon Pastor;63850;Caracas;0040 0040;Dijous;2018;10;Octubre;4;14;Tarda;No respectar distàncies;433473.6  ;4588682.01;220.247.059.935.610;414.451.157.377.380
2018S006614    ;9;Sant Andreu;59;el Bon Pastor;701265;Litoral (Besòs);120000;Divendres;2018;8;Agost;31;21;Tarda;Manca d'atenció a la conducció;433767.83 ;4588493.8 ;220.601.323.112.127;414.434.449.412.764
2018S003470    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;45701;Quinze;0005 0005;Divendres;2018;5;Maig;4;10;Matí;Canvi de carril sense precaució;431254.06 ;4586613.36;217.613.805.601.198;414.262.969.975.614
2018S006507    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;45701;Quinze;0025U0029U;Dilluns;2018;8;Agost;27;18;Tarda;Altres;431151.85 ;4586823.28;217.489.102.303.213;414.281.789.105.170
2018S008453    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;45701;Quinze;0037 0037;Dilluns;2018;11;Novembre;5;9;Matí;Desobeir semàfor;431107.31 ;4586871.27;217.435.254.156.625;414.286.073.168.759
2018S001421    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;24304;Arnau d'Oms;0004 0010;Dimecres;2018;2;Febrer;21;21;Tarda;Altres;431353.65 ;4586877.33;217.729.981.082.487;414.286.830.064.538
2018S009718    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;119003;Fabra i Puig;0247X0247X;Dimecres;2018;12;Desembre;19;18;Tarda;Desconegut;431053.09 ;4587048.65;217.368.344.072.756;414.302.002.576.056
2018S006488    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;111704;Escòcia;0001 0001;Diumenge;2018;8;Agost;26;17;Tarda;Desobeir semàfor;431926.84 ;4586869.18;218.416.012.877.637;414.286.584.275.917
2018S006375    ;8;Nou Barris;45;Porta;322404;Selva;0062 0062;Dilluns;2018;8;Agost;20;14;Tarda;Manca precaució efectuar marxa enrera;431203.18 ;4587684.75;217.540.714.545.175;414.359.422.588.828
2018S006833    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0302 0304;Dilluns;2018;9;Setembre;10;20;Tarda;Desobeir altres senyals;432178.89 ;4586258.47;218.724.499.502.200;414.231.793.036.600
2018S005973    ;8;Nou Barris;47;Can Peguera;363004;Vila-seca;0098 0098;Dijous;2018;8;Agost;2;5;Nit;Altres;430266.66 ;4587603.05;216.420.798.299.863;414.351.255.689.058
2018S001463    ;8;Nou Barris;45;Porta;119003;Fabra i Puig;0262 0262;Divendres;2018;2;Febrer;23;12;Matí;Manca d'atenció a la conducció;431109.74 ;4587060.65;217.436.002.031.522;414.303.132.024.586
2018S005316    ;8;Nou Barris;45;Porta;113404;Escultor Ordóñez;0154 0154;Dilluns;2018;7;Juliol;9;22;Nit;Manca precaució efectuar marxa enrera;431467.17 ;4587926.8 ;217.853.920.192.477;414.381.449.080.164
2018S006917    ;8;Nou Barris;45;Porta;119003;Fabra i Puig;0160 0160;Dijous;2018;9;Setembre;13;19;Tarda;Desobeir altres senyals;431571.23 ;4587047.36;217.988.433.762.932;414.302.329.891.578
2018S006837    ;8;Nou Barris;45;Porta;355709;Vèlia;0069 0069;Dilluns;2018;9;Setembre;10;11;Matí;Altres;431651.63 ;4587179.1 ;218.083.160.226.626;414.314.263.770.820
2018S003260    ;8;Nou Barris;45;Porta;100209;Deià;0017 0017;Divendres;2018;4;Abril;27;13;Matí;Gir indegut o sense precaució;431234.97 ;4587399.7 ;217.582.008.299.407;414.333.776.435.919
2018S009442    ;8;Nou Barris;45;Porta;351901;Valldaura;0294 0294;Dijous;2018;10;Octubre;25;15;Tarda;Canvi de carril sense precaució;431926.49 ;4588061.52;218.402.151.915.492;414.393.973.894.896
2018S003505    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;24304;Arnau d'Oms;0007 0007;Dissabte;2018;5;Maig;5;11;Matí;No respectat pas de vianants;431353.65 ;4586877.33;217.729.981.082.487;414.286.830.064.538
2018S006448    ;8;Nou Barris;45;Porta;282650;Rio de Janeiro;0001 0001;Divendres;2018;8;Agost;24;10;Matí;No determinada;431790.37 ;4587315.77;218.247.654.500.719;414.326.691.214.732
2018S005838    ;8;Nou Barris;45;Porta;282650;Rio de Janeiro;0009 0009;Divendres;2018;7;Juliol;27;19;Tarda;No respectar distàncies;431790.37 ;4587315.77;218.247.654.500.719;414.326.691.214.732
2018S006240    ;8;Nou Barris;45;Porta;282650;Rio de Janeiro;0011 0011;Dilluns;2018;8;Agost;13;18;Tarda;Desconegut;431711.78 ;4587158.39;218.155.379.292.772;414.312.449.704.219
2018S008305    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dimarts;2018;10;Octubre;30;18;Tarda;No respectar distàncies;429684.68 ;4586952.17;215.731.853.048.982;414.292.125.655.242
2018S008250    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dilluns;2018;10;Octubre;29;13;Matí;No determinada;426640.9  ;4581697.55;212.153.103.162.413;413.816.141.086.725
2018S008609    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dissabte;2018;11;Novembre;10;12;Matí;No respectar distàncies;430646.75 ;4585165.79;216.903.676.738.145;414.132.070.063.617
2018S009011    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Diumenge;2018;11;Novembre;25;5;Nit;Manca d'atenció a la conducció;429645.67 ;4584942.23;215.708.571.073.062;414.111.063.968.017
2018S007575    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dissabte;2018;10;Octubre;6;19;Tarda;Desobeir altres senyals;427766.97 ;4577891.73;213.545.053.792.300;413.474.383.990.275
2018S000933    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Diumenge;2018;2;Febrer;4;7;Matí;Altres;427360.59 ;4576569.22;213.075.182.258.171;413.354.904.088.005
2018S002296    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dijous;2018;3;Març;22;13;Matí;Desobeir altres senyals;431937.47 ;4583875.38;218.462.447.624.276;414.016.951.231.665
2018S002708    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dilluns;2018;4;Abril;9;16;Tarda;No respectat pas de vianants;432510.84 ;4588409.95;219.097.667.491.387;414.425.849.526.077
2018S005151    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dimecres;2018;7;Juliol;4;13;Matí;Desobeir altres senyals;427519.99 ;4575229.36;213.281.660.051.173;413.234.370.600.014
2018S003216    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dijous;2018;4;Abril;26;8;Matí;Avançament defectuós/improcedent;431367.8  ;4586941.51;217.746.185.158.445;414.292.622.631.852
2018S000960    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dilluns;2018;2;Febrer;5;8;Matí;No respectar distàncies;430237.68 ;4585046.38;216.415.636.537.004;414.120.960.871.977
2018S001737    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dissabte;2018;3;Març;3;13;Matí;No respectar distàncies;432587.59 ;4584475.05;219.233.444.791.618;414.071.510.042.300
2018S000150    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dilluns;2018;1;Gener;8;7;Matí;Desobeir altres senyals;427265.97 ;4576644.81;212.961.207.031.110;413.361.626.820.179
2018S008601    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0181 0181;Dissabte;2018;11;Novembre;10;4;Nit;Manca d'atenció a la conducció;432163.69 ;4585132.63;218.718.949.155.213;414.130.379.342.196
2018S006366    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0197 0197;Dilluns;2018;8;Agost;20;8;Matí;Manca d'atenció a la conducció;432167.52 ;4585320.81;218.721.419.607.406;414.147.331.368.425
2018S006683    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;226400;Las Navas de Tolosa;0319 0319;Dimarts;2018;9;Setembre;4;15;Tarda;Manca precaució incorporació circulació;432024.02 ;4585501.49;218.547.696.752.069;414.163.483.282.530
2018S000003    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria;0241 0249;Dilluns;2018;1;Gener;1;2;Nit;No determinada;431447.19 ;4585099.12;217.862.095.326.943;414.126.752.685.082
2018S001912    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;297001;Sant Antoni Maria Claret;0272 0274;Divendres;2018;3;Març;9;8;Matí;Manca d'atenció a la conducció;431281.04 ;4585126.89;217.662.995.990.221;414.129.111.815.693
2018S007561    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;194406;Maragall;0023 0023;Divendres;2018;10;Octubre;5;22;Nit;Manca d'atenció a la conducció;431660.57 ;4585264.53;218.115.515.530.972;414.141.832.519.580
2018S008584    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;194406;Maragall;0025 0027;Divendres;2018;11;Novembre;9;12;Matí;No respectar distàncies;431634.8  ;4585306.27;218.084.211.174.059;414.145.569.968.141
2018S001434    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;194406;Maragall;0029 0031;Dijous;2018;2;Febrer;22;13;Matí;No respectat pas de vianants;431634.8  ;4585306.27;218.084.211.174.059;414.145.569.968.141
2018S007756    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;90502;Còrsega;0663 0667;Divendres;2018;10;Octubre;12;11;Matí;Manca precaució incorporació circulació;431437.45 ;4584890.74;217.852.805.702.236;414.107.976.260.650
2018S001197    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;105304;Dos de Maig;0296 0296;Dimarts;2018;2;Febrer;13;16;Tarda;Manca precaució incorporació circulació;431369.31 ;4584838.67;217.771.875.731.547;414.103.228.277.772
2018S007677    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161407;Indústria;0274 0274;Dimarts;2018;10;Octubre;9;19;Tarda;Gir indegut o sense precaució;431551.19 ;4585223.29;217.985.116.019.277;414.138.024.995.769
2018S004581    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló;0557 0557;Divendres;2018;6;Juny;15;13;Matí;Manca precaució incorporació circulació;431636.55 ;4584898.98;218.090.911.214.324;414.108.888.158.055
2018S000083    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló;0502 0506;Dijous;2018;1;Gener;4;13;Matí;Gir indegut o sense precaució;431532.34 ;4584788.28;217.967.490.306.131;414.098.828.978.983
2018S007328    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser;0017 0017;Dissabte;2018;9;Setembre;29;14;Tarda;Canvi de carril sense precaució;431519.27 ;4584849.99;217.951.154.861.623;414.104.375.856.185
2018S005939    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;161101;Independència;0343 0343;Dimecres;2018;8;Agost;1;11;Matí;Gir indegut o sense precaució;431534.52 ;4584869.33;217.969.180.481.764;414.106.130.751.375
2018S008484    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0117B0117B;Dimarts;2018;11;Novembre;6;11;Matí;Altres;432131.07 ;4584631.66;218.685.546.165.919;414.085.230.938.487
2018S003575    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;20802;Arc de Sant Sever;0001 0003;Dimarts;2018;5;Maig;8;13;Matí;Manca d'atenció a la conducció;432043.68 ;4584784.19;218.579.283.784.227;414.098.894.948.293
2018S006935    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;286300;Rogent;0041 0041;Divendres;2018;9;Setembre;14;12;Matí;Manca d'atenció a la conducció;431853.82 ;4584790.38;218.352.072.782.535;414.099.291.570.991
2018S008395    ;10;Sant Martí;65;el Clot;146902;Glòries Catalanes;0019 0021;Divendres;2018;11;Novembre;2;12;Matí;Desobeir semàfor;432042;4583976.74;218.586.348.706.804;414.026.168.931.224
2018S008345    ;10;Sant Martí;72;Sant Martí de Provençals;169409;Corts Catalanes;1017 1019;Dimecres;2018;10;Octubre;31;19;Tarda;Manca d'atenció a la conducció;433215.06 ;4585197.53;219.976.115.332.534;414.137.106.067.239
2018S005562    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0042 0042;Dimecres;2018;7;Juliol;18;12;Matí;No determinada;432792.64 ;4585292.45;219.469.661.685.307;414.145.302.763.811
2018S002897    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0052 0052;Dilluns;2018;4;Abril;16;13;Matí;Canvi de carril sense precaució;432933.95 ;4585389.91;219.637.650.625.056;414.154.198.863.226
2018S007309    ;10;Sant Martí;65;el Clot;161101;Independència;0251 0251;Divendres;2018;9;Setembre;28;17;Tarda;Canvi de carril sense precaució;431987.63 ;4584385.47;218.516.712.845.303;414.062.936.002.109
2018S009958    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dilluns;2018;12;Desembre;31;15;Tarda;Desobeir semàfor;432278.76 ;4584102.02;218.868.165.090.266;414.037.652.499.740
2018S009377    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dissabte;2018;12;Desembre;8;6;Matí;Altres;432223.28 ;4583970.11;218.803.275.446.133;414.025.724.953.226
2018S006303    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0833;Dijous;2018;8;Agost;16;19;Tarda;Desobeir semàfor;432278.76 ;4584102.02;218.868.165.090.266;414.037.652.499.740
2018S000111    ;10;Sant Martí;72;Sant Martí de Provençals;169409;Corts Catalanes;0963 0963;Divendres;2018;1;Gener;5;19;Tarda;Manca d'atenció a la conducció;432986.83 ;4584903.52;219.706.312.230.767;414.110.435.263.993
2018S001008    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0194 0194;Dimarts;2018;2;Febrer;6;17;Tarda;Manca precaució efectuar marxa enrera;432792.64 ;4585292.45;219.469.661.685.307;414.145.302.763.811
2018S001339    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;134801;Freser;0134 0134;Dilluns;2018;2;Febrer;19;8;Matí;Desobeir altres senyals;431666.53 ;4585171.58;218.123.697.126.520;414.133.465.885.414
2018S001715    ;10;Sant Martí;72;Sant Martí de Provençals;266802;Julián Besteiro;0015 0015;Divendres;2018;3;Març;2;23;Nit;Desobeir semàfor;432983.93 ;4585480.27;219.696.448.075.685;414.162.379.059.802
2018S002134    ;10;Sant Martí;65;el Clot;209900;Meridiana;0079 0079;Divendres;2018;3;Març;16;15;Tarda;Manca d'atenció a la conducció;432127.7  ;4584285.31;218.685.402.320.398;414.054.033.382.542
2018S008058    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0201 0201;Dimarts;2018;10;Octubre;23;12;Matí;Altres;432792.64 ;4585292.45;219.469.661.685.307;414.145.302.763.811
2018S000892    ;10;Sant Martí;72;Sant Martí de Provençals;30409;Bac de Roda;0201 0201;Divendres;2018;2;Febrer;2;7;Matí;No determinada;432792.64 ;4585292.45;219.469.661.685.307;414.145.302.763.811
2018S001479    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0577 0577;Divendres;2018;2;Febrer;23;14;Tarda;No cedir la dreta;431989.27 ;4584882.74;218.513.081.051.169;414.107.724.980.544
2018S000138    ;10;Sant Martí;65;el Clot;209900;Meridiana;0090 0090;Diumenge;2018;1;Gener;7;11;Matí;No respectar distàncies;432156.07 ;4584429.47;218.717.723.331.490;414.067.041.414.855
2018S005695    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;217104;Muntanya;0079 0079;Dilluns;2018;7;Juliol;23;12;Matí;Manca d'atenció a la conducció;431948.91 ;4585026.43;218.463.177.690.636;414.120.632.498.924
2018S003941    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0097 0097;Dilluns;2018;5;Maig;21;21;Tarda;Desconegut;433318.23 ;4585838.14;220.092.483.368.047;414.194.889.744.565
2018S006349    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0097 0097;Diumenge;2018;8;Agost;19;7;Matí;Altres;433289.19 ;4585809.91;220.058.047.429.786;414.192.323.022.164
2018S002945    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;98209;Degà Bahí;0044 0044;Dimarts;2018;4;Abril;17;19;Tarda;Manca d'atenció a la conducció;431948.91 ;4585026.43;218.463.177.690.636;414.120.632.498.924
2018S001063    ;10;Sant Martí;72;Sant Martí de Provençals;60807;Cantàbria;0035B0035B;Dijous;2018;2;Febrer;8;15;Tarda;No respectat pas de vianants;433270.19 ;4585949.28;220.033.774.075.625;414.204.859.882.920
2018S003102    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0599 0599;Diumenge;2018;4;Abril;22;11;Matí;Gir indegut o sense precaució;432063.17 ;4584957.21;218.600.656.509.440;414.114.494.819.467
2018S000953    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca;0599 0599;Dilluns;2018;2;Febrer;5;1;Nit;No respectar distàncies;432064.5  ;4584972.8 ;218.602.072.506.971;414.115.900.087.935
2018S005631    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0859 0859;Divendres;2018;7;Juliol;20;13;Matí;No respectar distàncies;432471.87 ;4584433.72;219.095.468.968.184;414.067.690.351.256
2018S003200    ;10;Sant Martí;65;el Clot;350308;València;0623 0623;Dimecres;2018;4;Abril;25;15;Tarda;Canvi de carril sense precaució;432201.67 ;4584920.29;218.766.770.760.310;414.111.286.605.155
2018S009693    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0619 0619;Dimecres;2018;12;Desembre;19;9;Matí;Avançament defectuós/improcedent;432134.81 ;4584834.86;218.687.739.482.471;414.103.535.707.289
2018S004278    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València;0619 0619;Dissabte;2018;6;Juny;2;15;Tarda;Manca d'atenció a la conducció;432134.81 ;4584834.86;218.687.739.482.471;414.103.535.707.289
2018S008614    ;10;Sant Martí;65;el Clot;115603;Espronceda;0287 0291;Dissabte;2018;11;Novembre;10;15;Tarda;Desobeir semàfor;432695.3  ;4585200.75;219.354.220.381.239;414.136.962.077.680
2018S006527    ;10;Sant Martí;65;el Clot;89004;Consell de Cent;0611 0611;Dimarts;2018;8;Agost;28;12;Matí;Canvi de carril sense precaució;432028.36 ;4584359.69;218.565.727.780.754;414.060.648.556.145
2018S007915    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0067 0067;Dijous;2018;10;Octubre;18;15;Tarda;Canvi de carril sense precaució;433116.81 ;4585641.92;219.853.647.618.791;414.177.049.216.906
2018S006618    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa;0067 0067;Dissabte;2018;9;Setembre;1;2;Nit;Canvi de carril sense precaució;433116.81 ;4585641.92;219.853.647.618.791;414.177.049.216.906
2018S000159    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0137 0137B;Dilluns;2018;1;Gener;8;7;Matí;Altres;432107.43 ;4584782.83;218.655.567.155.363;414.098.826.379.768
2018S004504    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0871 0871;Dimarts;2018;6;Juny;12;14;Tarda;Desobeir semàfor;432562.44 ;4584523.33;219.202.819.009.044;414.075.837.368.006
2018S007239    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0178 0178;Dimecres;2018;9;Setembre;26;14;Tarda;No respectar distàncies;433983.96 ;4586430.73;220.882.583.785.311;414.248.812.937.896
2018S002688    ;10;Sant Martí;70;el Besòs i el Maresme;701266;Litoral (Llobregat);580000;Dilluns;2018;4;Abril;9;8;Matí;No respectar distàncies;434931.96 ;4584554.15;222.037.209.595.752;414.080.568.070.000
2018S004810    ;10;Sant Martí;73;la Verneda i la Pau;266405;Prim;0192 0194;Divendres;2018;6;Juny;22;12;Matí;Desobeir semàfor;433653.97 ;4586136.52;220.490.934.525.526;414.222.042.177.712
2018S003406    ;10;Sant Martí;65;el Clot;226400;Las Navas de Tolosa;0239 0241;Dimecres;2018;5;Maig;2;19;Tarda;Desobeir semàfor;432504.38 ;4585011.18;219.127.914.006.278;414.119.727.809.409
2018S003430    ;10;Sant Martí;73;la Verneda i la Pau;15201;Andrade;0260 0262;Dijous;2018;5;Maig;3;12;Matí;Manca precaució incorporació circulació;433944.69 ;4586048.55;220.839.770.260.857;414.214.358.734.212
2018S003430    ;10;Sant Martí;73;la Verneda i la Pau;15201;Andrade;0260 0262;Dijous;2018;5;Maig;3;12;Matí;Manca d'atenció a la conducció;433944.69 ;4586048.55;220.839.770.260.857;414.214.358.734.212
2018S008704    ;10;Sant Martí;73;la Verneda i la Pau;231557;Estartit;0001 0001;Dimecres;2018;11;Novembre;14;14;Tarda;No determinada;433428.77 ;4585984.79;220.223.133.526.636;414.208.189.836.210
2018S005139    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0049 0051;Dimecres;2018;7;Juliol;4;6;Matí;Desobeir semàfor;433438.08 ;4586701.23;220.226.379.778.347;414.272.725.216.580
2018S001318    ;10;Sant Martí;73;la Verneda i la Pau;318906;Santander;0063 0063;Diumenge;2018;2;Febrer;18;1;Nit;Manca d'atenció a la conducció;433490.77 ;4586875.02;220.287.519.468.411;414.288.421.649.584
