Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2022S001913    ;3;Sants-Montjuïc;13;la Marina de Port;135203;Foc / Ferrocarrils Catalans                       ;0097B0097B;Dissabte;2022;4;Abril;2;9;Matí;No és causa del  vianant;0;1;0;1;2;428544,53;4579173,07;214.459.296.539.750;413.590.484.384.021
2022S007962    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca                                       ;0121 0121;Dijous;2022;12;Desembre;29;12;Matí;No és causa del  vianant;0;1;0;1;2;428200,17;4579031,23;214.049.322.772.084;413.577.402.728.918
2022S004343    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca                                       ;0121 0121;Dissabte;2022;7;Juliol;16;10;Matí;No és causa del  vianant;0;1;0;1;2;428200,17;4579031,23;214.049.322.772.084;413.577.402.728.918
2022S004139    ;3;Sants-Montjuïc;16;la Bordeta;289207;Rossend Arús                                      ;0072 0072;Dijous;2022;7;Juliol;7;14;Tarda;No és causa del  vianant;0;0;0;0;1;428041,18;4580519,61;213.841.593.140.585;413.711.313.953.563
2022S006654    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Espanya                                           ;0361 0371;Dijous;2022;11;Novembre;3;15;Tarda;No és causa del  vianant;0;1;0;1;1;429051,53;4580882,91;215.045.352.653.486;413.744.932.931.971
2022S004145    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes / Bordeta                         ;0361 0371;Dijous;2022;7;Juliol;7;15;Tarda;No és causa del  vianant;0;1;0;1;1;428805,39;4580812,36;214.751.871.849.951;413.738.361.168.475
2022S000266    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes / Bordeta                         ;0361 0371;Dilluns;2022;1;Gener;17;13;Matí;No és causa del  vianant;0;1;0;1;2;428805,39;4580812,36;214.751.871.849.951;413.738.361.168.475
2022S004270    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes                                   ;0361 0371;Dimecres;2022;7;Juliol;13;11;Matí;No és causa del  vianant;0;1;0;1;2;428814,53;4580855,53;214.762.293.078.272;413.742.257.436.836
2022S000841    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes                                   ;0361 0371;Dissabte;2022;2;Febrer;12;15;Tarda;No és causa del  vianant;0;1;0;1;2;428814,53;4580855,53;214.762.293.078.272;413.742.257.436.836
2022S000767    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes                                   ;0361 0371;Dimecres;2022;2;Febrer;9;10;Matí;No és causa del  vianant;0;1;0;1;2;428814,53;4580855,53;214.762.293.078.272;413.742.257.436.836
2022S005099    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes                                   ;0181X0181X;Dijous;2022;8;Agost;25;16;Tarda;No és causa del  vianant;0;1;0;1;2;428173,37;4580228,73;214.003.093.222.486;413.685.233.584.266
2022S001679    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes                                   ;0181X0181X;Dijous;2022;3;Març;24;4;Nit;No és causa del  vianant;0;1;0;1;2;428120,05;4580176,09;213.939.968.892.282;413.680.444.844.956
2022S007882    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes                                   ;0203 0203;Dissabte;2022;12;Desembre;24;14;Tarda;No és causa del  vianant;0;1;0;1;2;428225,71;4580279,72;214.065.066.339.096;413.689.872.805.048
2022S000381    ;3;Sants-Montjuïc;15;Hostafrancs;108700;Tarragona / Elisi                                 ;0031U0031U;Dissabte;2022;1;Gener;22;21;Tarda;No és causa del  vianant;0;2;0;2;1;428585,98;4581366,46;214.482.991.740.480;413.788.072.463.219
2022S006750    ;3;Sants-Montjuïc;15;Hostafrancs;178807;Leiva / Àliga                                     ;0028 0030;Diumenge;2022;11;Novembre;6;15;Tarda;No és causa del  vianant;0;0;0;0;1;428456,48;4580809,02;214.334.723.535.092;413.737.750.661.713
2022S004710    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes                                   ;0249 0249;Dimarts;2022;8;Agost;2;8;Matí;No és causa del  vianant;0;1;0;1;1;428397,94;4580448,66;214.268.987.669.176;413.705.242.176.939
2022S004381    ;3;Sants-Montjuïc;15;Hostafrancs;310700;Sant Roc                                          ;0022 0022;Dilluns;2022;7;Juliol;18;0;Nit;No és causa del  vianant;0;2;0;2;1;428646,49;4580863,23;214.561.277.540.353;413.742.802.006.825
2022S004812    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Sant Roc / Corts Catalanes                        ;0327 0327;Dilluns;2022;8;Agost;8;10;Matí;No és causa del  vianant;0;2;0;2;2;428691,28;4580704,77;214.616.698.378.741;413.728.569.787.728
2022S005598    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona / Consell de Cent                       ;0117U0123U;Dissabte;2022;9;Setembre;17;15;Tarda;No és causa del  vianant;0;2;0;2;2;428769,74;4581177,12;214.704.955.494.737;413.771.182.285.107
2022S001529    ;3;Sants-Montjuïc;16;la Bordeta;53801;Cadena                                            ;0025 0025;Dimarts;2022;3;Març;15;21;Tarda;Creuar per fora pas de vianants;0;2;0;2;1;427914,43;4580220,55;213.693.604.633.775;413.684.265.165.710
2022S003463    ;3;Sants-Montjuïc;14;la Font de la Guatlla;161305;Indíbil / Corts Catalanes                         ;0002 0002;Dimarts;2022;6;Juny;7;14;Tarda;No és causa del  vianant;0;1;0;1;2;428420,75;4580432,67;214.296.448.869.448;413.703.822.318.546
2022S001919    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes                                   ;0296 0296;Dissabte;2022;4;Abril;2;14;Tarda;No és causa del  vianant;0;4;0;4;2;428675,06;4580647,39;214.597.980.246.823;413.723.387.380.185
2022S005561    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;0082 0082;Divendres;2022;9;Setembre;16;8;Matí;No és causa del  vianant;0;1;0;1;2;428498,57;4580960,26;214.383.264.577.292;413.751.409.762.026
2022S006985    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes                                   ;0192 0192;Dimarts;2022;11;Novembre;15;15;Tarda;No és causa del  vianant;0;2;0;2;2;428098,17;4580082,76;213.914.917.153.501;413.672.019.377.941
2022S000682    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes                                   ;0192 0192;Divendres;2022;2;Febrer;4;20;Tarda;No és causa del  vianant;0;1;0;1;2;428173,37;4580228,73;214.003.093.222.486;413.685.233.584.266
2022S003615    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes                                   ;0242 0242;Dilluns;2022;6;Juny;13;19;Tarda;No és causa del  vianant;0;1;0;1;2;428244,27;4580297,89;214.087.041.446.434;413.691.525.876.105
2022S004425    ;3;Sants-Montjuïc;14;la Font de la Guatlla;301903;Sant Germà                                        ;0008 0008;Dimarts;2022;7;Juliol;19;19;Tarda;No és causa del  vianant;0;1;0;1;1;428711,56;4580614,65;214.642.007.218.665;413.720.470.965.448
2022S005043    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;0002 0002;Dilluns;2022;8;Agost;22;15;Tarda;No és causa del  vianant;0;1;0;1;2;428843,01;4580971,69;214.794.981.798.216;413.752.744.784.218
2022S002273    ;3;Sants-Montjuïc;18;Sants;187207;Madrid / Galileu                                  ;0198 0198;Dimecres;2022;4;Abril;20;10;Matí;No és causa del  vianant;0;1;0;1;2;427645,02;4581636,85;213.354.582.055.614;413.811.584.117.145
2022S003813    ;3;Sants-Montjuïc;18;Sants;210808;Mig (Ascendent)                                   ;0101B0101B;Dimarts;2022;6;Juny;21;21;Tarda;No és causa del  vianant;0;1;0;1;2;427334,3;4581216,56;212.988.060.905.330;413.773.449.960.320
2022S002854    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta                                      ;0050 0050;Dijous;2022;5;Maig;12;18;Tarda;No és causa del  vianant;0;1;0;1;2;428687,24;4580976,83;214.608.664.632.964;413.753.069.721.225
2022S007372    ;3;Sants-Montjuïc;14;la Font de la Guatlla;273309;Rabí Rubèn / Valls                                ;0029 0029;Dijous;2022;12;Desembre;1;0;Nit;No és causa del  vianant;0;1;0;1;2;428807,06;4580462,65;214.757.978.846.959;413.706.865.438.260
2022S006947    ;3;Sants-Montjuïc;18;Sants;187207;Madrid                                            ;0156 0158;Dilluns;2022;11;Novembre;14;6;Matí;No és causa del  vianant;0;1;0;1;1;427427,45;4581527,46;213.095.718.874.539;413.801.535.663.775
2022S003517    ;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid / Juan de Sada                             ;0094 0094;Dijous;2022;6;Juny;9;9;Matí;No és causa del  vianant;0;1;0;1;2;427136,25;4581349,78;212.749.640.113.618;413.785.269.323.480
2022S006971    ;3;Sants-Montjuïc;18;Sants;187207;Joan Güell / Madrid                               ;0182 0182;Dimarts;2022;11;Novembre;15;8;Matí;No és causa del  vianant;0;2;0;2;2;427548,82;4581601,95;213.239.961.863.492;413.808.354.165.216
2022S000738    ;3;Sants-Montjuïc;18;Sants;701433;Badal / Sants                                     ;120000;Dilluns;2022;2;Febrer;7;17;Tarda;No és causa del  vianant;0;1;0;1;2;427381,03;4581010,6;213.046.407.874.547;413.754.942.150.465
2022S004538    ;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants                                             ;0250 0252;Dilluns;2022;7;Juliol;25;0;Nit;No és causa del  vianant;0;4;0;4;3;427441,96;4581022,04;213.119.125.727.008;413.756.027.514.418
2022S002599    ;3;Sants-Montjuïc;16;la Bordeta;30602;;0081 0111;Dilluns;2022;5;Maig;2;0;Nit;No és causa del  vianant;0;0;0;0;0;427554,79;4580367,12;213.261.871.305.042;413.697.143.038.173
2022S000896    ;3;Sants-Montjuïc;18;Sants;48404;Madrid / Brasil                                   ;0058 0060;Dilluns;2022;2;Febrer;14;18;Tarda;No és causa del  vianant;0;1;0;1;2;427269,91;4581441,24;212.908.368.185.955;413.793.627.794.616
2022S003763    ;3;Sants-Montjuïc;16;la Bordeta;89707;Badal / Constitució                               ;0150 0150;Dissabte;2022;6;Juny;18;23;Nit;No és causa del  vianant;0;0;0;0;1;427578,77;4580280,39;213.291.578.791.501;413.689.353.181.549
2022S006069    ;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà / Corts Catalanes                  ;0004 0006;Dissabte;2022;10;Octubre;8;13;Matí;No és causa del  vianant;0;1;0;1;2;427718,43;4579750,57;213.464.876.064.647;413.641.759.824.788
2022S003720    ;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà                                    ;0004 0006;Dijous;2022;6;Juny;16;19;Tarda;No és causa del  vianant;0;2;0;2;2;427711,39;4579792,2;213.455.963.073.771;413.645.502.965.351
2022S006818    ;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà                                    ;0007 0007;Dimarts;2022;11;Novembre;8;18;Tarda;No és causa del  vianant;0;1;0;1;2;427857,18;4579829,6;213.629.812.097.110;413.649.002.343.740
2022S002166    ;3;Sants-Montjuïc;16;la Bordeta;169409;Cadena                                            ;0153 0157;Dimecres;2022;4;Abril;13;7;Matí;No és causa del  vianant;0;1;0;1;2;427925,61;4580021,39;213.709.340.447.350;413.666.337.545.719
2022S000665    ;3;Sants-Montjuïc;17;Sants - Badal;117100;Esteràs / Carreras i Candi                        ;0024 0024;Divendres;2022;2;Febrer;4;12;Matí;No és causa del  vianant;0;2;0;2;2;427313,29;4580526,9;212.971.214.651.521;413.711.315.915.038
2022S007203    ;3;Sants-Montjuïc;17;Sants - Badal;187207;Madrid                                            ;0042 0042;Dimecres;2022;11;Novembre;23;13;Matí;No és causa del  vianant;0;1;0;1;1;426940,79;4581179,6;212.517.968.252.483;413.769.764.503.484
2022S000974    ;4;Les Corts;19;les Corts;343903;Corts                                             ;0322 0322;Divendres;2022;2;Febrer;18;7;Matí;No és causa del  vianant;0;1;0;1;2;428062,79;4582464,31;213.844.326.892.437;413.886.485.260.903
2022S000438    ;3;Sants-Montjuïc;18;Sants;207406;Melcior de Palau / Guitard                        ;0143 0143;Dimarts;2022;1;Gener;25;22;Nit;No és causa del  vianant;0;0;1;1;1;428055,02;4581636,57;213.844.871.803.425;413.811.926.877.969
2022S002274    ;4;Les Corts;19;les Corts;40300;Berlín / Nicaragua                                ;0077 0077;Dimecres;2022;4;Abril;20;10;Matí;No és causa del  vianant;0;1;0;1;1;428217,26;4581940,17;214.035.282.307.651;413.839.416.048.408
2022S005384    ;4;Les Corts;19;les Corts;231502;Numància                                          ;0052 0054;Dijous;2022;9;Setembre;8;15;Tarda;No és causa del  vianant;0;2;0;2;2;428088,18;4581907,76;213.881.304.108.736;413.836.381.624.538
2022S005240    ;4;Les Corts;19;les Corts;187207;Madrid                                            ;0211 0213;Divendres;2022;9;Setembre;2;7;Matí;No és causa del  vianant;0;1;0;1;2;427741,97;4581691,34;213.469.866.472.870;413.816.579.026.871
2022S005355    ;4;Les Corts;19;les Corts;187207;Madrid                                            ;0215 0217;Dimecres;2022;9;Setembre;7;20;Tarda;No és causa del  vianant;0;2;0;2;1;427776,66;4581706,38;213.511.170.373.009;413.817.964.796.944
2022S007035    ;4;Les Corts;19;les Corts;118703;Comtes de Bell-lloc / Evarist Arnús               ;0057X0057X;Dijous;2022;11;Novembre;17;9;Matí;No és causa del  vianant;0;1;0;1;2;427799,64;4581887,93;213.536.485.503.163;413.834.336.958.854
2022S001114    ;4;Les Corts;19;les Corts;88001;Comtes de Bell-lloc                               ;0208 0216;Dijous;2022;2;Febrer;24;6;Matí;No és causa del  vianant;0;0;0;0;1;427766,27;4581974,76;213.495.543.565.995;413.842.127.424.578
2022S001303    ;4;Les Corts;19;les Corts;144907;Corts                                             ;0012X0012X;Dissabte;2022;3;Març;5;10;Matí;No és causa del  vianant;0;1;0;1;2;427704,66;4582165,88;213.419.583.179.499;413.859.285.475.255
2022S001719    ;4;Les Corts;19;les Corts;40300;Berlín / Numància                                 ;0051 0053;Divendres;2022;3;Març;25;17;Tarda;No és causa del  vianant;0;1;0;1;2;428108,47;4581859,44;213.906.142.044.332;413.832.047.771.482
2022S000983    ;3;Sants-Montjuïc;18;Sants;296406;Països Catalans                                   ;0057X0057X;Divendres;2022;2;Febrer;18;10;Matí;No és causa del  vianant;0;1;0;1;1;428250,74;4581450,64;214.081.121.335.901;413.795.355.762.841
2022S006394    ;3;Sants-Montjuïc;18;Sants;296406;Sants / Sant Antoni                               ;0002 0006;Diumenge;2022;10;Octubre;23;10;Matí;No és causa del  vianant;0;1;0;1;1;427857,38;4581059,06;213.615.409.940.388;413.759.735.575.538
2022S000985    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid / Comandant Benítez                        ;0103 0105;Divendres;2022;2;Febrer;18;11;Matí;No és causa del  vianant;0;1;0;1;1;427183,43;4581381,87;212.805.670.638.529;413.788.202.289.574
2022S006313    ;4;Les Corts;20;la Maternitat i Sant Ramon;282252;Blanca                                            ;0011 0011;Dijous;2022;10;Octubre;20;7;Matí;No és causa del  vianant;0;1;0;1;3;426665,98;4581180,66;212.189.354.268.307;413.769.609.790.718
2022S000435    ;4;Les Corts;20;la Maternitat i Sant Ramon;257200;Cardenal Reig / Pintor Tapiró                     ;0059X0059X;Dimarts;2022;1;Gener;25;20;Tarda;No és causa del  vianant;0;1;0;1;2;426304,56;4581375,99;211.754.813.668.300;413.786.871.893.634
2022S006039    ;4;Les Corts;19;les Corts;144601;Diagonal                                          ;0527 0527;Divendres;2022;10;Octubre;7;14;Tarda;No és causa del  vianant;0;1;0;1;2;428221,55;4582753,61;214.030.766.097.354;413.912.683.363.247
2022S002782    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Corts / Carles III                                ;190000;Dimarts;2022;5;Maig;10;9;Matí;No és causa del  vianant;0;1;0;1;2;427191,1;4581776,77;212.810.093.662.960;413.823.776.323.460
2022S000572    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0673 0685;Dimarts;2022;2;Febrer;1;8;Matí;No és causa del  vianant;0;1;0;1;2;425238,83;4581781,81;210.475.439.308.358;413.822.438.329.546
2022S007857    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0687 0687;Divendres;2022;12;Desembre;23;5;Nit;No és causa del  vianant;0;2;0;2;2;425387,6;4581831,03;210.652.736.445.876;413.827.009.572.005
2022S002175    ;4;Les Corts;19;les Corts;118306;Europa / Joan Güell                               ;0016 0016;Dimecres;2022;4;Abril;13;15;Tarda;No és causa del  vianant;0;1;0;1;2;427282,37;4582280,53;212.913.186.772.736;413.869.230.597.636
2022S007831    ;4;Les Corts;19;les Corts;199909;Berlín / Josep Tarradellas                        ;0099X0099X;Dimecres;2022;12;Desembre;21;10;Matí;No és causa del  vianant;0;1;0;1;2;428408,37;4582110,79;214.261.807.799.787;413.854.953.608.047
2022S005995    ;4;Les Corts;19;les Corts;199909;Berlín / Josep Tarradellas                        ;0099X0099X;Dimecres;2022;10;Octubre;5;18;Tarda;No és causa del  vianant;0;1;0;1;2;428408,37;4582110,79;214.261.807.799.787;413.854.953.608.047
2022S007252    ;4;Les Corts;19;les Corts;144601;Diagonal                                          ;0539 0541;Dissabte;2022;11;Novembre;26;3;Nit;No és causa del  vianant;0;1;0;1;2;427948,61;4582755,86;213.704.301.411.354;413.912.641.756.729
2022S007191    ;4;Les Corts;19;les Corts;320704;Sarrià / Fra Luis de Granada                      ;0067 0067;Dimecres;2022;11;Novembre;23;16;Tarda;No és causa del  vianant;0;1;0;1;2;428318,89;4582703,57;214.147.778.143.971;413.908.263.335.892
2022S007208    ;4;Les Corts;19;les Corts;320704;Sarrià / Loreto                                   ;0055 0055;Dimarts;2022;11;Novembre;22;14;Tarda;No és causa del  vianant;0;1;0;1;2;428387,94;4582688,85;214.230.536.079.346;413.906.999.122.751
2022S007043    ;4;Les Corts;19;les Corts;144601;Diagonal / Doctor Fleming                         ;0632 0632;Dijous;2022;11;Novembre;17;17;Tarda;No és causa del  vianant;0;2;0;2;2;427954,95;4582701,1;213.712.536.002.985;413.907.715.420.645
2022S005834    ;4;Les Corts;19;les Corts;144601;Numància / Diagonal                               ;0652D0656D;Dimecres;2022;9;Setembre;28;21;Tarda;No és causa del  vianant;0;4;0;4;2;427575,97;4582577,49;213.260.756.804.668;413.896.241.709.320
2022S001410    ;4;Les Corts;19;les Corts;66508;Carles III / Juan Miguel Gervilla Vallad          ;0080B0080B;Dimarts;2022;3;Març;8;21;Tarda;No és causa del  vianant;0;2;0;2;1;427123,19;4582103,21;212.724.954.522.805;413.853.115.927.729
2022S000830    ;4;Les Corts;19;les Corts;343903;Corts                                             ;0354 0354;Divendres;2022;2;Febrer;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;428255,27;4582608,43;214.072.816.578.568;413.899.637.663.767
2022S006634    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas                                 ;0129 0129;Dimecres;2022;11;Novembre;2;20;Tarda;No és causa del  vianant;0;2;0;2;1;428456,16;4582583,9;214.313.367.700.101;413.897.607.431.540
2022S007154    ;4;Les Corts;19;les Corts;278302;Diagonal / Carles III                             ;9997 9997;Dimarts;2022;11;Novembre;22;9;Matí;No és causa del  vianant;0;0;0;0;2;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S006308    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas                                 ;0089 0089;Dimecres;2022;10;Octubre;19;21;Tarda;No és causa del  vianant;0;0;0;0;1;428456,4;4582299,01;214.317.022.321.833;413.871.948.658.631
2022S001124    ;4;Les Corts;19;les Corts;701433;Reina Maria Cristina                              ;270000;Dijous;2022;2;Febrer;24;16;Tarda;No és causa del  vianant;0;1;0;1;2;427079,29;4582470,3;212.668.032.450.198;413.886.138.413.836
2022S000465    ;4;Les Corts;19;les Corts;701433;Mig (Descendent)                                  ;290000;Dimecres;2022;1;Gener;26;19;Tarda;No és causa del  vianant;0;1;0;1;2;427119,04;4582386,35;212.716.582.484.476;413.878.613.436.389
2022S003525    ;4;Les Corts;19;les Corts;101904;Diagonal / Doctor Fleming                         ;0002 0002;Dijous;2022;6;Juny;9;15;Tarda;No és causa del  vianant;0;2;0;2;2;427954,95;4582701,1;213.712.536.002.985;413.907.715.420.645
2022S006114    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;358900;General Mitre / Vico                              ;0038 0038;Dilluns;2022;10;Octubre;10;20;Tarda;No és causa del  vianant;0;1;0;1;2;427876,32;4583840,45;213.604.912.756.445;414.010.261.600.182
2022S007520    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0050 0050;Dimecres;2022;12;Desembre;7;6;Matí;No és causa del  vianant;0;0;0;0;2;427674,67;4583267,82;213.370.548.481.419;413.958.505.860.519
2022S006643    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer                                          ;0059 0061;Dijous;2022;11;Novembre;3;9;Matí;No és causa del  vianant;0;1;0;1;2;427833,9;4583429,25;213.559.076.173.280;413.973.188.386.559
2022S006890    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0068 0068;Divendres;2022;11;Novembre;11;1;Nit;No és causa del  vianant;0;2;0;2;1;427618,53;4583420,61;213.301.572.116.423;413.972.216.479.570
2022S007598    ;4;Les Corts;21;Pedralbes;115400;B-20 (Llobregat)                                  ;0065 0065;Dimarts;2022;12;Desembre;13;7;Matí;No és causa del  vianant;0;1;0;1;2;425489,25;4582703,59;210.763.552.908.662;413.905.691.382.632
2022S004991    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;275508;Raset / Ganduxer                                  ;0005 0005;Divendres;2022;8;Agost;19;10;Matí;No és causa del  vianant;0;1;0;1;1;427764,98;4583570,23;213.474.956.484.664;413.985.823.949.099
2022S007236    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;275508;Modolell / Raset                                  ;0026 0028;Divendres;2022;11;Novembre;25;12;Matí;No és causa del  vianant;0;1;0;1;2;427986,6;4583568,12;213.740.070.091.580;413.985.832.866.253
2022S000439    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre / Prats de Molló                    ;0112 0112;Dimecres;2022;1;Gener;26;1;Nit;No és causa del  vianant;0;1;0;1;2;427891,79;4583865,87;213.623.114.685.339;414.012.564.963.755
2022S006001    ;4;Les Corts;21;Pedralbes;102500;Dalt (Llobregat)                                  ;0001 0001;Dijous;2022;10;Octubre;6;8;Matí;No és causa del  vianant;0;1;0;1;2;425483,61;4582534,73;210.758.886.599.172;413.890.477.706.757
2022S004490    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Augusta / Muntaner                                ;0367 0369;Divendres;2022;7;Juliol;22;14;Tarda;No és causa del  vianant;0;1;0;1;1;428473,45;4583594,92;214.322.094.603.256;413.988.681.557.349
2022S005526    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;701433;Augusta / General Mitre                           ;400000;Dijous;2022;9;Setembre;15;8;Matí;No és causa del  vianant;0;1;0;1;1;427605,52;4583482,64;213.285.268.392.975;413.977.791.546.232
2022S002303    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;173304;Ferran Agulló / Johann Sebastian Bach             ;0013 0013;Dimecres;2022;4;Abril;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;428192,56;4583333,21;213.989.215.494.646;413.964.859.794.895
2022S006510    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;214106;Ganduxer / Modolell                               ;0002 0004;Divendres;2022;10;Octubre;28;13;Matí;No és causa del  vianant;0;1;0;1;3;427972,32;4583203,75;213.727.327.272.877;413.953.002.708.502
2022S006493    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Carles III / Sabino Arana                         ;230000;Dijous;2022;10;Octubre;27;16;Tarda;No és causa del  vianant;0;3;0;3;2;427119,02;4582149,08;212.719.415.389.599;413.857.243.472.435
2022S007633    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Carles III                                        ;260000;Dimecres;2022;12;Desembre;14;10;Matí;No és causa del  vianant;0;3;0;3;2;427095,98;4582355,15;212.689.379.901.040;413.875.782.465.421
2022S006988    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner / Copèrnic                               ;0433 0433;Dimarts;2022;11;Novembre;15;13;Matí;No és causa del  vianant;0;2;0;2;2;428249,63;4583819,3;214.051.711.602.684;414.008.690.997.265
2022S006868    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer                                          ;0072 0072;Dijous;2022;11;Novembre;10;0;Nit;No és causa del  vianant;0;1;0;1;2;427786,94;4583548,06;213.501.488.348.901;413.983.846.928.657
2022S006113    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0086 0088;Dilluns;2022;10;Octubre;10;16;Tarda;No és causa del  vianant;0;1;0;1;3;427781,2;4583713,62;213.492.645.988.532;413.998.753.084.983
2022S005509    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0090B0090B;Dimecres;2022;9;Setembre;14;15;Tarda;No és causa del  vianant;0;2;0;2;2;427765,1;4583692,57;213.473.639.136.688;413.996.842.722.652
2022S003910    ;4;Les Corts;21;Pedralbes;144601;Diagonal / Capità Arenas                          ;0668 0668;Dilluns;2022;6;Juny;27;21;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;427092,14;4582471,6;212.683.384.797.893;413.886.267.157.614
2022S006788    ;4;Les Corts;21;Pedralbes;144601;Diagonal / Doctor Ferran                          ;0672B0672B;Dimarts;2022;11;Novembre;8;9;Matí;No és causa del  vianant;0;1;0;1;2;426968,02;4582381,68;212.536.028.003.727;413.878.055.740.979
2022S002103    ;4;Les Corts;21;Pedralbes;6404;Diagonal                                          ;0001 0001;Dissabte;2022;4;Abril;9;8;Matí;No és causa del  vianant;0;1;0;1;2;425404,65;4581888,6;210.672.416.183.253;413.832.210.466.483
2022S005948    ;4;Les Corts;21;Pedralbes;6404;Diagonal                                          ;0001 0001;Dimarts;2022;10;Octubre;4;10;Matí;No és causa del  vianant;0;1;0;1;2;425238,83;4581781,81;210.475.439.308.358;413.822.438.329.546
2022S003378    ;4;Les Corts;21;Pedralbes;21703;Dalt (Llobregat)                                  ;0013V0013V;Divendres;2022;6;Juny;3;6;Matí;No és causa del  vianant;0;0;0;0;1;425670,18;4583010,82;210.976.168.677.920;413.933.529.733.903
2022S007853    ;4;Les Corts;21;Pedralbes;144601;Diagonal                                          ;0674 0674;Dijous;2022;12;Desembre;22;23;Nit;No és causa del  vianant;0;1;0;1;1;426879,75;4582417,88;212.430.025.205.811;413.881.235.867.036
2022S000039    ;4;Les Corts;21;Pedralbes;144601;Diagonal                                          ;0680X0680X;Dimarts;2022;1;Gener;4;13;Matí;No és causa del  vianant;0;1;0;1;2;426781,88;4582400,58;212.313.187.457.108;413.879.588.627.597
2022S007505    ;4;Les Corts;21;Pedralbes;144601;Diagonal                                          ;0712 0716;Dimecres;2022;12;Desembre;7;13;Matí;No és causa del  vianant;0;1;0;1;2;425631,66;4582032,66;210.942.116.272.745;413.845.395.648.385
