Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2016S002837    ;2;Eixample;7;la Dreta de l'Eixample;349309;Universitat;0015 0015;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430356,47;4582216,12
2016S002838    ;3;Sants-Montjuïc;11;el Poble Sec;114000;Espanya;0002 0002;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Motocicleta;Dona;17;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429051,25;4580883,36
2016S002838    ;3;Sants-Montjuïc;11;el Poble Sec;114000;Espanya;0002 0002;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Motocicleta;Dona;21;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429051,25;4580883,36
2016S002838    ;3;Sants-Montjuïc;11;el Poble Sec;114000;Espanya;0002 0002;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Motocicleta;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429051,25;4580883,36
2016S002839    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;344101;Gràcia;0087 0089;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Bicicleta;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429174,94;4583444,61
2016S002840    ;5;Sarrià-Sant Gervasi;23;Sarrià;44709;Bonanova;0100 0100;Dijous;2016;4;Abril;14;Tarda;19;No és causa del  vianant;Autobús;Dona;86;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;426768,77;4583823,56
2016S002841    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0349 0353;Dijous;2016;4;Abril;14;Tarda;19;Desobeir el senyal del semàfor;Motocicleta;Dona;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431964,59;4586732,79
2016S002841    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0349 0353;Dijous;2016;4;Abril;14;Tarda;19;Desobeir el senyal del semàfor;Motocicleta;Home;14;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;431964,59;4586732,79
2016S002841    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0349 0353;Dijous;2016;4;Abril;14;Tarda;19;Desobeir el senyal del semàfor;Motocicleta;Home;16;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;431964,59;4586732,79
2016S002842    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143507;Pau Casals;0002 0002;Dijous;2016;4;Abril;14;Nit;22;No és causa del  vianant;Bicicleta;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428535,96;4582971,84
2016S002843    ;9;Sant Andreu;60;Sant Andreu;209900;Meridiana;0592 0594;Dijous;2016;4;Abril;14;Nit;23;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432177,58;4588484,93
2016S002844    ;10;Sant Martí;68;el Poblenou;242906;Pallars;0146 0146;Dijous;2016;4;Abril;14;Tarda;20;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432774,31;4583533,47
2016S002845    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0080 0080;Dijous;2016;4;Abril;14;Nit;23;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432887,6;4584580,26
2016S002846    ;3;Sants-Montjuïc;17;Sants - Badal;36100;Bassegoda;0046 0046;Divendres;2016;4;Abril;15;Matí;7;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426867,24;4580903,81
2016S002847    ;2;Eixample;5;el Fort Pienc;144601;Diagonal;9994 9994;Divendres;2016;4;Abril;15;Matí;7;No és causa del  vianant;Ciclomotor;Dona;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431166,56;4583735,74
2016S002848    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;101008;Tibidabo;0042 0042;Dimarts;2016;4;Abril;19;Matí;10;No és causa del  vianant;Motocicleta;Home;65;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427707,39;4585373,31
2016S002849    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;51205;Buenos Aires;0033 0033;Divendres;2016;4;Abril;15;Matí;9;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428724,17;4582830,18
2016S002850    ;7;Horta-Guinardó;43;Horta;701267;Dalt (Besòs);1260000;Divendres;2016;4;Abril;15;Matí;10;No és causa del  vianant;Motocicleta;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429492,13;4588022,25
2016S002851    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0120 0126;Divendres;2016;4;Abril;15;Matí;8;No és causa del  vianant;Turismo;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427709,7;4579679,35
2016S002852    ;2;Eixample;10;Sant Antoni;198804;Paral·lel;0182 0182;Divendres;2016;4;Abril;15;Matí;11;No és causa del  vianant;Motocicleta;Home;56;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429332,4;4580958,31
2016S002853    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0586 0586;Divendres;2016;4;Abril;15;Matí;11;No és causa del  vianant;Bicicleta;Dona;58;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430103,28;4582045,97
2016S002853    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0586 0586;Divendres;2016;4;Abril;15;Matí;11;No és causa del  vianant;Bicicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430103,28;4582045,97
2016S002854    ;6;Gràcia;30;la Salut;344000;Dalt;0072 0072;Divendres;2016;4;Abril;15;Matí;12;No és causa del  vianant;Autobús;Dona;84;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429566,36;4584829,57
2016S002855    ;8;Nou Barris;53;la Trinitat Nova;120807;Favència;0293 0295;Divendres;2016;4;Abril;15;Matí;12;No és causa del  vianant;Turismo;Home;Desconegut;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;431836,63;4588877,04
2016S002856    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701267;Dalt (Besòs);800000;Divendres;2016;4;Abril;15;Matí;13;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426771,17;4584613,55
2016S002857    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0384 0384;Divendres;2016;4;Abril;15;Matí;13;No és causa del  vianant;Motocicleta;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431005,49;4583904,21
2016S002858    ;7;Horta-Guinardó;37;el Carmel;3600;Agudells;0037 0045;Divendres;2016;4;Abril;15;Tarda;14;No és causa del  vianant;Motocicleta;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429769,49;4586336,72
2016S002859    ;7;Horta-Guinardó;33;el Baix Guinardó;56504;Camèlies;0078 0078;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Motocicleta;Dona;49;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430383,83;4585320,88
2016S002859    ;7;Horta-Guinardó;33;el Baix Guinardó;56504;Camèlies;0078 0078;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430383,83;4585320,88
2016S002860    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0167 0167;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431151,47;4584829
2016S002861    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0539B0539B;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429819,64;4581853,8
2016S002862    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700884;Voluntaris Olímpics;9999 9999;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Turismo;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432898,25;4582311,08
2016S002862    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700884;Voluntaris Olímpics;9999 9999;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Turismo;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432898,25;4582311,08
2016S002862    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700884;Voluntaris Olímpics;9999 9999;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Turismo;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432898,25;4582311,08
2016S002863    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0351 0365;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Motocicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430903,11;4583838,53
2016S002864    ;8;Nou Barris;45;Porta;119003;Fabra i Puig;0236 0238;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Autobús;Dona;62;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;431311,13;4587068,9
2016S002864    ;8;Nou Barris;45;Porta;119003;Fabra i Puig;0236 0238;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Autobús;Home;31;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;431311,13;4587068,9
2016S002865    ;10;Sant Martí;68;el Poblenou;110009;Ramon Turró;0272 0276;Divendres;2016;4;Abril;15;Tarda;18;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433868,67;4584042,98
2016S002866    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0274 0274;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Turismo;Dona;94;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428885,79;4583819,34
2016S002866    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0274 0274;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Turismo;Home;35;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428885,79;4583819,34
2016S002866    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0274 0274;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Turismo;Home;87;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428885,79;4583819,34
2016S002867    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença;0054 0054;Divendres;2016;4;Abril;15;Tarda;14;No és causa del  vianant;Ciclomotor;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428679,7;4581813,37
2016S002868    ;2;Eixample;7;la Dreta de l'Eixample;286504;Roger de Flor;0141 0141;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Bicicleta;Home;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431092,32;4583384,45
2016S002869    ;8;Nou Barris;52;la Prosperitat;351901;Valldaura;0199 0199;Divendres;2016;4;Abril;15;Tarda;16;Desobeir el senyal del semàfor;Turismo;Dona;6;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu;431289,13;4587995,01
2016S002870    ;2;Eixample;10;Sant Antoni;198804;Paral·lel;0196 0196;Divendres;2016;4;Abril;15;Tarda;19;No és causa del  vianant;Bicicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429106,54;4580966,65
2016S002871    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0363 0365;Divendres;2016;4;Abril;15;Tarda;15;No és causa del  vianant;Motocicleta;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428477,91;4583573,39
2016S002872    ;2;Eixample;7;la Dreta de l'Eixample;286504;Roger de Flor;0125 0125;Divendres;2016;4;Abril;15;Tarda;17;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431179,59;4583294,51
2016S002874    ;2;Eixample;10;Sant Antoni;70607;Casanova;0022 0022;Divendres;2016;4;Abril;15;Tarda;18;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430027,99;4581831,02
2016S002875    ;8;Nou Barris;49;Canyelles;701267;Dalt (Besòs);1320000;Divendres;2016;4;Abril;15;Tarda;21;No és causa del  vianant;Turismo;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430073,98;4588159,76
2016S002876    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0320 0320;Divendres;2016;4;Abril;15;Tarda;21;No és causa del  vianant;Ciclomotor;Dona;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430206,11;4583312,88
2016S002876    ;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0320 0320;Divendres;2016;4;Abril;15;Tarda;21;No és causa del  vianant;Turismo;Dona;18;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430206,11;4583312,88
2016S002877    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0295 0295;Divendres;2016;4;Abril;15;Nit;23;No és causa del  vianant;Motocicleta;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430470,19;4583048,61
2016S002878    ;4;Les Corts;19;les Corts;138802;Galileu;0266 0266;Divendres;2016;4;Abril;15;Tarda;21;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427573,64;4581857,79
2016S002879    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Dissabte;2016;4;Abril;16;Nit;1;Desobeir el senyal del semàfor;Motocicleta;Dona;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426848,32;4582296,27
2016S002879    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Dissabte;2016;4;Abril;16;Nit;1;Desobeir el senyal del semàfor;Motocicleta;Home;17;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;426848,32;4582296,27
2016S002880    ;2;Eixample;5;el Fort Pienc;197302;Marina;0212 0212;Divendres;2016;4;Abril;15;Nit;23;No és causa del  vianant;Turismo;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431488,03;4583807,36
2016S002881    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0147 0147;Dissabte;2016;4;Abril;16;Matí;6;No és causa del  vianant;Ciclomotor;Dona;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429373,58;4582657
2016S002882    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal;0455 0459;Dissabte;2016;4;Abril;16;Matí;6;No és causa del  vianant;Ciclomotor;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428859,23;4582978,36
2016S002884    ;5;Sarrià-Sant Gervasi;23;Sarrià;305201;Sant Joan Bosco;0047 0049;Dissabte;2016;4;Abril;16;Matí;8;No és causa del  vianant;Taxi;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427133,67;4583124,94
2016S002885    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0479 0479;Dissabte;2016;4;Abril;16;Matí;11;No és causa del  vianant;Turismo;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431567,86;4584113,08
2016S002885    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0479 0479;Dissabte;2016;4;Abril;16;Matí;11;No és causa del  vianant;Turismo;Home;55;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;431567,86;4584113,08
2016S002885    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0479 0479;Dissabte;2016;4;Abril;16;Matí;11;No és causa del  vianant;Turismo;Home;59;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;431567,86;4584113,08
2016S002886    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1740000;Dissabte;2016;4;Abril;16;Matí;13;No és causa del  vianant;Turismo;Home;50;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;426562,44;4577071,93
2016S002887    ;7;Horta-Guinardó;33;el Baix Guinardó;335406;Thous;0001 0001;Dissabte;2016;4;Abril;16;Matí;12;No és causa del  vianant;Motocicleta;Home;62;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430469,36;4585282,61
2016S002887    ;7;Horta-Guinardó;33;el Baix Guinardó;335406;Thous;0001 0001;Dissabte;2016;4;Abril;16;Matí;12;No és causa del  vianant;Motocicleta;Home;Desconegut;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430469,36;4585282,61
2016S002888    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0309B0309B;Dissabte;2016;4;Abril;16;Matí;12;No és causa del  vianant;Motocicleta;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430090,07;4582489,69
2016S002889    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona;0085 0085;Dissabte;2016;4;Abril;16;Matí;12;No és causa del  vianant;Motocicleta;Dona;37;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428874,21;4581023,07
2016S002889    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona;0085 0085;Dissabte;2016;4;Abril;16;Matí;12;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428874,21;4581023,07
2016S002890    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0535 0537;Dissabte;2016;4;Abril;16;Tarda;14;No és causa del  vianant;Motocicleta;Dona;47;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429792,01;4581812,62
2016S002891    ;6;Gràcia;31;la Vila de Gràcia;267000;Príncep d'Astúries;0038 0038;Dissabte;2016;4;Abril;16;Tarda;14;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429064,44;4584142,51
2016S002892    ;9;Sant Andreu;60;Sant Andreu;339101;Torras i Bages;0140 0140;Dissabte;2016;4;Abril;16;Tarda;15;No és causa del  vianant;Turismo;Dona;5;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;432500,06;4588656,38
2016S002892    ;9;Sant Andreu;60;Sant Andreu;339101;Torras i Bages;0140 0140;Dissabte;2016;4;Abril;16;Tarda;15;No és causa del  vianant;Turismo;Home;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432500,06;4588656,38
2016S002892    ;9;Sant Andreu;60;Sant Andreu;339101;Torras i Bages;0140 0140;Dissabte;2016;4;Abril;16;Tarda;15;No és causa del  vianant;Turismo;Home;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432500,06;4588656,38
2016S002893    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0131 0131;Divendres;2016;4;Abril;15;Tarda;21;No és causa del  vianant;Bicicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429597,28;4581809,05
2016S002894    ;1;Ciutat Vella;1;el Raval;701265;Litoral (Besòs);1090000;Dissabte;2016;4;Abril;16;Tarda;16;No és causa del  vianant;Turismo;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431372,37;4580879,47
2016S002895    ;3;Sants-Montjuïc;11;el Poble Sec;701266;Litoral (Llobregat);1360000;Dissabte;2016;4;Abril;16;Tarda;17;No és causa del  vianant;Turismo;Home;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430077,91;4579036,34
2016S002896    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0373 0385;Dissabte;2016;4;Abril;16;Tarda;19;No és causa del  vianant;Turismo;Dona;52;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429011,71;4581051,65
2016S002896    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0373 0385;Dissabte;2016;4;Abril;16;Tarda;19;No és causa del  vianant;Turismo;Home;72;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429011,71;4581051,65
2016S002897    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0318 0318;Dissabte;2016;4;Abril;16;Tarda;19;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428758,08;4580728,06
2016S002898    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0251 0251;Dissabte;2016;4;Abril;16;Tarda;19;No és causa del  vianant;Turismo;Dona;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432111,1;4586024,04
2016S002898    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0251 0251;Dissabte;2016;4;Abril;16;Tarda;19;No és causa del  vianant;Turismo;Dona;67;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;432111,1;4586024,04
2016S002900    ;1;Ciutat Vella;3;la Barceloneta;132908;Ramon Trias Fargas;0008 0008;Dissabte;2016;4;Abril;16;Nit;23;No és causa del  vianant;Motocicleta;Dona;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432870,45;4582170,78
2016S002901    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0123 0123;Dissabte;2016;4;Abril;16;Tarda;21;No és causa del  vianant;Motocicleta;Dona;17;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429430,2;4582595,19
2016S002901    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0123 0123;Dissabte;2016;4;Abril;16;Tarda;21;No és causa del  vianant;Motocicleta;Home;17;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429430,2;4582595,19
2016S002902    ;7;Horta-Guinardó;42;la Clota;198509;Marquès de Castellbell;0002X0002X;Dissabte;2016;4;Abril;16;Nit;22;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429617,93;4586944,06
2016S002905    ;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants;0290 0290;Diumenge;2016;4;Abril;17;Matí;8;No és causa del  vianant;Ciclomotor;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427033,15;4581037,25
2016S002907    ;3;Sants-Montjuïc;11;el Poble Sec;701266;Litoral (Llobregat);1170000;Diumenge;2016;4;Abril;17;Matí;9;No és causa del  vianant;Motocicleta;Home;59;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430955,92;4580199,29
2016S002908    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;111704;Escòcia;0034 0034;Diumenge;2016;4;Abril;17;Matí;9;No és causa del  vianant;Motocicleta;Home;54;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu;431784,84;4586881,33
2016S002909    ;8;Nou Barris;48;la Guineueta;120807;Favència;0018X0018X;Diumenge;2016;4;Abril;17;Matí;10;No és causa del  vianant;Motocicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430301,51;4588193,22
2016S002910    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0335 0337;Diumenge;2016;4;Abril;17;Matí;13;No és causa del  vianant;Turismo;Dona;25;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428709,2;4580752,97
2016S002911    ;4;Les Corts;19;les Corts;231502;Numància;0173 0173;Diumenge;2016;4;Abril;17;Tarda;15;No és causa del  vianant;Bicicleta;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427581,62;4582517,89
2016S002912    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0023 0023;Diumenge;2016;4;Abril;17;Tarda;16;No és causa del  vianant;Motocicleta;Dona;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429169,49;4581390,19
2016S002913    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal;0475 0475;Diumenge;2016;4;Abril;17;Tarda;17;No és causa del  vianant;Turismo;Dona;45;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428689,27;4582923,27
2016S002914    ;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0080 0080;Diumenge;2016;4;Abril;17;Tarda;17;No és causa del  vianant;Ciclomotor;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428960,91;4581715,38
2016S002915    ;1;Ciutat Vella;2;el Barri Gòtic;18006;Antonio López;9999 9999;Diumenge;2016;4;Abril;17;Tarda;18;No és causa del  vianant;Bicicleta;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431667,48;4581603,06
2016S002916    ;8;Nou Barris;48;la Guineueta;138303;Gasela;0052 0052;Diumenge;2016;4;Abril;17;Tarda;18;No és causa del  vianant;Turismo;Home;80;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu;430757,4;4588347,73
2016S002917    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0100 0100;Diumenge;2016;4;Abril;17;Tarda;19;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429676,59;4581438,23
2016S002919    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;148704;Ciutat de Granada;0164U0170U;Diumenge;2016;4;Abril;17;Tarda;21;No és causa del  vianant;Motocicleta;Dona;28;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;432393,9;4584183,5
2016S002919    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;148704;Ciutat de Granada;0164U0170U;Diumenge;2016;4;Abril;17;Tarda;21;No és causa del  vianant;Motocicleta;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432393,9;4584183,5
2016S002920    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1530000;Dilluns;2016;4;Abril;18;Matí;6;No és causa del  vianant;Turismo;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428721,64;4578112,98
2016S002920    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1530000;Dilluns;2016;4;Abril;18;Matí;6;No és causa del  vianant;Turismo;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428721,64;4578112,98
2016S002921    ;9;Sant Andreu;60;Sant Andreu;78700;Cinca;0057B0057B;Dilluns;2016;4;Abril;18;Matí;8;No és causa del  vianant;Motocicleta;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432580,86;4588126,98
