Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2015S008268;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;175106;Jonqueres;0007 0007;Dimarts;2015;11;Novembre;3;Desconegut;9;Desobeir el senyal del semàfor;Ciclomotor;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431038,98;4582379,33
2015S003557;2;Eixample;10;Sant Antoni;110803;Entença;0028 0028;Dissabte;2015;5;Maig;9;Desconegut;10;No és causa del  vianant;Ciclomotor;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429398,82;4581131,6
2015S004856;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana;0048A0048A;Dimarts;2015;6;Juny;23;Desconegut;12;No és causa del  vianant;Motocicleta;Home;61;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431137,55;4582222,34
2015S004328;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0434 0434;Divendres;2015;6;Juny;5;Desconegut;11;Desobeir el senyal del semàfor;Motocicleta;Home;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429318,64;4581276,62
2015S002408;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;201400;Picasso;0034 0034;Dilluns;2015;3;Març;30;Desconegut;11;No és causa del  vianant;Motocicleta;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431915,76;4582161,73
2015S006450;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;271100;Pujades;0003 0003;Dijous;2015;8;Agost;27;Desconegut;8;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431750,48;4582418,96
2015S003171;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0096 0096;Diumenge;2015;4;Abril;26;Desconegut;10;No és causa del  vianant;Ciclomotor;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429636,33;4581401,54
2015S004947;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0448 0448;Divendres;2015;6;Juny;26;Desconegut;10;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429392,3;4581345,41
2015S006039;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell;0004 0004;Dijous;2015;8;Agost;6;Desconegut;2;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430089,36;4581388,46
2015S005706;2;Eixample;10;Sant Antoni;361406;Viladomat;0011 0011;Divendres;2015;7;Juliol;24;Desconegut;11;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430054;4581004,02
2015S000633;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0059 0059;Dilluns;2015;1;Gener;26;Desconegut;5;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429471,73;4581270,77
2015S006783;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0075 0075;Dimecres;2015;9;Setembre;9;Desconegut;11;No és causa del  vianant;Taxi;Home;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429570,32;4581366,9
2015S003702;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0097 0097;Dijous;2015;5;Maig;14;Desconegut;6;No és causa del  vianant;Motocicleta;Home;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429678,81;4581473,52
2015S005941;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0113 0115;Diumenge;2015;8;Agost;2;Desconegut;11;No és causa del  vianant;Taxi;Dona;11;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429771;4581563,92
2015S009032;2;Eixample;10;Sant Antoni;246000;Parlament;0057 0057;Dissabte;2015;11;Novembre;28;Desconegut;5;No és causa del  vianant;Bicicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430186,96;4581229,66
2015S008643;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0259 0259;Dilluns;2015;11;Novembre;16;Desconegut;3;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428848,01;4582235,99
2015S007536;2;Eixample;9;la Nova Esquerra de l'Eixample;180208;Londres;0025 0025;Dimecres;2015;10;Octubre;7;Desconegut;3;No és causa del  vianant;Motocicleta;Home;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428617,34;4582533,12
2015S004232;2;Eixample;9;la Nova Esquerra de l'Eixample;180208;Londres;0025 0025;Dimarts;2015;6;Juny;2;Desconegut;6;No és causa del  vianant;Motocicleta;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428617,34;4582533,12
2015S006659;2;Eixample;10;Sant Antoni;198804;Paral·lel;0152 0152;Divendres;2015;9;Setembre;4;Desconegut;8;No és causa del  vianant;Taxi;Home;41;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429668,84;4580954,23
2015S000098;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell;0037 0039;Dimarts;2015;1;Gener;6;Desconegut;6;No és causa del  vianant;Motocicleta;Home;45;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429858,02;4581580,28
2015S002594;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0546 0546;Dimecres;2015;4;Abril;8;Desconegut;10;No és causa del  vianant;Taxi;Home;79;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429877,35;4581823,85
2015S004403;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0094 0094;Dilluns;2015;6;Juny;8;Desconegut;9;No és causa del  vianant;Autobús;Dona;Desconegut;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428758,21;4582453,45
2015S007615;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0135 0135;Dissabte;2015;10;Octubre;10;Desconegut;3;No és causa del  vianant;Taxi;Home;57;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429874,22;4581665,28
2015S007716;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0104 0104;Dimecres;2015;10;Octubre;14;Desconegut;4;Creuar per fora pas de vianants;Motocicleta;Home;45;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428808,1;4582502,83
2015S000493;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Rosselló;0101 0101;Dimarts;2015;1;Gener;20;Desconegut;8;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428902,78;4582252,79
2015S004341;2;Eixample;9;la Nova Esquerra de l'Eixample;320704;Sarrià;0023 0023;Divendres;2015;6;Juny;5;Desconegut;3;No és causa del  vianant;Turismo;Home;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428647,34;4582619,92
2015S004494;2;Eixample;10;Sant Antoni;223606;Muntaner;0003 0003;Dimecres;2015;6;Juny;10;Desconegut;11;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430138,1;4581874,69
2015S000265;2;Eixample;10;Sant Antoni;223606;Muntaner;0003 0003;Dimarts;2015;1;Gener;13;Desconegut;2;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430138,1;4581874,69
2015S002888;2;Eixample;10;Sant Antoni;223606;Muntaner;0004 0004;Divendres;2015;4;Abril;17;Desconegut;7;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430113,35;4581930,9
2015S005956;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0274 0274;Dilluns;2015;8;Agost;3;Desconegut;3;No és causa del  vianant;Turismo;Dona;56;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428575,83;4582354,72
2015S008577;2;Eixample;10;Sant Antoni;223606;Muntaner;0008 0008;Divendres;2015;11;Novembre;13;Desconegut;1;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430086,68;4581958,21
2015S006376;2;Eixample;9;la Nova Esquerra de l'Eixample;162002;Josep Tarradellas;0110 0112;Diumenge;2015;8;Agost;23;Desconegut;7;No és causa del  vianant;Autobús;Dona;69;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428502,01;4582548,41
2015S007432;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0170 0170;Diumenge;2015;10;Octubre;4;Desconegut;12;No és causa del  vianant;Taxi;Dona;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430059,94;4581816,61
2015S003473;2;Eixample;10;Sant Antoni;349207;Universitat;9999 9999;Dijous;2015;5;Maig;7;Desconegut;2;No és causa del  vianant;Motocicleta;Home;9;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430201,2;4582102,04
2015S009659;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0075B0075B;Divendres;2015;12;Desembre;18;Desconegut;9;No és causa del  vianant;Turismo;Dona;42;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428667,74;4582395,87
2015S003078;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0109 0111;Dijous;2015;4;Abril;23;Desconegut;5;No és causa del  vianant;Ciclomotor;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429196,78;4581790,55
2015S005550;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0164 0164;Dissabte;2015;7;Juliol;18;Desconegut;1;Desobeir el senyal del semàfor;Turismo;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429145,29;4581773,15
2015S009656;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0495 0495;Divendres;2015;12;Desembre;18;Desconegut;8;No és causa del  vianant;Ciclomotor;Home;48;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429572,34;4581597,5
2015S005982;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0059 0059;Dimarts;2015;8;Agost;4;Desconegut;11;No és causa del  vianant;Ciclomotor;Home;24;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429692,64;4581748,53
2015S005816;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0059 0059;Dimarts;2015;7;Juliol;28;Desconegut;5;No és causa del  vianant;Turismo;Home;21;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429692,64;4581748,53
2015S001362;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0083 0083;Dissabte;2015;2;Febrer;21;Desconegut;7;No és causa del  vianant;Ciclomotor;Dona;20;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429282,55;4582060,98
2015S000229;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0146 0146;Divendres;2015;1;Gener;9;Desconegut;1;No és causa del  vianant;Motocicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428764,14;4581780,94
2015S008423;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;Comte Borrell;0179 0183;Diumenge;2015;11;Novembre;8;Desconegut;8;No és causa del  vianant;Turismo;Home;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429315,67;4581950,99
2015S000868;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0120 0120;Dimecres;2015;2;Febrer;4;Desconegut;12;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429525,73;4581575,85
2015S004853;2;Eixample;9;la Nova Esquerra de l'Eixample;227800;Nicaragua;0006 0006;Dimarts;2015;6;Juny;23;Desconegut;11;No és causa del  vianant;Motocicleta;Home;57;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428525,34;4581642,61
2015S001168;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0170 0170;Diumenge;2015;2;Febrer;15;Desconegut;9;No és causa del  vianant;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429240,82;4581867,33
2015S002248;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0187 0187;Dimarts;2015;3;Març;24;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429209,16;4581868,55
2015S009710;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0110 0110;Dilluns;2015;12;Desembre;21;Desconegut;1;No és causa del  vianant;Motocicleta;Home;20;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429385,91;4581945,34
2015S000820;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0127 0127;Dilluns;2015;2;Febrer;2;Desconegut;7;No és causa del  vianant;Motocicleta;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429364,16;4581954,67
2015S005573;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0461I0461I;Diumenge;2015;7;Juliol;19;Desconegut;4;No és causa del  vianant;Turismo;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429361,02;4581458,38
2015S009027;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0469 0469;Dissabte;2015;11;Novembre;28;Desconegut;1;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429451,99;4581480,03
2015S004785;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0473 0473;Dissabte;2015;6;Juny;20;Desconegut;7;No és causa del  vianant;Motocicleta;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429463,32;4581491,15
2015S001938;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0473 0473;Divendres;2015;3;Març;13;Desconegut;3;No és causa del  vianant;Autobús;Dona;27;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429463,32;4581491,15
2015S007645;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort;0074 0074;Dilluns;2015;10;Octubre;12;Desconegut;7;No és causa del  vianant;Taxi;Home;36;Vianant;Desconegut;Desconegut;Desconegut;Mort;429331,28;4581391,99
2015S008405;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;Vilamarí;0140 0142;Dissabte;2015;11;Novembre;7;Desconegut;3;No és causa del  vianant;Turismo;Home;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428633,58;4581722,7
2015S007764;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0097 0097;Dijous;2015;10;Octubre;15;Desconegut;9;No és causa del  vianant;Bicicleta;Dona;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429497,78;4581947,87
2015S003583;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0009 0009;Dilluns;2015;5;Maig;11;Desconegut;7;No és causa del  vianant;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428713,85;4581325,62
2015S002477;2;Eixample;9;la Nova Esquerra de l'Eixample;331507;Tarragona;0092 0092;Dijous;2015;4;Abril;2;Desconegut;11;No és causa del  vianant;Motocicleta;Home;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428624,4;4581364,23
2015S005631;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0008 0014;Dimarts;2015;7;Juliol;21;Desconegut;5;No és causa del  vianant;Motocicleta;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428646,77;4581407,32
2015S009016;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0025 0025;Divendres;2015;11;Novembre;27;Desconegut;8;No és causa del  vianant;Ciclomotor;Home;21;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429175,37;4581395,91
2015S009016;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0025 0025;Divendres;2015;11;Novembre;27;Desconegut;8;No és causa del  vianant;Motocicleta;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429175,37;4581395,91
2015S009429;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0045B0045B;Divendres;2015;12;Desembre;11;Desconegut;8;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429225,28;4581444,52
2015S002266;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;Vilamarí;0067 0067;Dimarts;2015;3;Març;24;Desconegut;2;No és causa del  vianant;Motocicleta;Dona;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428831,01;4581490,05
2015S006245;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0009 0009;Diumenge;2015;8;Agost;16;Desconegut;7;No és causa del  vianant;Bicicleta;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428715,61;4581505,34
2015S007139;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0046 0046;Dimarts;2015;9;Setembre;22;Desconegut;8;No és causa del  vianant;Turismo;Dona;87;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429091,08;4581650,03
2015S007139;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0046 0046;Dimarts;2015;9;Setembre;22;Desconegut;8;No és causa del  vianant;Turismo;Dona;81;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429091,08;4581650,03
2015S006175;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0052 0052;Dimecres;2015;8;Agost;12;Desconegut;8;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429101,39;4581666,6
2015S000969;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0052 0052;Diumenge;2015;2;Febrer;8;Desconegut;10;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429101,39;4581666,6
2015S003185;2;Eixample;10;Sant Antoni;110803;Entença;0008 0008;Dilluns;2015;4;Abril;27;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429526,89;4581000,54
2015S005062;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma;0036 0040;Dimecres;2015;7;Juliol;1;Desconegut;4;No és causa del  vianant;Motocicleta;Home;47;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428750,3;4581689,78
2015S003647;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma;0036 0040;Dimecres;2015;5;Maig;13;Desconegut;10;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428750,3;4581689,78
2015S006869;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0045 0045;Dissabte;2015;9;Setembre;12;Desconegut;8;No és causa del  vianant;Turismo;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428898,18;4581497,47
2015S005056;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0045 0045;Dimecres;2015;7;Juliol;1;Desconegut;10;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428898,18;4581497,47
2015S008655;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0004 0004;Dimarts;2015;11;Novembre;17;Desconegut;5;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428441,19;4582142,88
2015S001638;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0110 0110;Dimarts;2015;3;Març;3;Desconegut;9;No és causa del  vianant;Taxi;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428961,02;4581579,37
2015S001712;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0065 0065;Dijous;2015;3;Març;5;Desconegut;2;No és causa del  vianant;Bicicleta;Dona;56;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429363,15;4581579,53
2015S003550;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;Comte Borrell;0184A0184A;Dissabte;2015;5;Maig;9;Desconegut;3;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429277,89;4582018,55
2015S005593;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort;0247 0247;Dilluns;2015;7;Juliol;20;Desconegut;9;No és causa del  vianant;Ciclomotor;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428563,11;4582146,3
2015S004443;2;Eixample;9;la Nova Esquerra de l'Eixample;350308;València;0042 0044;Dimarts;2015;6;Juny;9;Desconegut;12;No és causa del  vianant;Turismo;Home;37;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428813,69;4581570,86
2015S009241;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;Comte Borrell;0230 0230;Divendres;2015;12;Desembre;4;Desconegut;7;No és causa del  vianant;Motocicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429047,87;4582254,93
2015S002190;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0165 0167;Diumenge;2015;3;Març;22;Desconegut;11;Desobeir el senyal del semàfor;Ciclomotor;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429128,44;4581759,39
2015S002873;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0171 0173;Divendres;2015;4;Abril;17;Desconegut;2;Altres;Bicicleta;Dona;17;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429100,81;4581787,99
2015S005633;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0127 0127;Dimarts;2015;7;Juliol;21;Desconegut;7;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429311,55;4582138,16
2015S005426;2;Eixample;9;la Nova Esquerra de l'Eixample;87009;Comte Borrell;0143 0143;Dimarts;2015;7;Juliol;14;Desconegut;11;No és causa del  vianant;Ciclomotor;Home;73;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429578,31;4581682,01
2015S003645;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0098 0100;Dimecres;2015;5;Maig;13;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429613,72;4582442,44
2015S003645;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0098 0100;Dimecres;2015;5;Maig;13;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429613,72;4582442,44
2015S000511;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0077 0077;Dimecres;2015;1;Gener;21;Desconegut;3;No és causa del  vianant;Bicicleta;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429694,75;4581945,38
2015S000607;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0154 0154;Diumenge;2015;1;Gener;25;Desconegut;1;No és causa del  vianant;Ciclomotor;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429579,75;4582135,26
2015S007980;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0168 0168;Divendres;2015;10;Octubre;23;Desconegut;4;No és causa del  vianant;Motocicleta;Dona;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429617,68;4582172,34
2015S004046;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18607;Aragó;0001 0002;Dilluns;2015;5;Maig;25;Desconegut;9;No és causa del  vianant;Ciclomotor;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429617,1;4582143,52
2015S008943;2;Eixample;8;l'Antiga Esquerra de l'Eixample;-1;Desconegut;Desconegut;Dijous;2015;11;Novembre;26;Desconegut;12;No és causa del  vianant;Motocicleta;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;-1;-1
2015S005259;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0058 0058;Dimecres;2015;7;Juliol;8;Desconegut;10;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429813,13;4582429,8
2015S008398;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0194 0206;Dissabte;2015;11;Novembre;7;Desconegut;3;Desobeir el senyal del semàfor;Taxi;Home;26;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429769,95;4582314,74
2015S002689;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0194 0206;Dissabte;2015;4;Abril;11;Desconegut;11;No és causa del  vianant;Motocicleta;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429769,95;4582314,74
2015S007402;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0212 0212;Divendres;2015;10;Octubre;2;Desconegut;11;No és causa del  vianant;Motocicleta;Home;83;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu;429817,08;4582360,79
2015S004915;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0212 0212;Dijous;2015;6;Juny;25;Desconegut;11;No és causa del  vianant;Ciclomotor;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429817,08;4582360,79
2015S000454;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0126 0126;Dilluns;2015;1;Gener;19;Desconegut;7;No és causa del  vianant;Ciclomotor;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429476,67;4582032,33
2015S009490;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0017 0017;Dilluns;2015;12;Desembre;14;Desconegut;9;No és causa del  vianant;Motocicleta;Dona;21;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429985,54;4582222,29
2015S000148;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0017 0017;Dijous;2015;1;Gener;8;Desconegut;3;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429985,54;4582222,29
2015S009427;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0019 0019;Divendres;2015;12;Desembre;11;Desconegut;3;No és causa del  vianant;Bicicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429978,34;4582229,94
2015S002525;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0091 0091;Dissabte;2015;4;Abril;4;Desconegut;2;No és causa del  vianant;Motocicleta;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429598,42;4582427,18
