Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2020S001140    ;8;Nou Barris;53;la Trinitat Nova;209900;Meridiana;0585X0585X;Divendres;2020;2;Febrer;14;18;Tarda;No hi ha causa mediata;432240,82;4588977,85
2020S001141    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;175478;K Zona Franca;0039 0039;Divendres;2020;2;Febrer;14;19;Tarda;No hi ha causa mediata;425838,52;4576755,36
2020S001142    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0034S0034S;Divendres;2020;2;Febrer;14;19;Tarda;No hi ha causa mediata;430438,54;4582673,41
2020S001143    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària;0119 0121;Diumenge;2020;2;Febrer;9;19;Tarda;No hi ha causa mediata;432692;4582419,76
2020S001144    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0173 0173;Divendres;2020;2;Febrer;14;21;Tarda;No hi ha causa mediata;429230,12;4582420,67
2020S001145    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701278;Taulat;0158 0166;Divendres;2020;2;Febrer;14;21;Tarda;No hi ha causa mediata;434143,72;4584012,73
2020S001146    ;7;Horta-Guinardó;43;Horta;235503;Porto;0001 0005;Divendres;2020;2;Febrer;14;21;Tarda;No hi ha causa mediata;429681,89;4586987,11
2020S001147    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;242906;Pallars;0141 0143;Dissabte;2020;2;Febrer;15;11;Matí;Drogues o medicaments;432675,93;4583471,62
2020S001148    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca;0222 0222;Dissabte;2020;2;Febrer;15;9;Matí;No hi ha causa mediata;427966,47;4579558,13
2020S001149    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;193006;Manuel Arnús;0040U0040U;Dissabte;2020;2;Febrer;15;11;Matí;No hi ha causa mediata;427277,18;4585812,09
2020S001150    ;7;Horta-Guinardó;43;Horta;59900;Canigó;0079 0079;Dissabte;2020;2;Febrer;15;12;Matí;No hi ha causa mediata;429833,7;4587727,16
2020S001151    ;9;Sant Andreu;57;la Trinitat Vella;120807;Favència;0385 0385;Dissabte;2020;2;Febrer;15;12;Matí;No hi ha causa mediata;432296,89;4588924,11
2020S001152    ;9;Sant Andreu;59;el Bon Pastor;700051;Cresques;0011 0011;Dissabte;2020;2;Febrer;15;10;Matí;No hi ha causa mediata;433759,98;4587473,72
2020S001153    ;8;Nou Barris;52;la Prosperitat;351708;Pablo Iglesias;0119X0119X;Dissabte;2020;2;Febrer;15;17;Tarda;No hi ha causa mediata;431848,82;4588831,59
2020S001154    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0230 0230;Dissabte;2020;2;Febrer;15;17;Tarda;No hi ha causa mediata;429813,32;4582178,08
2020S001155    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;2403;Adrià Margarit;0027B0027B;Dissabte;2020;2;Febrer;15;17;Tarda;No hi ha causa mediata;427509,93;4585325,9
2020S001156    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;209900;Meridiana;0139 0139;Dissabte;2020;2;Febrer;15;19;Tarda;No hi ha causa mediata;432109,37;4584830,48
2020S001157    ;4;Les Corts;19;les Corts;110803;Entença;0275 0289;Dissabte;2020;2;Febrer;15;18;Tarda;No hi ha causa mediata;428130,63;4582435,97
2020S001158    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0056 0056;Dissabte;2020;2;Febrer;15;19;Tarda;No hi ha causa mediata;430276,3;4582883,16
2020S001159    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca;0207 0207;Dissabte;2020;2;Febrer;15;20;Tarda;No hi ha causa mediata;428305,13;4585679,3
2020S001160    ;8;Nou Barris;45;Porta;701214;Portocristo;0004 0004;Dissabte;2020;2;Febrer;15;11;Matí;No hi ha causa mediata;431071,14;4587788,25
2020S001161    ;2;Eixample;10;Sant Antoni;198804;Paral·lel;0194B0194B;Dissabte;2020;2;Febrer;15;21;Tarda;No hi ha causa mediata;429142,45;4580974,44
2020S001162    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0218U0218U;Dissabte;2020;2;Febrer;15;21;Tarda;No hi ha causa mediata;432542,34;4584211,83
2020S001163    ;2;Eixample;7;la Dreta de l'Eixample;74404;Catalunya;0010 0010;Dissabte;2020;2;Febrer;15;22;Nit;No hi ha causa mediata;430644,48;4582349,33
2020S001164    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0236 0236;Diumenge;2020;2;Febrer;16;0;Nit;No hi ha causa mediata;430053,14;4582592,29
2020S001165    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0159 0159;Diumenge;2020;2;Febrer;16;2;Nit;Alcoholèmia;429456,64;4582425,93
2020S001166    ;7;Horta-Guinardó;36;la Font d'en Fargues;198906;Marquès de Foronda;0037 0039;Dissabte;2020;2;Febrer;15;21;Tarda;No hi ha causa mediata;429793,89;4586547,55
2020S001167    ;8;Nou Barris;53;la Trinitat Nova;701267;Dalt (Besòs);0002S0000;Diumenge;2020;2;Febrer;16;6;Matí;No hi ha causa mediata;431738,7;4588851,8
2020S001168    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Diumenge;2020;2;Febrer;16;6;Matí;No hi ha causa mediata;-1;-1
2020S001169    ;4;Les Corts;19;les Corts;701433;Mig (Ascendent);260000;Dissabte;2020;2;Febrer;15;21;Tarda;No hi ha causa mediata;427134,04;4582385,75
2020S001170    ;7;Horta-Guinardó;43;Horta;700651;Estatut de Catalunya;0067 0071;Dissabte;2020;2;Febrer;15;22;Nit;No hi ha causa mediata;429334,5;4587746,58
2020S001171    ;8;Nou Barris;45;Porta;242000;Ciutat de Mallorca;0030U0030U;Diumenge;2020;2;Febrer;16;7;Matí;No hi ha causa mediata;431430,6;4587370,7
2020S001172    ;1;Ciutat Vella;2;el Barri Gòtic;269108;Portal de la Pau;9998 9998;Diumenge;2020;2;Febrer;16;12;Matí;No hi ha causa mediata;431338,6;4581022,29
2020S001173    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal;0602 0602;Diumenge;2020;2;Febrer;16;13;Matí;No hi ha causa mediata;428478,79;4582928,28
2020S001174    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;0155 0155;Diumenge;2020;2;Febrer;16;13;Matí;No hi ha causa mediata;429702,41;4581912,32
2020S001175    ;9;Sant Andreu;63;Navas;121402;Felip II;0041 0043;Diumenge;2020;2;Febrer;16;7;Matí;Alcoholèmia;432340,15;4585728,88
2020S001176    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0176 0176;Diumenge;2020;2;Febrer;16;7;Matí;No hi ha causa mediata;429542,44;4582469,77
2020S001177    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0257 0257;Diumenge;2020;2;Febrer;16;9;Matí;Alcoholèmia;431314,23;4584132,45
2020S001178    ;6;Gràcia;28;Vallcarca i els Penitents;701267;Dalt (Besòs);6;Diumenge;2020;2;Febrer;16;9;Matí;No hi ha causa mediata;428022,17;4585473,76
2020S001179    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal;0207 0207;Diumenge;2020;2;Febrer;16;11;Matí;No hi ha causa mediata;432403,25;4584112,55
2020S001180    ;1;Ciutat Vella;1;el Raval;296508;Sant Antoni;0002 0004;Diumenge;2020;2;Febrer;16;14;Tarda;Objectes o animals a la calçada;430132,76;4581371,52
2020S001181    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;240707;Palau;0016 0016;Diumenge;2020;2;Febrer;16;15;Tarda;No hi ha causa mediata;431910,16;4581778,39
2020S001182    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Glòries Catalanes;0036 0036;Diumenge;2020;2;Febrer;16;17;Tarda;No hi ha causa mediata;432163,08;4583969,18
2020S001183    ;8;Nou Barris;52;la Prosperitat;16350;Àngel Pestaña;0001 0001;Diumenge;2020;2;Febrer;16;17;Tarda;No hi ha causa mediata;431586;4588318,13
2020S001184    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;69109;Cartellà;0079 0079;Diumenge;2020;2;Febrer;16;17;Tarda;No hi ha causa mediata;430851,06;4586805,53
2020S001185    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0327 0327;Diumenge;2020;2;Febrer;16;19;Tarda;No hi ha causa mediata;428674,61;4580719,53
2020S001186    ;2;Eixample;7;la Dreta de l'Eixample;222002;Mossèn Jacint Verdaguer;9999 9999;Diumenge;2020;2;Febrer;16;18;Tarda;No hi ha causa mediata;430706,56;4583594,99
2020S001187    ;3;Sants-Montjuïc;17;Sants - Badal;701434;Mig (Descendent);120000;Diumenge;2020;2;Febrer;16;15;Tarda;No hi ha causa mediata;427372,79;4581027,2
2020S001188    ;3;Sants-Montjuïc;11;el Poble-sec;114000;Espanya;9999 9999;Diumenge;2020;2;Febrer;16;20;Tarda;No hi ha causa mediata;428940,71;4580909,36
2020S001189    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0412 0412;Diumenge;2020;2;Febrer;16;13;Matí;No hi ha causa mediata;431105,59;4583623,33
2020S001190    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;701414;C-31;20620000;Diumenge;2020;2;Febrer;16;22;Nit;No hi ha causa mediata;432435,31;4584343,68
2020S001191    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Diumenge;2020;2;Febrer;16;21;Tarda;No hi ha causa mediata;427948,61;4582755,86
2020S001192    ;10;Sant Martí;68;el Poblenou;270901;Pujades;0192 0192;Diumenge;2020;2;Febrer;16;20;Tarda;No hi ha causa mediata;433333,19;4583897,32
2020S001193    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;289105;Rosselló;0538 0538;Dilluns;2020;2;Febrer;17;7;Matí;No hi ha causa mediata;431636,06;4584880,85
2020S001194    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;209900;Meridiana;0385 0387;Dilluns;2020;2;Febrer;17;7;Matí;No hi ha causa mediata;431820,11;4587013,46
2020S001195    ;9;Sant Andreu;60;Sant Andreu;339101;Torras i Bages;0157 0157;Dilluns;2020;2;Febrer;17;7;Matí;No hi ha causa mediata;432459,95;4588860,14
2020S001196    ;6;Gràcia;31;la Vila de Gràcia;167505;Joanic;9999S9999S;Dilluns;2020;2;Febrer;17;8;Matí;No hi ha causa mediata;430102,21;4584338,29
2020S001197    ;1;Ciutat Vella;1;el Raval;254803;Peu de la Creu;0001 0003;Dilluns;2020;2;Febrer;17;0;Nit;No hi ha causa mediata;430510,83;4581665,69
2020S001198    ;2;Eixample;10;Sant Antoni;537295;Universitat;0001 0001;Diumenge;2020;2;Febrer;16;16;Tarda;Calçada en mal estat;430183,49;4582104,42
2020S001199    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;279600;República Argentina;0239 0243;Dilluns;2020;2;Febrer;17;11;Matí;No hi ha causa mediata;428192,38;4585110,72
2020S001200    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;0147 0147;Dilluns;2020;2;Febrer;17;9;Matí;No hi ha causa mediata;430284,6;4583059,38
2020S001201    ;9;Sant Andreu;60;Sant Andreu;324501;Servet;0037 0037;Dilluns;2020;2;Febrer;17;11;Matí;No hi ha causa mediata;432255,98;4587791,37
2020S001202    ;3;Sants-Montjuïc;18;Sants;296406;Sant Antoni;0036 0040;Dilluns;2020;2;Febrer;17;11;Matí;No hi ha causa mediata;428074,6;4581226,58
2020S001203    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau;0245 0245;Dilluns;2020;2;Febrer;17;11;Matí;Drogues o medicaments;428772,51;4583512,46
2020S001204    ;1;Ciutat Vella;2;el Barri Gòtic;16102;Àngel J. Baixeras;0005V0005V;Dilluns;2020;2;Febrer;17;8;Matí;No hi ha causa mediata;431575,44;4581689,9
2020S001205    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;289105;Rosselló;0393 0395;Dilluns;2020;2;Febrer;17;13;Matí;No hi ha causa mediata;430761,48;4584074,28
2020S001206    ;10;Sant Martí;68;el Poblenou;115603;Espronceda;0097 0097;Dilluns;2020;2;Febrer;17;12;Matí;No hi ha causa mediata;433623,48;4584237,86
2020S001207    ;7;Horta-Guinardó;43;Horta;329505;Tajo;0048 0050;Dilluns;2020;2;Febrer;17;11;Matí;No hi ha causa mediata;429931,94;4587011,23
2020S001208    ;7;Horta-Guinardó;35;el Guinardó;217206;Muntanya;0001 0001;Dilluns;2020;2;Febrer;17;13;Matí;No hi ha causa mediata;431474,84;4586155,89
2020S001209    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;240707;Palau;9999 9999;Dilluns;2020;2;Febrer;17;16;Tarda;No hi ha causa mediata;431825,41;4581774,82
2020S001210    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat);920000;Dilluns;2020;2;Febrer;17;17;Tarda;No hi ha causa mediata;432533,5;4582010,13
2020S001211    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;143904;General Mitre;0228 0228;Dilluns;2020;2;Febrer;17;17;Tarda;No hi ha causa mediata;428852,95;4584342,97
2020S001212    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;305100;Sant Joan;0200 0200;Dilluns;2020;2;Febrer;17;18;Tarda;No hi ha causa mediata;430196,15;4584162,28
2020S001213    ;1;Ciutat Vella;1;el Raval;250904;Pelai;0062S0062S;Dilluns;2020;2;Febrer;17;18;Tarda;No hi ha causa mediata;430669,98;4582082,96
2020S001214    ;1;Ciutat Vella;1;el Raval;352100;Valldonzella;0021 0021;Dilluns;2020;2;Febrer;17;19;Tarda;No hi ha causa mediata;430319,26;4581898,37
2020S001215    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);910000;Dilluns;2020;2;Febrer;17;21;Tarda;No hi ha causa mediata;432623,95;4582055,23
2020S001216    ;9;Sant Andreu;63;Navas;297001;Sant Antoni Maria Claret;0355 0355;Dilluns;2020;2;Febrer;17;18;Tarda;No hi ha causa mediata;432110,42;4585944,19
2020S001217    ;2;Eixample;5;el Fort Pienc;281307;Ribes;0027 0027;Dilluns;2020;2;Febrer;17;19;Tarda;No hi ha causa mediata;431681,78;4583105,07
2020S001218    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0297 0301;Dilluns;2020;2;Febrer;17;21;Tarda;No hi ha causa mediata;430466,05;4583222,79
2020S001219    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1730000;Dilluns;2020;2;Febrer;17;22;Nit;Calçada en mal estat;426658,86;4577101,37
2020S001220    ;7;Horta-Guinardó;33;el Baix Guinardó;68900;Cartagena;0371 0371;Dilluns;2020;2;Febrer;17;20;Tarda;No hi ha causa mediata;430812,42;4585203,49
2020S001221    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;9997 9997;Dilluns;2020;2;Febrer;17;23;Nit;No hi ha causa mediata;430795,1;4582761,18
2020S001222    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0021 0023;Dimarts;2020;2;Febrer;18;3;Nit;Alcoholèmia;434056,26;4583770,62
2020S001223    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0100X0110X;Dilluns;2020;2;Febrer;17;12;Matí;No hi ha causa mediata;427826,35;4581003,09
2020S001224    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors;0166 0166;Dimarts;2020;2;Febrer;18;8;Matí;No hi ha causa mediata;428972,49;4578427,53
2020S001225    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0276 0280;Dimarts;2020;2;Febrer;18;9;Matí;No hi ha causa mediata;428788,77;4583288,26
2020S001226    ;1;Ciutat Vella;2;el Barri Gòtic;18200;Antoni Maura;0006 0006;Dimarts;2020;2;Febrer;18;9;Matí;No hi ha causa mediata;431230,66;4582073,38
2020S001227    ;-1;Desconegut;-1;Desconegut;-1;Desconegut;Desconegut;Dimarts;2020;2;Febrer;18;10;Matí;No hi ha causa mediata;-1;-1
2020S001228    ;2;Eixample;5;el Fort Pienc;197302;Marina;0185 0185;Dimarts;2020;2;Febrer;18;10;Matí;No hi ha causa mediata;431548,31;4583661,89
2020S001229    ;4;Les Corts;19;les Corts;227800;Nicaragua;0118 0120;Dilluns;2020;2;Febrer;17;13;Matí;No hi ha causa mediata;428013,46;4582197,63
2020S001230    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;75509;Cementiri de Sant Gervasi;0001 0003;Dimarts;2020;2;Febrer;18;10;Matí;No hi ha causa mediata;427024,25;4584930,83
2020S001231    ;6;Gràcia;31;la Vila de Gràcia;28000;Augusta;0002B0002B;Dimarts;2020;2;Febrer;18;7;Matí;No hi ha causa mediata;429503,04;4583283,82
2020S001232    ;2;Eixample;6;la Sagrada Família;142300;Gaudí;0069 0069;Dimarts;2020;2;Febrer;18;10;Matí;No hi ha causa mediata;431062,98;4584751,97
2020S001233    ;3;Sants-Montjuïc;13;la Marina de Port;230601;Mare de Déu de Port;0271 0271;Dimarts;2020;2;Febrer;18;8;Matí;No hi ha causa mediata;428348,38;4579210,64
2020S001234    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0407 0409;Dimarts;2020;2;Febrer;18;13;Matí;No hi ha causa mediata;429167,08;4581201,32
2020S001235    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;186703;Llull;0015 0015;Dimarts;2020;2;Febrer;18;12;Matí;No hi ha causa mediata;432277,43;4582728,24
2020S001236    ;8;Nou Barris;45;Porta;186601;República;0007B0007B;Dimarts;2020;2;Febrer;18;13;Matí;No hi ha causa mediata;431184,62;4587943,98
2020S001237    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;General Mitre;0077 0077;Dimarts;2020;2;Febrer;18;14;Tarda;No hi ha causa mediata;427612,43;4583530,52
2020S001238    ;6;Gràcia;30;la Salut;344000;Dalt;0077 0077;Dimarts;2020;2;Febrer;18;13;Matí;No hi ha causa mediata;429554,72;4584862,73
2020S001239    ;7;Horta-Guinardó;33;el Baix Guinardó;238400;Padilla;0386 0388;Dimarts;2020;2;Febrer;18;14;Tarda;No hi ha causa mediata;430610,53;4585075
2020S001240    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimarts;2020;2;Febrer;18;15;Tarda;No hi ha causa mediata;426268,3;4582116,22
2020S001241    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0361 0371;Dimarts;2020;2;Febrer;18;13;Matí;No hi ha causa mediata;428831,97;4580872,86
2020S001242    ;3;Sants-Montjuïc;14;la Font de la Guatlla;96906;Dàlia;0020 0020;Dimarts;2020;2;Febrer;18;17;Tarda;No hi ha causa mediata;428707,31;4580358,21
2020S001243    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0130 0132;Dimarts;2020;2;Febrer;18;16;Tarda;No hi ha causa mediata;429447,23;4582425,97
2020S001244    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0217 0223;Dimarts;2020;2;Febrer;18;17;Tarda;No hi ha causa mediata;427952,88;4583466,24
2020S001245    ;5;Sarrià-Sant Gervasi;23;Sarrià;701267;Dalt (Besòs);700000;Dimarts;2020;2;Febrer;18;15;Tarda;No hi ha causa mediata;426062,63;4583917,33
2020S001246    ;7;Horta-Guinardó;40;Montbau;24100;Harmonia;0029X0029X;Dimarts;2020;2;Febrer;18;17;Tarda;No hi ha causa mediata;428431,38;4587483,62
2020S001247    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1170000;Dimarts;2020;2;Febrer;18;19;Tarda;No hi ha causa mediata;430972,7;4580188,48
2020S001248    ;5;Sarrià-Sant Gervasi;23;Sarrià;701267;Dalt (Besòs);670000;Dimarts;2020;2;Febrer;18;20;Tarda;No hi ha causa mediata;425957,43;4583635,47
2020S001249    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0059 0059;Dimarts;2020;2;Febrer;18;18;Tarda;No hi ha causa mediata;428980,5;4581579,33
2020S001250    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0194 0194;Dimarts;2020;2;Febrer;18;17;Tarda;No hi ha causa mediata;429671,73;4582600,47
2020S001251    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;139805;Ganduxer;0107 0107;Dilluns;2020;2;Febrer;10;14;Tarda;No hi ha causa mediata;427631,11;4583786,02
2020S001252    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;0048X0048X;Dimarts;2020;2;Febrer;18;22;Nit;No hi ha causa mediata;428024,73;4576184,08
2020S001253    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0044 0044;Dimarts;2020;2;Febrer;18;17;Tarda;No hi ha causa mediata;430241,23;4582652,27
2020S001254    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;144601;Diagonal;0433 0433;Dimarts;2020;2;Febrer;18;22;Nit;No hi ha causa mediata;429142,1;4583070,28
2020S001255    ;2;Eixample;6;la Sagrada Família;292201;Sagrada Família;0003 0003;Dimarts;2020;2;Febrer;18;21;Tarda;No hi ha causa mediata;430936,6;4583926,94
2020S001256    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;89004;Consell de Cent;0195 0195;Dimarts;2020;2;Febrer;18;20;Tarda;No hi ha causa mediata;429570,34;4581970,31
2020S001257    ;10;Sant Martí;71;Provençals del Poblenou;253902;Perú;0144 0144;Dimarts;2020;2;Febrer;18;18;Tarda;No hi ha causa mediata;433224,41;4584911,3
2020S001258    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0138 0138;Dimarts;2020;2;Febrer;18;23;Nit;No hi ha causa mediata;433561,75;4586017,94
2020S001259    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;95506;Conca;0048 0048;Dimecres;2020;2;Febrer;19;7;Matí;No hi ha causa mediata;431491,94;4585299,99
2020S001260    ;4;Les Corts;19;les Corts;701433;Mig (Ascendent);190000;Dimecres;2020;2;Febrer;19;8;Matí;No hi ha causa mediata;427200;4581767,74
2020S001261    ;3;Sants-Montjuïc;18;Sants;366206;Viriat;0028X0028X;Dimecres;2020;2;Febrer;19;8;Matí;No hi ha causa mediata;428237,33;4581515,68
2020S001262    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0794 0794;Dimecres;2020;2;Febrer;19;10;Matí;No hi ha causa mediata;431752,74;4583658,63
2020S001263    ;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria;0011 0011;Dimecres;2020;2;Febrer;19;11;Matí;No hi ha causa mediata;430904,91;4582620,18
2020S001264    ;2;Eixample;5;el Fort Pienc;197302;Marina;0134 0134;Dimecres;2020;2;Febrer;19;8;Matí;No hi ha causa mediata;431904,43;4583368,29
2020S001265    ;10;Sant Martí;73;la Verneda i la Pau;270107;Puigcerdà;0277 0281;Dimecres;2020;2;Febrer;19;11;Matí;No hi ha causa mediata;433383,3;4586015,55
2020S001266    ;9;Sant Andreu;61;la Sagrera;209900;Meridiana;0276 0276;Dimecres;2020;2;Febrer;19;10;Matí;No hi ha causa mediata;432175,59;4586026,52
2020S001267    ;3;Sants-Montjuïc;11;el Poble-sec;230601;Mare de Déu de Port;0054H0054H;Dimecres;2020;2;Febrer;19;12;Matí;Objectes o animals a la calçada;429857,39;4578780,12
2020S001268    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0167 0167;Dimecres;2020;2;Febrer;19;12;Matí;No hi ha causa mediata;429147;4582866,17
2020S001269    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana;0052 0052;Dimecres;2020;2;Febrer;19;13;Matí;No hi ha causa mediata;431100,27;4582267,75
2020S001270    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0361 0371;Dimecres;2020;2;Febrer;19;14;Tarda;No hi ha causa mediata;428831,97;4580872,86
2020S001271    ;6;Gràcia;30;la Salut;229908;Mare de Déu del Coll;0002 0002;Dimecres;2020;2;Febrer;19;14;Tarda;No hi ha causa mediata;429102,32;4584612,34
2020S001272    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;54600;Calaf;0018 0018;Dimecres;2020;2;Febrer;19;15;Tarda;No hi ha causa mediata;428507,17;4583404,31
2020S001273    ;7;Horta-Guinardó;41;la Vall d'Hebron;701268;Dalt (Llobregat);1100000;Dimecres;2020;2;Febrer;19;14;Tarda;No hi ha causa mediata;428564,96;4586831,81
2020S001274    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0047 0047;Dimecres;2020;2;Febrer;19;16;Tarda;No hi ha causa mediata;426955,75;4581232,17
2020S001275    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1490000;Dimecres;2020;2;Febrer;19;18;Tarda;No hi ha causa mediata;428824,7;4578132,39
2020S001276    ;6;Gràcia;31;la Vila de Gràcia;48700;Bretón de los Herreros;0032 0032;Dimecres;2020;2;Febrer;19;18;Tarda;No hi ha causa mediata;429128,72;4583937,65
2020S001277    ;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0050 0050;Dimecres;2020;2;Febrer;19;17;Tarda;No hi ha causa mediata;428493,75;4582195
2020S001278    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0517 0519;Dimecres;2020;2;Febrer;19;17;Tarda;No hi ha causa mediata;431747,87;4584301,55
2020S001279    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0269 0269;Dimecres;2020;2;Febrer;19;19;Tarda;No hi ha causa mediata;428798,52;4582287,15
2020S001280    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1290000;Dimecres;2020;2;Febrer;19;19;Tarda;No hi ha causa mediata;430583,49;4579502,49
2020S001281    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0871 0871;Dimecres;2020;2;Febrer;19;22;Nit;No hi ha causa mediata;432561,42;4584522,58
2020S001282    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0268 0270;Dimecres;2020;2;Febrer;19;20;Tarda;No hi ha causa mediata;428910,23;4583798,79
2020S001283    ;10;Sant Martí;70;el Besòs i el Maresme;169409;Corts Catalanes;1178B1178B;Dijous;2020;2;Febrer;20;1;Nit;No hi ha causa mediata;434069,34;4585888,8
2020S001284    ;3;Sants-Montjuïc;16;la Bordeta;143008;Juan Gris;0002 0008;Dijous;2020;2;Febrer;20;9;Matí;No hi ha causa mediata;427685,01;4579805,73
2020S001285    ;10;Sant Martí;68;el Poblenou;701265;Litoral (Besòs);760000;Dijous;2020;2;Febrer;20;6;Matí;No hi ha causa mediata;433705,19;4583102,38
2020S001286    ;6;Gràcia;28;Vallcarca i els Penitents;701267;Dalt (Besòs);980000;Dijous;2020;2;Febrer;20;9;Matí;No hi ha causa mediata;428129,83;4585705,33
2020S001287    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0109 0109;Dijous;2020;2;Febrer;20;9;Matí;Factors meteorològics;429509,04;4582518,9
