Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2016S007802    ;3;Sants-Montjuïc;18;Sants;40300;Berlín;0004 0004;Divendres;2016;10;Octubre;14;0;Nit;No és causa del  vianant;0;2;0;2;2;427915.71;4581741.44;2.136.762;41.382.121
2016S000156    ;3;Sants-Montjuïc;18;Sants;231502;Numància;0005 0005;Divendres;2016;1;Gener;8;11;Matí;No és causa del  vianant;0;1;0;1;1;428302.54;4581623.19;2.141.404;41.381.093
2016S001500    ;3;Sants-Montjuïc;18;Sants;296406;Sant Antoni;0028 0028;Dijous;2016;2;Febrer;25;18;Tarda;No és causa del  vianant;0;1;0;1;2;428003.49;4581190.42;213.788;41.377.166
2016S005365    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0078 0078;Divendres;2016;7;Juliol;8;17;Tarda;No és causa del  vianant;0;1;0;1;1;427919.27;4581004.01;2.136.897;41.375.483
2016S001244    ;4;Les Corts;19;les Corts;40300;Berlín;0099 0099;Dimecres;2016;2;Febrer;17;18;Tarda;No és causa del  vianant;0;1;0;1;2;428284.26;4582019.28;2.141.142;41.384.658
2016S008394    ;4;Les Corts;19;les Corts;107004;Equador;0031 0031;Dijous;2016;11;Novembre;3;18;Tarda;No és causa del  vianant;0;1;0;1;1;428251.63;4582080.71;214.074;41.385.204
2016S008795    ;4;Les Corts;19;les Corts;66508;Carles III;0116 0120;Dimecres;2016;11;Novembre;16;9;Matí;No és causa del  vianant;0;1;0;1;2;427196.74;4582531.25;2.128.069;41.389.171
2016S005642    ;4;Les Corts;19;les Corts;66508;Carles III;0116 0120;Dilluns;2016;7;Juliol;18;11;Matí;No és causa del  vianant;0;1;0;1;2;427196.74;4582531.25;2.128.069;41.389.171
2016S003670    ;4;Les Corts;19;les Corts;66508;Carles III;0116 0120;Divendres;2016;5;Maig;13;8;Matí;No és causa del  vianant;0;1;0;1;2;427196.74;4582531.25;2.128.069;41.389.171
2016S004860    ;4;Les Corts;19;les Corts;110803;Entença;0211X0211X;Dimarts;2016;6;Juny;21;9;Matí;No és causa del  vianant;0;1;0;1;2;428352.3;4582171.29;2.141.937;41.386.033
2016S007227    ;4;Les Corts;19;les Corts;128059;Flos i Calcat;0001 0001;Dijous;2016;9;Setembre;22;8;Matí;No és causa del  vianant;0;1;0;1;2;427251.31;4582641.93;2.128.713;41.390.167
2016S008017    ;4;Les Corts;19;les Corts;144601;Diagonal;0660X0660X;Divendres;2016;10;Octubre;21;15;Tarda;No és causa del  vianant;0;1;0;1;2;427361.43;4582564.68;2.130.038;41.389.483
2016S008018    ;4;Les Corts;19;les Corts;144601;Diagonal;0660X0660X;Divendres;2016;10;Octubre;21;15;Tarda;No és causa del  vianant;0;1;0;1;2;427361.43;4582564.68;2.130.038;41.389.483
2016S006592    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9999 9999;Dimarts;2016;8;Agost;30;7;Matí;No és causa del  vianant;0;1;0;1;2;427152.04;4582456.52;2.127.552;41.388.492
2016S009899    ;4;Les Corts;19;les Corts;320409;Sarasate;0002X0002X;Dijous;2016;12;Desembre;22;16;Tarda;No és causa del  vianant;0;0;0;0;3;427313.69;4582552.86;2.129.466;41.389.371
2016S009656    ;4;Les Corts;19;les Corts;110803;Entença;0338 0338;Divendres;2016;12;Desembre;16;6;Matí;No és causa del  vianant;0;2;0;2;2;427996.68;4582672.74;213.762;41.390.513
2016S000159    ;4;Les Corts;19;les Corts;144601;Diagonal;0527 0527;Divendres;2016;1;Gener;8;12;Matí;No és causa del  vianant;0;1;0;1;2;428092.34;4582711.17;2.138.763;41.390.873
2016S008778    ;4;Les Corts;19;les Corts;144601;Diagonal;0537 0537;Dimarts;2016;11;Novembre;15;15;Tarda;No és causa del  vianant;0;0;1;1;2;428030.24;4582690.93;2.138.024;41.390.678
2016S003688    ;4;Les Corts;19;les Corts;320704;Sarrià;0079 0079;Divendres;2016;5;Maig;13;17;Tarda;No és causa del  vianant;0;1;0;1;2;428147.36;4582725.35;2.139.419;41.391.004
2016S006308    ;4;Les Corts;19;les Corts;110803;Entença;0250 0250;Diumenge;2016;8;Agost;14;15;Tarda;No és causa del  vianant;0;1;0;1;2;428268.68;4582302.85;2.140.917;41.387.205
2016S007012    ;4;Les Corts;19;les Corts;352904;Vallespir;0117 0117;Dijous;2016;9;Setembre;15;13;Matí;No és causa del  vianant;0;1;0;1;1;427785.01;4581732.51;2.135.208;41.382.028
2016S003470    ;4;Les Corts;19;les Corts;231502;Numància;0084 0084;Dijous;2016;5;Maig;5;21;Tarda;Altres;0;1;0;1;1;427950.71;4582085.72;2.137.139;41.385.222
2016S002744    ;4;Les Corts;19;les Corts;144601;Diagonal;0565X0565X;Dilluns;2016;4;Abril;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;427744.91;4582602.46;2.134.614;4.138.986
2016S007381    ;4;Les Corts;19;les Corts;227800;Nicaragua;0128 0130;Dimecres;2016;9;Setembre;28;12;Matí;No és causa del  vianant;0;2;0;2;2;427946.66;4582285;2.137.068;41.387.023
2016S001110    ;4;Les Corts;19;les Corts;4307;Agustina Saragossa;0002 0002;Dijous;2016;2;Febrer;11;16;Tarda;No és causa del  vianant;0;1;0;1;2;427773.53;4582725.6;2.134.946;4.139.097
2016S009902    ;4;Les Corts;19;les Corts;134200;Fra Luis de Granada;0002 0008;Dijous;2016;12;Desembre;22;18;Tarda;No és causa del  vianant;0;1;0;1;2;428322.3;4582729.99;2.141.512;41.391.056
2016S002621    ;4;Les Corts;19;les Corts;144601;Diagonal;0485 0485;Dimecres;2016;4;Abril;6;19;Tarda;No és causa del  vianant;0;1;0;1;3;428505.22;4582845.13;2.143.687;41.392.117
2016S006683    ;4;Les Corts;19;les Corts;144601;Diagonal;0489 0489;Divendres;2016;9;Setembre;2;17;Tarda;No és causa del  vianant;0;4;0;4;3;428484.34;4582838.79;2.143.437;41.392.052
2016S002035    ;4;Les Corts;19;les Corts;144601;Diagonal;0650 0650B;Dilluns;2016;3;Març;14;17;Tarda;No és causa del  vianant;0;2;0;2;2;427585.14;4582648.38;2.132.707;4.139.026
2016S001117    ;4;Les Corts;19;les Corts;144601;Diagonal;0650 0650B;Dijous;2016;2;Febrer;11;20;Tarda;No és causa del  vianant;0;1;0;1;2;427585.14;4582648.38;2.132.707;4.139.026
2016S007989    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0141 0141;Dijous;2016;10;Octubre;20;18;Tarda;No és causa del  vianant;0;1;0;1;2;428480.98;4582702.43;2.143.405;41.390.827
2016S003128    ;4;Les Corts;19;les Corts;343903;Corts;0328 0328;Dilluns;2016;4;Abril;25;12;Matí;No és causa del  vianant;0;1;0;1;2;428083.06;4582479.65;2.138.683;41.388.783
2016S003049    ;4;Les Corts;20;la Maternitat i Sant Ramon;86607;Conxita Supervia;0017 0017;Dijous;2016;4;Abril;21;23;Nit;No és causa del  vianant;0;1;0;1;2;427217.9;4581527.57;2.128.441;4.138.013
2016S000164    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0089 0093;Divendres;2016;1;Gener;8;15;Tarda;No és causa del  vianant;0;1;0;1;1;427122.04;4581357.03;2.127.325;41.378.591
2016S007682    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Diumenge;2016;10;Octubre;9;12;Matí;No és causa del  vianant;0;1;0;1;2;427556.27;4582525.23;2.132.375;4.138.915
2016S009061    ;4;Les Corts;19;les Corts;144601;Diagonal;0589 0591;Divendres;2016;11;Novembre;25;12;Matí;Altres;1;0;0;1;1;427472.4;4582497.52;2.131.374;4.138.889
2016S007352    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0051 0053;Dimarts;2016;9;Setembre;27;21;Tarda;No és causa del  vianant;0;1;0;1;2;426996.5;4581263.59;212.583;41.377.733
2016S000822    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0055 0059;Dimarts;2016;2;Febrer;2;11;Matí;No és causa del  vianant;0;1;0;1;3;427015.71;4581278.05;2.126.055;41.377.869
2016S001292    ;4;Les Corts;19;les Corts;229602;Novell;0037 0039;Dijous;2016;2;Febrer;18;22;Nit;No és causa del  vianant;0;1;0;1;2;427549.7;4581862.69;2.132.371;41.383.178
2016S003635    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0082 0082;Dimecres;2016;5;Maig;11;20;Tarda;No és causa del  vianant;0;1;0;1;2;426777.79;4581395.14;2.123.195;41.378.902
2016S007188    ;4;Les Corts;19;les Corts;172403;Joan Güell;0098 0106;Dimecres;2016;9;Setembre;21;10;Matí;No és causa del  vianant;0;1;0;1;1;427546.25;4581641.98;2.132.361;41.381.187
2016S004647    ;4;Les Corts;19;les Corts;138802;Galileu;0339 0339;Dimecres;2016;6;Juny;15;5;Nit;No és causa del  vianant;0;1;0;1;2;427397.2;4582297.6;2.130.501;41.387.082
2016S005644    ;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Dilluns;2016;7;Juliol;18;11;Matí;No és causa del  vianant;0;1;0;1;2;427253.13;4582427.19;2.128.763;4.138.824
2016S000361    ;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Divendres;2016;1;Gener;15;19;Tarda;No és causa del  vianant;0;1;0;1;2;427253.13;4582427.19;2.128.763;4.138.824
2016S009784    ;4;Les Corts;19;les Corts;231502;Numància;0125 0125;Dilluns;2016;12;Desembre;19;19;Tarda;No és causa del  vianant;0;1;0;1;2;427769.17;4582278.93;2.134.952;41.386.944
2016S001892    ;4;Les Corts;19;les Corts;66508;Carles III;0080B0080B;Dimecres;2016;3;Març;9;13;Matí;No és causa del  vianant;0;2;0;2;1;427152.77;4582099.94;2.127.595;41.385.276
2016S006685    ;4;Les Corts;19;les Corts;66508;Carles III;0002 0004;Divendres;2016;9;Setembre;2;16;Tarda;No és causa del  vianant;0;1;0;1;1;427292.45;4581518.06;2.129.339;41.380.056
2016S003674    ;4;Les Corts;19;les Corts;92600;Corts;0046 0046;Divendres;2016;5;Maig;13;11;Matí;No és causa del  vianant;0;1;0;1;2;427210.9;4582234.44;2.128.272;41.386.497
2016S009333    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0031 0031;Dissabte;2016;12;Desembre;3;14;Tarda;No és causa del  vianant;0;1;0;1;2;426883.73;4581174.89;2.124.489;41.376.921
2016S003680    ;4;Les Corts;19;les Corts;700721;Gerard Piera;0002 0002;Divendres;2016;5;Maig;13;13;Matí;No és causa del  vianant;0;1;0;1;2;427241.34;4581729.55;2.128.703;41.381.952
2016S008776    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0047B0047B;Dimarts;2016;11;Novembre;15;15;Tarda;No és causa del  vianant;0;1;0;1;2;426960.72;4581235.81;2.125.403;41.377.477
2016S000814    ;4;Les Corts;19;les Corts;66508;Carles III;0046 0046;Dilluns;2016;2;Febrer;1;21;Tarda;No és causa del  vianant;0;1;0;1;2;427205.09;4581832.85;2.128.261;41.382.876
2016S006961    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0134 0134;Dimarts;2016;9;Setembre;13;23;Nit;Transitar a peu per la calçada;0;1;0;1;1;427035.92;4581617.96;2.126.253;41.380.924
2016S002732    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0146 0148;Dilluns;2016;4;Abril;11;13;Matí;No és causa del  vianant;0;1;0;1;2;427088.8;4581661.12;2.126.882;41.381.326
2016S001855    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0173 0177;Dimarts;2016;3;Març;8;15;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;427143.29;4581754.62;2.127.528;41.382.168
2016S008768    ;4;Les Corts;20;la Maternitat i Sant Ramon;65200;Cardenal Reig;0006 0006;Dimarts;2016;11;Novembre;15;11;Matí;No és causa del  vianant;0;1;0;1;2;426019.47;4581139.86;2.114.162;41.376.526
2016S000563    ;4;Les Corts;21;Pedralbes;66508;Carles III;0139 0139;Dissabte;2016;1;Gener;23;3;Nit;No és causa del  vianant;0;0;0;0;1;427239.3;4582806.24;212.855;41.391.652
2016S006020    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0672B0672B;Dilluns;2016;8;Agost;1;12;Matí;No és causa del  vianant;0;2;0;2;2;426972.29;4582448.34;21.254;41.388.403
2016S009205    ;4;Les Corts;21;Pedralbes;176153;Lamote de Grignon;0005 0005;Dimecres;2016;11;Novembre;30;13;Matí;No és causa del  vianant;0;1;0;1;2;427118.16;4582733.58;2.127.112;41.390.983
2016S001967    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0688 0692;Divendres;2016;3;Març;11;16;Tarda;No és causa del  vianant;0;1;0;1;2;426095.23;4582152.72;2.114.948;41.385.657
2016S004658    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dimecres;2016;6;Juny;15;9;Matí;No és causa del  vianant;0;3;0;3;3;425819.56;4582083.33;2.111.655;4.138.501
2016S001609    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dilluns;2016;2;Febrer;29;13;Matí;No és causa del  vianant;0;1;0;1;2;425819.56;4582083.33;2.111.655;4.138.501
2016S002108    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0059 0059;Dimecres;2016;3;Març;16;21;Tarda;No és causa del  vianant;0;1;0;1;2;427138.37;4581887.37;2.127.453;41.383.366
2016S004837    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0069 0069;Dilluns;2016;6;Juny;20;14;Tarda;No és causa del  vianant;0;1;0;1;2;427112.9;4582001.08;2.127.128;4.138.439
2016S006054    ;4;Les Corts;20;la Maternitat i Sant Ramon;260781;Poblet;0022 0022;Dimarts;2016;8;Agost;2;15;Tarda;No és causa del  vianant;0;2;0;2;3;426102.9;4581207.29;2.115.147;41.377.147
2016S003471    ;4;Les Corts;21;Pedralbes;193108;Manuel Girona;0088 0088;Dijous;2016;5;Maig;5;16;Tarda;No és causa del  vianant;0;0;0;0;2;427237.72;4582854.9;212.852;41.392.084
2016S006198    ;4;Les Corts;21;Pedralbes;62507;Capità Arenas;0021 0023;Dimarts;2016;8;Agost;9;8;Matí;Creuar per fora pas de vianants;0;1;0;1;1;427002.54;4582712.4;2.125.727;41.390.784
2016S009889    ;4;Les Corts;20;la Maternitat i Sant Ramon;7258;Martí i Franquès;0001 0001;Dijous;2016;12;Desembre;22;13;Matí;No és causa del  vianant;0;2;0;2;2;426356.9;4582089.02;2.118.077;41.385.114
2016S006648    ;4;Les Corts;21;Pedralbes;192003;Manila;0051B0051B;Dijous;2016;9;Setembre;1;1;Nit;No és causa del  vianant;0;0;0;0;1;427013.34;4582631.19;2.125.868;41.390.055
2016S003450    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0629 0629;Dijous;2016;5;Maig;5;14;Tarda;No és causa del  vianant;0;2;0;2;5;426980.57;4582337.48;2.125.509;41.387.404
2016S010102    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Divendres;2016;12;Desembre;30;12;Matí;No és causa del  vianant;0;3;0;3;3;426848.32;4582296.27;2.123.935;41.387.023
2016S004819    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dilluns;2016;6;Juny;20;9;Matí;No és causa del  vianant;0;1;0;1;2;426268.48;4582116.12;2.117.021;41.385.349
2016S006273    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Divendres;2016;8;Agost;12;11;Matí;No és causa del  vianant;0;1;0;1;2;426268.48;4582116.12;2.117.021;41.385.349
2016S005515    ;4;Les Corts;21;Pedralbes;244300;Pius XII;0002X0002X;Dimecres;2016;7;Juliol;13;17;Tarda;No és causa del  vianant;0;1;0;1;2;426779.13;4582389.21;2.123.099;41.387.854
2016S009888    ;4;Les Corts;21;Pedralbes;244300;Pius XII;9998 9998;Dijous;2016;12;Desembre;22;10;Matí;No és causa del  vianant;0;1;0;1;3;426739.43;4582321.92;2.122.629;41.387.238
2016S003642    ;4;Les Corts;21;Pedralbes;244300;Pius XII;9998 9998;Dijous;2016;5;Maig;12;9;Matí;No és causa del  vianant;0;2;0;2;2;426739.43;4582321.92;2.122.629;41.387.238
2016S003778    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0012 0012;Dimarts;2016;5;Maig;17;14;Tarda;No és causa del  vianant;0;1;0;1;2;426600.1;4582486.23;2.120.946;41.388.712
2016S005422    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0022 0024;Dimecres;2016;7;Juliol;6;6;Matí;No és causa del  vianant;0;0;0;0;1;426526.45;4582563.55;2.120.052;41.389.398
2016S008979    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0647 0647;Dimarts;2016;11;Novembre;22;11;Matí;No és causa del  vianant;0;1;0;1;2;426117.87;4582064.53;2.115.221;41.384.867
2016S003912    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0687 0687;Dissabte;2016;5;Maig;21;17;Tarda;No és causa del  vianant;0;1;0;1;3;425387.61;4581830.33;210.652;41.382.692
2016S005077    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;0001 0001;Dimarts;2016;6;Juny;28;19;Tarda;No és causa del  vianant;0;1;0;1;2;426449.3;4581663.57;211.924;41.381.285
2016S002338    ;4;Les Corts;20;la Maternitat i Sant Ramon;244209;Joan XXIII;9999 9999;Dissabte;2016;3;Març;26;12;Matí;No és causa del  vianant;0;2;0;2;2;426730.41;4581844.1;2.122.579;41.382.941
2016S004228    ;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0003 0003;Dimecres;2016;6;Juny;1;14;Tarda;No és causa del  vianant;0;1;0;1;2;426803.31;4582287.81;2.123.398;41.386.938
2016S001846    ;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0005 0005;Dimarts;2016;3;Març;8;10;Matí;No és causa del  vianant;0;1;0;1;2;426715.39;4582243.39;2.122.351;41.386.534
2016S009265    ;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas;0027 0027;Dijous;2016;12;Desembre;1;20;Tarda;No és causa del  vianant;0;1;0;1;2;425464.9;4581588.18;2.107.471;41.380.519
2016S008887    ;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas;0031 0033;Divendres;2016;11;Novembre;18;17;Tarda;No és causa del  vianant;0;1;0;1;2;425451.97;4581717.61;21.073;4.138.168
2016S009806    ;4;Les Corts;20;la Maternitat i Sant Ramon;247750;Pau Gargallo;0021 0021;Dimarts;2016;12;Desembre;20;13;Matí;No és causa del  vianant;0;1;0;1;2;426304.89;4581988.58;2.117.467;41.384.199
2016S003281    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0045 0045;Dissabte;2016;4;Abril;30;9;Matí;No és causa del  vianant;0;2;0;2;1;427163.4;4581781.49;2.127.764;41.382.413
2016S001919    ;4;Les Corts;21;Pedralbes;102500;Doctor Joaquín Albarrán;0001 0001;Dijous;2016;3;Març;10;8;Matí;No és causa del  vianant;0;1;0;1;2;425462.94;4582593.04;2.107.323;41.389.571
2016S002327    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);550000;Divendres;2016;3;Març;25;6;Matí;No és causa del  vianant;0;0;1;1;1;425462.15;4582543.11;2.107.329;4.138.912
2016S003931    ;4;Les Corts;21;Pedralbes;232403;Bisbe Català;0011 0011;Diumenge;2016;5;Maig;22;12;Matí;No és causa del  vianant;0;1;0;1;2;426061.22;4583320.92;2.114.398;41.396.174
2016S008802    ;4;Les Corts;21;Pedralbes;114509;Espasa;0001 0001;Dimecres;2016;11;Novembre;16;11;Matí;No és causa del  vianant;0;1;0;1;2;426061.02;4583346.26;2.114.395;41.396.408
2016S006785    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0029 0033;Dimecres;2016;9;Setembre;7;9;Matí;No és causa del  vianant;0;1;0;1;2;425204.18;4582148.5;2.104.293;41.385.539
2016S009107    ;4;Les Corts;21;Pedralbes;359200;Pedralbes;0042X0042X;Dimecres;2016;11;Novembre;30;7;Matí;No és causa del  vianant;0;1;0;1;2;426282.4;4582819.15;2.117.103;41.391.682
2016S002596    ;4;Les Corts;21;Pedralbes;248108;Pearson;0011 0011;Dimecres;2016;4;Abril;6;8;Matí;No és causa del  vianant;0;1;0;1;3;425661.26;4583033.41;2.109.649;41.393.552
2016S007534    ;4;Les Corts;21;Pedralbes;115400;Esplugues;0113B0113B;Dimarts;2016;10;Octubre;4;16;Tarda;No és causa del  vianant;0;1;0;1;2;425918.53;4583162.19;2.112.707;41.394.737
2016S001833    ;4;Les Corts;21;Pedralbes;333400;González Tablas;0030 0030;Dilluns;2016;3;Març;7;20;Tarda;No és causa del  vianant;0;1;0;1;2;425414.28;4582304.26;2.106.785;41.386.963
2016S005850    ;4;Les Corts;21;Pedralbes;701268;Dalt (Llobregat);530000;Dilluns;2016;7;Juliol;25;18;Tarda;No és causa del  vianant;0;1;0;1;3;425389.21;4582352.54;210.648;41.387.393
2016S007811    ;4;Les Corts;21;Pedralbes;6404;Alcalde Baró de Viver;9999 9999;Divendres;2016;10;Octubre;14;10;Matí;No és causa del  vianant;0;1;0;1;1;425090.32;4581804.89;2.102.972;4.138.243
2016S007105    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dilluns;2016;9;Setembre;19;9;Matí;No és causa del  vianant;0;1;2;3;2;425404.36;4581892.29;2.106.716;41.383.252
2016S002962    ;4;Les Corts;21;Pedralbes;144601;Diagonal;0712 0716;Dimarts;2016;4;Abril;19;8;Matí;No és causa del  vianant;0;0;0;0;3;425404.36;4581892.29;2.106.716;41.383.252
2016S008474    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);470000;Dilluns;2016;11;Novembre;7;8;Matí;No és causa del  vianant;0;1;0;1;2;425046.27;4581845.73;2.102.441;41.382.795
2016S008836    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);520000;Dijous;2016;11;Novembre;17;11;Matí;No és causa del  vianant;0;1;0;1;2;425327.79;4582270.67;2.105.749;41.386.649
2016S003870    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0431 0431;Divendres;2016;5;Maig;20;12;Matí;No és causa del  vianant;0;1;0;1;2;428247.66;4583806.98;2.140.487;41.400.749
2016S005791    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0048 0048;Dissabte;2016;7;Juliol;23;5;Nit;No és causa del  vianant;0;2;0;2;1;427728.41;4583251.14;2.134.345;41.395.704
2016S005645    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet;0016 0022;Dilluns;2016;7;Juliol;18;13;Matí;No és causa del  vianant;0;1;0;1;2;428590.16;4583039.14;2.144.681;41.393.872
2016S003206    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal;0586 0586;Dimecres;2016;4;Abril;27;21;Tarda;No és causa del  vianant;0;1;0;1;2;428772.61;4583004.82;2.146.862;41.393.572
2016S007155    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal;0598 0598;Dimarts;2016;9;Setembre;20;14;Tarda;No és causa del  vianant;0;1;0;1;2;428689.2;4582977.37;2.145.872;41.393.322
2016S008669    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer;0074 0076;Dijous;2016;11;Novembre;10;21;Tarda;No és causa del  vianant;0;1;0;1;2;427787.47;4583546.67;2.135.016;41.398.366
2016S009767    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;275905;Ravella;0016 0016;Dilluns;2016;12;Desembre;19;11;Matí;No és causa del  vianant;0;2;0;2;5;427968.15;4583791.89;2.137.152;41.400.589
2016S009801    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer;0034 0036;Dimarts;2016;12;Desembre;20;11;Matí;No és causa del  vianant;0;0;0;0;1;428058.07;4583065.06;2.138.315;41.394.058
2016S000396    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0205 0205;Diumenge;2016;1;Gener;17;14;Tarda;No és causa del  vianant;0;1;0;1;1;428109.07;4583465.37;2.138.877;41.397.665
2016S007543    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0241 0241;Dimarts;2016;10;Octubre;4;22;Nit;Desobeir el senyal del semàfor;0;1;0;1;1;427789.31;4583467.16;2.135.049;41.397.655
2016S009080    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0241 0241;Divendres;2016;11;Novembre;25;19;Tarda;No és causa del  vianant;0;1;0;1;1;427789.31;4583467.16;2.135.049;41.397.655
2016S007892    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0249 0249;Dilluns;2016;10;Octubre;17;9;Matí;No és causa del  vianant;0;1;0;1;3;427750.96;4583467.55;2.134.583;41.397.651
2016S001246    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet;0085 0085;Dimecres;2016;2;Febrer;17;18;Tarda;No és causa del  vianant;0;1;0;1;2;428198.18;4583464.33;2.139.942;41.397.664
2016S009526    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;55603;Calvet;0064 0064;Dilluns;2016;12;Desembre;12;9;Matí;No és causa del  vianant;0;1;0;1;1;428350.78;4583304.75;2.141.779;41.396.237
2016S002608    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0104 0106;Dimecres;2016;4;Abril;6;15;Tarda;No és causa del  vianant;0;2;0;2;2;427885.26;4583830.62;2.136.154;41.400.933
2016S006598    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0128 0128;Dimarts;2016;8;Agost;30;7;Matí;No és causa del  vianant;0;0;0;0;1;428024.08;4583999.3;2.137.797;41.402.467
2016S003139    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0128B0128B;Dilluns;2016;4;Abril;25;18;Tarda;No és causa del  vianant;0;1;0;1;2;428034.36;4584012.31;2.137.915;41.402.585
2016S004065    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0070 0070;Divendres;2016;5;Maig;27;12;Matí;No és causa del  vianant;0;1;0;1;2;427615.69;4583452.26;213.297;41.397.504
2016S003055    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre;0070 0070;Divendres;2016;4;Abril;22;1;Nit;No és causa del  vianant;0;3;0;3;2;427615.69;4583452.26;213.297;41.397.504
2016S006141    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;139805;Ganduxer;0001 0001;Divendres;2016;8;Agost;5;21;Tarda;No és causa del  vianant;0;1;0;1;2;428114.01;4582814.31;2.139.014;41.391.803
2016S004664    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;248403;Prats de Molló;0008 0008;Dimecres;2016;6;Juny;15;16;Tarda;No és causa del  vianant;0;1;0;1;2;427969.63;4583869.51;2.137.154;41.401.292
