Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_mediata;Coordenada_UTM_X;Coordenada_UTM_Y
2013S005628;3;Sants-Montjuãc;13;la Marina de Port;169409;Corts Catalanes;0166 0168;Dijous;2013;8;Agost;1;16;Tarda;No hi ha causa mediata;428062,52;4580047,38
2013S008553;3;Sants-Montjuãc;13;la Marina de Port;212406;Mineria;0069 0069;Dijous;2013;11;Novembre;28;14;Tarda;No hi ha causa mediata;428163,2;4580093,09
2013S000127;3;Sants-Montjuãc;13;la Marina de Port;212406;Mineria;0016 0016;Dilluns;2013;1;Gener;7;13;Mat°;No hi ha causa mediata;427976,47;4579766,84
2013S003488;3;Sants-Montjuãc;13;la Marina de Port;369408;Zona Franca;0208 0208;Dimarts;2013;9;Setembre;3;18;Tarda;No hi ha causa mediata;428005,32;4579484,67
2013S001409;3;Sants-Montjuãc;13;la Marina de Port;369408;Zona Franca;0216 0216;Dissabte;2013;2;Febrer;23;8;Mat°;Alcoholämia;427975,89;4579539,8
2013S003411;3;Sants-Montjuãc;14;la Font de la Guatlla;169409;Corts Catalanes;0218 0218;Dissabte;2013;5;Maig;11;16;Tarda;No hi ha causa mediata;428347,56;4580326,06
2013S006988;3;Sants-Montjuãc;14;la Font de la Guatlla;169409;Corts Catalanes;0218 0218;Dijous;2013;10;Octubre;3;10;Mat°;No hi ha causa mediata;428347,56;4580326,06
2013S007082;3;Sants-Montjuãc;14;la Font de la Guatlla;198702;Francesc Ferrer i GuÖrdia;0016 0018;Diumenge;2013;10;Octubre;6;10;Mat°;No hi ha causa mediata;428901,74;4580348,8
2013S004156;3;Sants-Montjuãc;14;la Font de la Guatlla;169409;Corts Catalanes;0192 0192;Divendres;2013;6;Juny;7;13;Mat°;No hi ha causa mediata;428234,41;4580214,82
2013S001264;3;Sants-Montjuãc;14;la Font de la Guatlla;215903;Montfar;0001 0003;Dimarts;2013;2;Febrer;19;9;Mat°;No hi ha causa mediata;428939,29;4580474,07
2013S000107;3;Sants-Montjuãc;13;la Marina de Port;230601;Mare de DÇu de Port;0250 0250;Diumenge;2013;1;Gener;6;22;Nit;No hi ha causa mediata;428168,42;4579380,95
2013S004790;3;Sants-Montjuãc;17;Sants - Badal;312400;Sants;0273 0273;Dimarts;2013;7;Juliol;2;9;Mat°;No hi ha causa mediata;427341,09;4581003,58
2013S004844;3;Sants-Montjuãc;17;Sants - Badal;328808;Sugranyes;0035 0037;Dijous;2013;7;Juliol;4;4;Nit;ExcÇs de velocitat o inadequada;427198,27;4580877,65
2013S003559;3;Sants-Montjuãc;17;Sants - Badal;73605;CasterÖs;0021 0021;Divendres;2013;5;Maig;17;11;Mat°;No hi ha causa mediata;427339,64;4580861,74
2013S004198;3;Sants-Montjuãc;17;Sants - Badal;328808;Sugranyes;0048 0048;Diumenge;2013;6;Juny;9;8;Mat°;No hi ha causa mediata;427226,04;4580809,26
2013S008797;3;Sants-Montjuãc;18;Sants;207406;Melcior de Palau;0075 0075;Divendres;2013;12;Desembre;6;2;Nit;No hi ha causa mediata;427692,79;4581464,97
2013S002431;3;Sants-Montjuãc;17;Sants - Badal;187207;Madrid;0080 0086;Divendres;2013;4;Abril;5;8;Mat°;No hi ha causa mediata;427103,93;4581303,98
2013S001292;3;Sants-Montjuãc;17;Sants - Badal;282252;Blanca;0023 0023;Dimecres;2013;2;Febrer;20;1;Nit;No hi ha causa mediata;426744,87;4580978,81
2013S008235;3;Sants-Montjuãc;18;Sants;187207;Madrid;0148 0150;Dilluns;2013;11;Novembre;18;5;Nit;No hi ha causa mediata;427378,01;4581496,6
2013S006278;3;Sants-Montjuãc;18;Sants;187207;Madrid;0152 0154;Dijous;2013;9;Setembre;5;12;Mat°;No hi ha causa mediata;427394,69;4581507,73
2013S004008;3;Sants-Montjuãc;15;Hostafrancs;169409;Corts Catalanes;0267 0269;Dilluns;2013;6;Juny;3;8;Mat°;No hi ha causa mediata;428461,08;4580509,9
2013S001529;3;Sants-Montjuãc;16;la Bordeta;30602;Badal;0075 0079;Dimecres;2013;2;Febrer;27;8;Mat°;No hi ha causa mediata;427548,28;4580292,95
2013S000603;3;Sants-Montjuãc;16;la Bordeta;30602;Badal;0104 0110;Divendres;2013;1;Gener;25;9;Mat°;No hi ha causa mediata;427551,09;4580479,49
2013S005634;3;Sants-Montjuãc;16;la Bordeta;169409;Corts Catalanes;0127 0127;Dimecres;2013;7;Juliol;31;10;Mat°;No hi ha causa mediata;427833,87;4579896,12
2013S007294;3;Sants-Montjuãc;16;la Bordeta;30602;Badal;0018 0018;Dilluns;2013;10;Octubre;14;13;Mat°;No hi ha causa mediata;427742,4;4579988,29
2013S003621;3;Sants-Montjuãc;16;la Bordeta;169409;Corts Catalanes;0169X0169X;Dilluns;2013;5;Maig;20;5;Nit;No hi ha causa mediata;428023,02;4580080,77
2013S008879;3;Sants-Montjuãc;16;la Bordeta;89707;Constituci¢;0187 0187;Dilluns;2013;12;Desembre;9;22;Nit;No hi ha causa mediata;427478,95;4580201,33
2013S004049;3;Sants-Montjuãc;16;la Bordeta;272452;Quetzal;0017 0021;Dimarts;2013;6;Juny;4;13;Mat°;No hi ha causa mediata;427613,2;4580088,79
2013S007087;3;Sants-Montjuãc;17;Sants - Badal;282252;Blanca;0131 0135;Diumenge;2013;10;Octubre;6;14;Tarda;No hi ha causa mediata;427233,36;4580520,61
2013S003215;3;Sants-Montjuãc;16;la Bordeta;30602;Badal;0017 0019;Divendres;2013;5;Maig;3;18;Tarda;No hi ha causa mediata;427689,18;4579979,08
2013S005142;3;Sants-Montjuãc;15;Hostafrancs;169409;Corts Catalanes;0291 0293;Dilluns;2013;7;Juliol;15;12;Mat°;No hi ha causa mediata;428577,78;4580624,16
2013S004814;3;Sants-Montjuãc;16;la Bordeta;169409;Corts Catalanes;0181 0247;Dimecres;2013;7;Juliol;3;9;Mat°;No hi ha causa mediata;428244,45;4580298,21
2013S004470;3;Sants-Montjuãc;16;la Bordeta;169409;Corts Catalanes;0181 0247;Dimecres;2013;6;Juny;19;4;Nit;No hi ha causa mediata;428244,45;4580298,21
2013S007662;3;Sants-Montjuãc;15;Hostafrancs;169409;Corts Catalanes;0273 0273;Dilluns;2013;10;Octubre;28;9;Mat°;No hi ha causa mediata;428491,36;4580543,93
2013S004036;3;Sants-Montjuãc;18;Sants;312400;Sants;0021 0021;Dilluns;2013;6;Juny;3;21;Tarda;No hi ha causa mediata;428160,83;4580972
2013S004637;3;Sants-Montjuãc;18;Sants;296406;Sant Antoni;0008 0010;Dimecres;2013;6;Juny;26;11;Mat°;No hi ha causa mediata;427898,01;4581074,78
2013S000819;3;Sants-Montjuãc;18;Sants;296406;Sant Antoni;0012 0012;Dissabte;2013;2;Febrer;2;15;Tarda;No hi ha causa mediata;427910,81;4581091,3
2013S008246;3;Sants-Montjuãc;18;Sants;312400;Sants;0052 0052;Dilluns;2013;11;Novembre;18;14;Tarda;No hi ha causa mediata;428032,19;4580999,92
2013S009134;3;Sants-Montjuãc;18;Sants;312400;Sants;0098 0098;Dimarts;2013;12;Desembre;17;18;Tarda;No hi ha causa mediata;427873,6;4581005,73
2013S006544;3;Sants-Montjuãc;18;Sants;187207;Madrid;0222 0222;Dilluns;2013;9;Setembre;16;15;Tarda;No hi ha causa mediata;427797,53;4581680,36
2013S003295;3;Sants-Montjuãc;18;Sants;296406;Sant Antoni;0055X0055X;Dilluns;2013;5;Maig;6;20;Tarda;No hi ha causa mediata;428322,26;4581426,56
2013S009065;3;Sants-Montjuãc;18;Sants;296406;Sant Antoni;0057X0057X;Diumenge;2013;12;Desembre;15;17;Tarda;No hi ha causa mediata;428344,96;4581451,41
2013S007994;3;Sants-Montjuãc;18;Sants;312400;Sants;0036 0036;Divendres;2013;11;Novembre;8;17;Tarda;No hi ha causa mediata;428103,61;4580997,05
2013S001478;3;Sants-Montjuãc;18;Sants;331507;Tarragona;0185X0185X;Dimarts;2013;2;Febrer;26;8;Mat°;No hi ha causa mediata;428399,57;4581545,29
2013S000210;3;Sants-Montjuãc;18;Sants;138802;Galileu;0030 0030;Dijous;2013;1;Gener;10;11;Mat°;No hi ha causa mediata;427824,53;4581137,77
2013S007106;3;Sants-Montjuãc;18;Sants;312400;Sants;0059 0059;Dilluns;2013;10;Octubre;7;11;Mat°;No hi ha causa mediata;427993,85;4580977,63
2013S004336;3;Sants-Montjuãc;18;Sants;312400;Sants;0079 0079;Divendres;2013;6;Juny;14;14;Tarda;No hi ha causa mediata;427917,45;4580980,32
2013S002962;3;Sants-Montjuãc;18;Sants;312400;Sants;0079 0079;Dimecres;2013;4;Abril;24;0;Nit;No hi ha causa mediata;427917,45;4580980,32
2013S000347;3;Sants-Montjuãc;18;Sants;312400;Sants;0083 0083;Dimecres;2013;1;Gener;16;11;Mat°;No hi ha causa mediata;427883,46;4580981,66
2013S002324;3;Sants-Montjuãc;18;Sants;48404;Brasil;0028 0030;Diumenge;2013;3;Mará;31;13;Mat°;No hi ha causa mediata;427362,37;4581195,08
2013S002583;3;Sants-Montjuãc;18;Sants;333900;Tenor Masini;0053 0055;Dimecres;2013;4;Abril;10;23;Nit;No hi ha causa mediata;427490,14;4581224,71
2013S002341;3;Sants-Montjuãc;18;Sants;48404;Brasil;0002 0002;Dilluns;2013;4;Abril;1;18;Tarda;No hi ha causa mediata;427404,79;4581027,48
2013S000405;3;Sants-Montjuãc;18;Sants;312400;Sants;0180 0180;Divendres;2013;1;Gener;18;13;Mat°;No hi ha causa mediata;427550,71;4581017,65
2013S001999;3;Sants-Montjuãc;18;Sants;312400;Sants;0216 0216;Diumenge;2013;3;Mará;17;0;Nit;No hi ha causa mediata;427410,2;4581022,86
2013S005918;3;Sants-Montjuãc;18;Sants;312400;Sants;0091 0091;Divendres;2013;8;Agost;16;1;Nit;No hi ha causa mediata;427845,7;4580983,2
2013S000479;3;Sants-Montjuãc;18;Sants;333808;Tinent Flomesta;0020 0020;Dilluns;2013;1;Gener;21;14;Tarda;No hi ha causa mediata;427488,09;4580874,72
2013S007361;3;Sants-Montjuãc;18;Sants;312400;Sants;0235 0241;Dimecres;2013;10;Octubre;16;22;Nit;No hi ha causa mediata;427452,84;4580999,21
2013S007155;3;Sants-Montjuãc;18;Sants;235208;Olzinelles;0070 0070;Dimecres;2013;10;Octubre;9;11;Mat°;No hi ha causa mediata;427922,49;4580588,18
2013S008351;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Divendres;2013;11;Novembre;22;0;Nit;No hi ha causa mediata;427949,64;4582755,79
2013S003323;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dimecres;2013;5;Maig;8;7;Mat°;No hi ha causa mediata;427949,64;4582755,79
2013S004960;4;Les Corts;19;les Corts;231502;NumÖncia;0153 0153;Dilluns;2013;7;Juliol;8;14;Tarda;No hi ha causa mediata;427646,23;4582447,69
2013S002706;4;Les Corts;19;les Corts;63703;Caravel˙la La Ni§a;0022 0022;Dilluns;2013;4;Abril;15;13;Mat°;No hi ha causa mediata;427507,28;4582854,11
2013S004604;4;Les Corts;19;les Corts;343903;Corts;0245 0247;Dimarts;2013;6;Juny;25;7;Mat°;No hi ha causa mediata;427513,46;4582073,47
2013S008138;4;Les Corts;19;les Corts;66508;Carles III;0100 0100;Dijous;2013;11;Novembre;14;18;Tarda;No hi ha causa mediata;427150,12;4582338,55
2013S009124;4;Les Corts;19;les Corts;66508;Carles III;0100 0100;Dimarts;2013;12;Desembre;17;17;Tarda;No hi ha causa mediata;427150,12;4582338,55
2013S006235;4;Les Corts;19;les Corts;66508;Carles III;0100 0100;Dimecres;2013;9;Setembre;4;8;Mat°;No hi ha causa mediata;427150,12;4582338,55
2013S006227;4;Les Corts;19;les Corts;84907;Comas;9999 9999;Dimarts;2013;9;Setembre;3;18;Tarda;No hi ha causa mediata;427356,86;4582089,81
2013S002913;4;Les Corts;19;les Corts;118306;Europa;0014 0014;Dilluns;2013;4;Abril;22;21;Tarda;No hi ha causa mediata;427262,03;4582260,18
2013S003001;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0096 0098;Dijous;2013;4;Abril;25;16;Tarda;No hi ha causa mediata;426862,54;4581468,14
2013S003674;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimecres;2013;5;Maig;22;18;Tarda;No hi ha causa mediata;427556,27;4582525,23
2013S006758;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimarts;2013;9;Setembre;24;20;Tarda;No hi ha causa mediata;427556,27;4582525,23
2013S006893;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Diumenge;2013;9;Setembre;29;17;Tarda;No hi ha causa mediata;427178,74;4582432,92
2013S008158;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0103 0105;Divendres;2013;11;Novembre;15;12;Mat°;No hi ha causa mediata;427161,46;4581384,47
2013S005960;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid;0103 0105;Diumenge;2013;8;Agost;18;21;Tarda;No hi ha causa mediata;427161,46;4581384,47
2013S000265;4;Les Corts;19;les Corts;278903;Remei;0015 0017;Dissabte;2013;1;Gener;12;12;Mat°;No hi ha causa mediata;427457,49;4582209,39
2013S000227;4;Les Corts;19;les Corts;118102;Eugeni d'Ors;0013 0013;Dijous;2013;1;Gener;10;21;Tarda;No hi ha causa mediata;427190,71;4581936,55
2013S008815;4;Les Corts;20;la Maternitat i Sant Ramon;23800;Arizala;0019 0019;Dissabte;2013;12;Desembre;7;16;Tarda;No hi ha causa mediata;426883,62;4581184,56
2013S008518;4;Les Corts;19;les Corts;144601;Diagonal;0609 0615;Dimecres;2013;11;Novembre;27;17;Tarda;No hi ha causa mediata;427253,13;4582427,19
2013S001670;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts;0142 0144;Dimarts;2013;3;Mará;5;13;Mat°;No hi ha causa mediata;427067,41;4581643,33
2013S006617;4;Les Corts;20;la Maternitat i Sant Ramon;23800;Arizala;0052 0052;Dimecres;2013;9;Setembre;18;22;Nit;No hi ha causa mediata;426854,57;4581294,34
2013S001240;4;Les Corts;19;les Corts;66508;Carles III;0122X0122X;Dilluns;2013;2;Febrer;18;13;Mat°;No hi ha causa mediata;427202,26;4582570,3
2013S008180;4;Les Corts;19;les Corts;66508;Carles III;0158 0158;Divendres;2013;11;Novembre;15;18;Tarda;No hi ha causa mediata;427337,74;4582837,95
2013S009451;4;Les Corts;19;les Corts;66508;Carles III;0158 0158;Dilluns;2013;12;Desembre;30;18;Tarda;No hi ha causa mediata;427337,74;4582837,95
2013S006682;4;Les Corts;19;les Corts;101904;Doctor Fleming;0003 0003;Dissabte;2013;9;Setembre;21;0;Nit;No hi ha causa mediata;427886,42;4582774,02
2013S005276;4;Les Corts;19;les Corts;199909;Marquäs de Sentmenat;0050 0052;Divendres;2013;7;Juliol;19;14;Tarda;No hi ha causa mediata;428006,48;4582068,22
2013S001763;4;Les Corts;19;les Corts;352904;Vallespir;0176 0176;Divendres;2013;3;Mará;8;11;Mat°;No hi ha causa mediata;427716,26;4581908,96
2013S006388;4;Les Corts;19;les Corts;199909;Marquäs de Sentmenat;0012 0016;Dilluns;2013;9;Setembre;9;15;Tarda;No hi ha causa mediata;427768,39;4582021,89
2013S003062;4;Les Corts;19;les Corts;144601;Diagonal;0539 0541;Dissabte;2013;4;Abril;27;17;Tarda;No hi ha causa mediata;428005,61;4582682,86
2013S004824;4;Les Corts;19;les Corts;144601;Diagonal;0539 0541;Dimecres;2013;7;Juliol;3;12;Mat°;No hi ha causa mediata;428005,61;4582682,86
2013S005979;4;Les Corts;19;les Corts;144601;Diagonal;0539 0541;Dilluns;2013;8;Agost;19;23;Nit;No hi ha causa mediata;428005,61;4582682,86
2013S003155;4;Les Corts;19;les Corts;162002;Josep Tarradellas;0139S0139S;Dimecres;2013;5;Maig;1;11;Mat°;No hi ha causa mediata;428480,41;4582630,31
2013S008705;4;Les Corts;19;les Corts;55807;Francesc MaciÖ;0007 0007;Dimarts;2013;12;Desembre;3;15;Tarda;No hi ha causa mediata;428520,52;4582845,9
2013S004358;4;Les Corts;19;les Corts;144601;Diagonal;0485 0485;Dissabte;2013;6;Juny;15;1;Nit;No hi ha causa mediata;428505,22;4582845,13
2013S004215;4;Les Corts;19;les Corts;144601;Diagonal;0521 0521;Dilluns;2013;6;Juny;10;8;Mat°;No hi ha causa mediata;428214,98;4582751,21
2013S000338;4;Les Corts;19;les Corts;144601;Diagonal;0543 0543;Dimecres;2013;1;Gener;16;9;Mat°;No hi ha causa mediata;427951,34;4582651,53
2013S007683;4;Les Corts;19;les Corts;320704;SarriÖ;0026 0026;Dilluns;2013;10;Octubre;28;20;Tarda;No hi ha causa mediata;428438,84;4582691,92
2013S009399;4;Les Corts;19;les Corts;231502;NumÖncia;0084 0084;Divendres;2013;12;Desembre;27;17;Tarda;No hi ha causa mediata;427950,71;4582085,72
2013S001349;4;Les Corts;19;les Corts;231502;NumÖncia;0110 0110;Dijous;2013;2;Febrer;21;19;Tarda;No hi ha causa mediata;427908,49;4582140,85
2013S008183;4;Les Corts;19;les Corts;343903;Corts;0308 0308;Divendres;2013;11;Novembre;15;21;Tarda;No hi ha causa mediata;427988,32;4582406,39
2013S007603;4;Les Corts;19;les Corts;343903;Corts;0308 0308;Divendres;2013;10;Octubre;25;14;Tarda;No hi ha causa mediata;427988,32;4582406,39
2013S007402;4;Les Corts;19;les Corts;89605;Constanáa;0017 0017;Divendres;2013;10;Octubre;18;13;Mat°;No hi ha causa mediata;427823,81;4582416,21
2013S002633;4;Les Corts;19;les Corts;40300;Berl°n;0075 0075;Divendres;2013;4;Abril;12;14;Tarda;No hi ha causa mediata;428185,27;4581933,76
2013S003388;4;Les Corts;21;Pedralbes;115400;Esplugues;0078 0078;Divendres;2013;5;Maig;10;18;Tarda;No hi ha causa mediata;425697,3;4582690,52
2013S004218;4;Les Corts;21;Pedralbes;244300;Pius XII;0006 0006;Dilluns;2013;6;Juny;10;9;Mat°;No hi ha causa mediata;426679,1;4582358,93
2013S004804;4;Les Corts;21;Pedralbes;700091;Rubi¢ i Lluch;0007X0007X;Dimarts;2013;7;Juliol;2;16;Tarda;No hi ha causa mediata;426821,19;4582413,15
2013S002831;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Divendres;2013;4;Abril;19;16;Tarda;No hi ha causa mediata;425819,56;4582083,33
2013S008946;4;Les Corts;21;Pedralbes;144601;Diagonal;0694 0696;Dijous;2013;12;Desembre;12;0;Nit;No hi ha causa mediata;425819,56;4582083,33
2013S006483;4;Les Corts;21;Pedralbes;148500;Gran CapitÖ;0013X0013X;Divendres;2013;9;Setembre;13;16;Tarda;No hi ha causa mediata;425578,93;4582503,31
2013S008697;4;Les Corts;21;Pedralbes;328003;Sor EulÖlia d'Anzizu;0013 0015;Dimarts;2013;12;Desembre;3;10;Mat°;No hi ha causa mediata;425625,31;4582398,75
2013S004718;4;Les Corts;21;Pedralbes;328003;Sor EulÖlia d'Anzizu;0013 0015;Divendres;2013;6;Juny;28;20;Tarda;Alcoholämia;425625,31;4582398,75
2013S004085;4;Les Corts;21;Pedralbes;333400;Gonz†lez Tablas;0002 0002;Dimecres;2013;6;Juny;5;10;Mat°;No hi ha causa mediata;425749,23;4582079,74
2013S006472;4;Les Corts;21;Pedralbes;701268;Dalt (Llobregat);470000;Dijous;2013;9;Setembre;12;18;Tarda;No hi ha causa mediata;425061,36;4581835,81
2013S008326;4;Les Corts;21;Pedralbes;213806;Miret i Sans;0037 0037;Dijous;2013;11;Novembre;21;8;Mat°;No hi ha causa mediata;425642,04;4582918,55
2013S000449;4;Les Corts;21;Pedralbes;115400;Esplugues;0063 0063;Diumenge;2013;1;Gener;20;7;Mat°;Alcoholämia;425436,17;4582505,84
2013S004350;4;Les Corts;21;Pedralbes;248108;Pearson;0002 0002;Divendres;2013;6;Juny;14;19;Tarda;No hi ha causa mediata;425832,92;4583080,73
2013S009196;4;Les Corts;21;Pedralbes;336001;Til˙lers;0008A0010A;Dijous;2013;12;Desembre;19;14;Tarda;No hi ha causa mediata;426342,69;4582587,58
2013S007068;4;Les Corts;20;la Maternitat i Sant Ramon;312400;Sants;0388 0388;Dissabte;2013;10;Octubre;5;20;Tarda;No hi ha causa mediata;426673,2;4581071,2
2013S007849;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0069 0069;Dilluns;2013;11;Novembre;4;12;Mat°;No hi ha causa mediata;427112,9;4582001,08
2013S005209;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0069 0069;Dimecres;2013;7;Juliol;17;13;Mat°;No hi ha causa mediata;427112,9;4582001,08
2013S006523;4;Les Corts;20;la Maternitat i Sant Ramon;700811;Albert Bastardas;0014 0014;Diumenge;2013;9;Setembre;15;4;Nit;No hi ha causa mediata;425509,07;4581363,66
2013S004030;4;Les Corts;21;Pedralbes;144601;Diagonal;0680X0680X;Dilluns;2013;6;Juny;3;19;Tarda;No hi ha causa mediata;426813,82;4582391,4
2013S003095;4;Les Corts;21;Pedralbes;144601;Diagonal;0680X0680X;Dilluns;2013;4;Abril;29;11;Mat°;No hi ha causa mediata;426813,82;4582391,4
2013S001552;4;Les Corts;21;Pedralbes;144601;Diagonal;0680X0680X;Dijous;2013;2;Febrer;28;8;Mat°;No hi ha causa mediata;426813,82;4582391,4
2013S002530;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0003 0003;Dimarts;2013;4;Abril;9;9;Mat°;No hi ha causa mediata;426803,31;4582287,81
2013S007325;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0003 0003;Dimarts;2013;10;Octubre;15;10;Mat°;No hi ha causa mediata;426803,31;4582287,81
2013S008586;4;Les Corts;20;la Maternitat i Sant Ramon;244300;Pius XII;0005 0005;Divendres;2013;11;Novembre;29;13;Mat°;No hi ha causa mediata;426715,39;4582243,39
2013S001179;4;Les Corts;21;Pedralbes;144601;Diagonal;0668 0668;Divendres;2013;2;Febrer;15;13;Mat°;No hi ha causa mediata;427052,13;4582458,24
2013S007601;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0045 0045;Divendres;2013;10;Octubre;25;14;Tarda;No hi ha causa mediata;427163,4;4581781,49
2013S000961;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0045 0045;Dijous;2013;2;Febrer;7;14;Tarda;No hi ha causa mediata;427163,4;4581781,49
2013S002005;4;Les Corts;21;Pedralbes;193108;Manuel Girona;0056 0056;Diumenge;2013;3;Mará;17;8;Mat°;No hi ha causa mediata;426975,14;4582771,24
2013S007088;4;Les Corts;20;la Maternitat i Sant Ramon;84102;Collblanc;0070 0086;Diumenge;2013;10;Octubre;6;19;Tarda;No hi ha causa mediata;426196,96;4581068,66
2013S008330;4;Les Corts;20;la Maternitat i Sant Ramon;84102;Collblanc;0110 0110;Dijous;2013;11;Novembre;21;11;Mat°;No hi ha causa mediata;426032,95;4581074,62
2013S001633;4;Les Corts;21;Pedralbes;244300;Pius XII;0002X0002X;Diumenge;2013;3;Mará;3;3;Nit;Alcoholämia;426779,13;4582389,21
2013S002406;4;Les Corts;21;Pedralbes;244300;Pius XII;0002X0002X;Dimecres;2013;4;Abril;3;21;Tarda;No hi ha causa mediata;426779,13;4582389,21
2013S004521;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0107B0107B;Dijous;2013;6;Juny;20;18;Tarda;No hi ha causa mediata;427098,91;4582376,24
2013S002000;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III;0107B0107B;Dissabte;2013;3;Mará;16;5;Nit;No hi ha causa mediata;427098,91;4582376,24
2013S001620;4;Les Corts;20;la Maternitat i Sant Ramon;96407;Xile;0023 0023;Dissabte;2013;3;Mará;2;14;Tarda;No hi ha causa mediata;425841,15;4581332,14
2013S004615;4;Les Corts;20;la Maternitat i Sant Ramon;96407;Xile;0023U0023U;Dimarts;2013;6;Juny;25;15;Tarda;No hi ha causa mediata;425771,97;4581247,75
2013S000085;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0623 0627;Dissabte;2013;1;Gener;5;13;Mat°;No hi ha causa mediata;427027,1;4582352,14
2013S000478;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0629B0629B;Dilluns;2013;1;Gener;21;14;Tarda;No hi ha causa mediata;426932,45;4582332,62
2013S004458;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0631 0633;Dimarts;2013;6;Juny;18;13;Mat°;No hi ha causa mediata;426848,32;4582296,27
2013S003692;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0639 0639;Dijous;2013;5;Maig;23;9;Mat°;No hi ha causa mediata;426650,08;4582241,22
2013S007770;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0641 0641;Dijous;2013;10;Octubre;31;11;Mat°;No hi ha causa mediata;426591,17;4582222,08
2013S005739;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimarts;2013;8;Agost;6;18;Tarda;No hi ha causa mediata;426268,48;4582116,12
2013S007690;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dilluns;2013;10;Octubre;28;20;Tarda;No hi ha causa mediata;426268,48;4582116,12
2013S002502;4;Les Corts;21;Pedralbes;278302;Reina Maria Cristina;0001 0001;Dilluns;2013;4;Abril;8;1;Nit;No hi ha causa mediata;427079,29;4582470,3
2013S000604;4;Les Corts;21;Pedralbes;278302;Reina Maria Cristina;0001 0001;Divendres;2013;1;Gener;25;8;Mat°;No hi ha causa mediata;427079,29;4582470,3
2013S005028;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;54600;Calaf;0042 0042;Dimecres;2013;7;Juliol;10;19;Tarda;No hi ha causa mediata;428448,77;4583348,83
2013S001443;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;196900;MariÖ Cub°;0112 0114;Dilluns;2013;2;Febrer;25;9;Mat°;No hi ha causa mediata;428719,66;4583305,45
2013S007204;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0224 0242;Divendres;2013;10;Octubre;11;9;Mat°;No hi ha causa mediata;428993,23;4583086,08
2013S001154;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau;0230 0240;Dijous;2013;2;Febrer;14;18;Tarda;No hi ha causa mediata;429042,11;4583218,16
2013S005341;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0054 0054;Dilluns;2013;7;Juliol;22;12;Mat°;No hi ha causa mediata;428908,19;4583676,59
2013S001940;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0117 0117;Dijous;2013;3;Mará;14;20;Tarda;Alcoholämia;428713,06;4583775,52
2013S002437;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0125 0125;Divendres;2013;4;Abril;5;12;Mat°;No hi ha causa mediata;428666,7;4583737,12
2013S004812;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta;0059 0059;Dimecres;2013;7;Juliol;3;7;Mat°;No hi ha causa mediata;429186,37;4583687,98
2013S007017;5;SarriÖ-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner;0314 0314;Divendres;2013;10;Octubre;4;3;Nit;No hi ha causa mediata;428695,45;4583383,7
